date,Flow_cmd,Flow_In_cms
8/24/2015,10200996.74,118.0670919
8/25/2015,10588216.25,122.5487992
8/26/2015,11457655.8,132.611757
8/27/2015,12915814.83,149.4885976
8/28/2015,16185883.24,187.3366116
8/29/2015,19553251.96,226.3107865
8/30/2015,21671448.13,250.826946
8/31/2015,22326298.54,258.4062332
9/1/2015,23896608.59,276.581118
9/2/2015,25427186.25,294.2961372
9/3/2015,27056263.05,313.1511927
9/4/2015,26758441.41,309.7041829
9/5/2015,25725301.49,297.746545
9/6/2015,25981433.48,300.7110356
9/7/2015,27641410.52,319.9237329
9/8/2015,27537700.18,318.7233818
9/9/2015,24971731.75,289.024673
9/10/2015,24698840.71,285.866212
9/11/2015,22858893.58,264.5705275
9/12/2015,24936403.2,288.6157778
9/13/2015,23826783.33,275.7729552
9/14/2015,26942228.16,311.8313445
9/15/2015,31117187,360.1526273
9/16/2015,29873861.78,345.7622891
9/17/2015,32343239.41,374.3430487
9/18/2015,40037719.5,463.3995312
9/19/2015,38611365.96,446.8908097
9/20/2015,33915947.1,392.545684
9/21/2015,27171105.3,314.4803855
9/22/2015,25034094.96,289.7464695
9/23/2015,21652927.56,250.6125875
9/24/2015,20487917.21,237.1286714
9/25/2015,17312360.02,200.3745372
9/26/2015,18450409.1,213.5464016
9/27/2015,17483204.39,202.3519026
9/28/2015,17842728.66,206.5130632
9/29/2015,18059005.94,209.0162725
9/30/2015,17979883.69,208.1005057
10/1/2015,16721438.63,193.5351693
10/2/2015,14445585.12,167.1942722
10/3/2015,12797987.75,148.1248582
10/4/2015,11315362.97,130.9648492
10/5/2015,12131834.16,140.4147472
10/6/2015,10208409.86,118.1528919
10/7/2015,9808639.42,113.5259192
10/8/2015,10148273.04,117.4568639
10/9/2015,8165421.42,94.50719236
10/10/2015,8890464.083,102.8988898
10/11/2015,8884983.754,102.8354601
10/12/2015,9039803.054,104.6273502
10/13/2015,9170792.709,106.1434341
10/14/2015,8682162.641,100.4879935
10/15/2015,8806571.007,101.9279052
10/16/2015,7633315.704,88.34856139
10/17/2015,7014234.228,81.18326653
10/18/2015,6718663.436,77.76230829
10/19/2015,6221935.203,72.01313893
10/20/2015,5905152.601,68.34667363
10/21/2015,4853516.569,56.17496029
10/22/2015,5294927.729,61.28388575
10/23/2015,5445025.138,63.02112429
10/24/2015,4562692.133,52.80893673
10/25/2015,4330365.32,50.11996898
10/26/2015,4929531.671,57.05476471
10/27/2015,4935378.986,57.12244197
10/28/2015,5410455.026,62.62100725
10/29/2015,5744265.794,66.4845578
10/30/2015,5462273.496,63.22075806
10/31/2015,5582693.944,64.61451325
11/1/2015,5154249.635,59.65566707
11/2/2015,4156707.387,48.1100392
11/3/2015,3823924.182,44.25838173
11/4/2015,4185014.266,48.43766512
11/5/2015,3060592.611,35.42352559
11/6/2015,2574800.571,29.80093253
11/7/2015,2395833.569,27.7295552
11/8/2015,3039967.979,35.18481457
11/9/2015,2936379.971,33.98587929
11/10/2015,2874163.554,33.26578188
11/11/2015,2261222.983,26.1715623
11/12/2015,2285639.807,26.45416443
11/13/2015,1866296.758,21.60065692
11/14/2015,1643071.205,19.01702784
11/15/2015,1425228.119,16.49569582
11/16/2015,1414487.652,16.37138486
11/17/2015,1184191.496,13.70592009
11/18/2015,1445387.901,16.72902663
11/19/2015,3479226.153,40.26882121
11/20/2015,5477711.388,63.39943736
11/21/2015,6266634.138,72.53048771
11/22/2015,13105032.98,151.6786225
11/23/2015,10103745.36,116.9414972
11/24/2015,6412278.781,74.21618959
11/25/2015,5370893.899,62.16312384
11/26/2015,3354866.718,38.8294759
11/27/2015,3797599.029,43.95369246
11/28/2015,3309898.659,38.30901226
11/29/2015,3131029.521,36.2387676
11/30/2015,3110502.752,36.00118926
12/1/2015,2719417.651,31.47474133
12/2/2015,2743540.886,31.75394544
12/3/2015,4914656.492,56.88259828
12/4/2015,12770855.23,147.8108244
12/5/2015,14849441.35,171.8685341
12/6/2015,11510844.36,133.2273652
12/7/2015,10433421.42,120.7571923
12/8/2015,8276862.936,95.79702472
12/9/2015,7159878.87,82.86896841
12/10/2015,5880735.777,68.0640715
12/11/2015,5827987.609,67.45356029
12/12/2015,4829173.142,55.89320766
12/13/2015,4209553.419,48.72168309
12/14/2015,4842384.65,56.04611863
12/15/2015,2968185.453,34.3539983
12/16/2015,4049302.721,46.86692964
12/17/2015,3358096.198,38.86685414
12/18/2015,3164254.017,36.62331038
12/19/2015,3216194.816,37.22447703
12/20/2015,2325249.865,26.91261418
12/21/2015,2206615.417,25.53953029
12/22/2015,2997128.441,34.68898659
12/23/2015,3582275.915,41.46152679
12/24/2015,2667770.441,30.8769727
12/25/2015,1783455.71,20.6418485
12/26/2015,2991256.66,34.62102616
12/27/2015,1228621.308,14.22015403
12/28/2015,2971096.878,34.38769534
12/29/2015,1597662.763,18.49146717
12/30/2015,2494136.975,28.8673261
12/31/2015,1679892.167,19.44319638
1/1/2016,1560719.472,18.06388278
1/2/2016,1608550.024,18.61747713
1/3/2016,2352039.867,27.22268365
1/4/2016,1731612.774,20.04181452
1/5/2016,1871361.17,21.6592728
1/6/2016,2660137.126,30.78862414
1/7/2016,2018082.305,23.35743409
1/8/2016,2046022.198,23.68081247
1/9/2016,3183997.882,36.85182733
1/10/2016,6608714.331,76.4897492
1/11/2016,6300299.018,72.92012752
1/12/2016,4504292.375,52.1330136
1/13/2016,3458307.932,40.02671217
1/14/2016,4461208.18,51.63435393
1/15/2016,10733640.7,124.2319526
1/16/2016,16411653.23,189.9496902
1/17/2016,21391462.03,247.5863661
1/18/2016,20578342.65,238.1752621
1/19/2016,19312117.47,223.5198781
1/20/2016,15491961.02,179.3051044
1/21/2016,11980440.07,138.6625008
1/22/2016,14999734.48,173.608038
1/23/2016,17011993.94,196.898078
1/24/2016,14015721.8,162.2190023
1/25/2016,12205011.24,141.2617041
1/26/2016,10907200.77,126.2407497
1/27/2016,24507224.92,283.6484365
1/28/2016,55421811,641.4561458
1/29/2016,63565580.23,735.7127341
1/30/2016,57565622.82,666.2687827
1/31/2016,43175550.5,499.7170197
2/1/2016,30333475.46,351.0818919
2/2/2016,25859961,299.3051042
2/3/2016,21527932.01,249.1658798
2/4/2016,19248237.38,222.7805253
2/5/2016,19751595.84,228.6064333
2/6/2016,19736280.27,228.4291698
2/7/2016,23283814.82,269.4885974
2/8/2016,20585829.17,238.2619117
2/9/2016,19800282.69,229.1699385
2/10/2016,16955208.92,196.240844
2/11/2016,16418479.18,190.0286942
2/12/2016,15054709.03,174.2443175
2/13/2016,14483531.51,167.6334665
2/14/2016,13952967.13,161.4926752
2/15/2016,12774916.54,147.8578304
2/16/2016,14940013.57,172.9168238
2/17/2016,13379710.02,154.8577548
2/18/2016,10804077.61,125.0471946
2/19/2016,8378175.629,96.96962534
2/20/2016,8339690.996,96.52420134
2/21/2016,7313548.28,84.64754954
2/22/2016,8542805.698,98.87506595
2/23/2016,7958514.526,92.11243664
2/24/2016,11255837.79,130.2759003
2/25/2016,14476289.64,167.5496487
2/26/2016,11576534.91,133.9876726
2/27/2016,14355893.66,166.1561766
2/28/2016,13008124.12,150.5569922
2/29/2016,12515726.33,144.8579436
3/1/2016,11201132.36,129.6427356
3/2/2016,10175723.61,117.7745789
3/3/2016,9123598.267,105.5972022
3/4/2016,7341928.557,84.97602496
3/5/2016,7750971.522,89.71031854
3/6/2016,6660019.02,77.08355348
3/7/2016,5990611.485,69.33578108
3/8/2016,5593140.822,64.73542618
3/9/2016,5199682.543,60.18151091
3/10/2016,5135288.674,59.43621151
3/11/2016,3349117.265,38.76293131
3/12/2016,2202333.909,25.4899758
3/13/2016,2236047.72,25.88018195
3/14/2016,1928146.188,22.31650681
3/15/2016,1400713.432,16.21196102
3/16/2016,1787223.437,20.68545644
3/17/2016,1919191.721,22.21286715
3/18/2016,1046547.156,12.1128143
3/19/2016,2735418.255,31.65993351
3/20/2016,2017030.278,23.34525784
3/21/2016,1605711.997,18.58462959
3/22/2016,1135602.506,13.14354752
3/23/2016,1030497.62,11.92705579
3/24/2016,2284098.464,26.43632482
3/25/2016,2235656.268,25.87565125
3/26/2016,3780815.52,43.75943889
3/27/2016,6326893.294,73.22793164
3/28/2016,7510889.064,86.93158639
3/29/2016,6470776.402,74.89324539
3/30/2016,9558917.454,110.6356187
3/31/2016,8601866.032,99.55863462
4/1/2016,9089248.346,105.1996336
4/2/2016,11433899.56,132.3368004
4/3/2016,12232217.16,141.5765875
4/4/2016,13088249.47,151.4843689
4/5/2016,12747539.36,147.5409649
4/6/2016,12518564.36,144.8907912
4/7/2016,11761324.76,136.126444
4/8/2016,10544960.8,122.0481574
4/9/2016,10273782.36,118.9095181
4/10/2016,9306088.337,107.7093557
4/11/2016,8964864.445,103.7600052
4/12/2016,7658857.953,88.64418927
4/13/2016,7282452.305,84.28764242
4/14/2016,7748451.549,89.68115219
4/15/2016,6267074.522,72.53558475
4/16/2016,5727824.806,66.29426859
4/17/2016,5564687.148,64.40610125
4/18/2016,4999479.266,57.86434335
4/19/2016,4854397.336,56.18515435
4/20/2016,5096828.507,58.99107068
4/21/2016,5251011.698,60.77559835
4/22/2016,4602693.644,53.27191717
4/23/2016,5171644.787,59.85699985
4/24/2016,4485135.689,51.91129269
4/25/2016,4695002.939,54.34031179
4/26/2016,4458639.275,51.60462124
4/27/2016,3861943.965,44.69842553
4/28/2016,4174175.937,48.31222149
4/29/2016,3021520.8,34.97130555
4/30/2016,3018487.046,34.93619266
5/1/2016,2274091.97,26.32050891
5/2/2016,2759003.243,31.93290791
5/3/2016,1890028.541,21.87533034
5/4/2016,3345814.388,38.72470357
5/5/2016,3444949.629,39.87210219
5/6/2016,3704262.172,42.87340476
5/7/2016,3850689.718,44.56816803
5/8/2016,4027259.075,46.61179485
5/9/2016,4384092.119,50.74180693
5/10/2016,3824853.88,44.26914213
5/11/2016,3995942.908,46.24933921
5/12/2016,3926068.711,45.44061008
5/13/2016,3929567.314,45.48110317
5/14/2016,4090111.601,47.33925464
5/15/2016,4456339.494,51.57800341
5/16/2016,3932649.999,45.51678239
5/17/2016,4955220.714,57.3520916
5/18/2016,11148849.04,129.0376046
5/19/2016,19870548.34,229.9831984
5/20/2016,22436932.69,259.686721
5/21/2016,23188276.04,268.3828245
5/22/2016,23124616.15,267.6460202
5/23/2016,27044397.16,313.013856
5/24/2016,25804815.19,298.6668425
5/25/2016,22960646.65,265.7482251
5/26/2016,21659313.12,250.6864944
5/27/2016,19115951.04,221.2494334
5/28/2016,17461258.61,202.0979005
5/29/2016,17731996.65,205.2314428
5/30/2016,16744020.52,193.7965338
5/31/2016,16792218.06,194.3543756
6/1/2016,13498907.18,156.2373516
6/2/2016,13381814.07,154.8821073
6/3/2016,11585562.77,134.0921617
6/4/2016,10427158.18,120.6847012
6/5/2016,10715340.32,124.0201426
6/6/2016,11503406.77,133.141282
6/7/2016,10773152.9,124.6892696
6/8/2016,11075647.5,128.1903646
6/9/2016,20075571.37,232.3561501
6/10/2016,29111753.49,336.9415914
6/11/2016,35015976.4,405.2775046
6/12/2016,38738343.23,448.360454
6/13/2016,38172401.37,441.8102011
6/14/2016,35347218.26,409.1113224
6/15/2016,31796331.91,368.0131008
6/16/2016,29777686.89,344.6491538
6/17/2016,26752202.64,309.631975
6/18/2016,23154268.64,267.9892204
6/19/2016,21532335.85,249.2168501
6/20/2016,20491587.08,237.1711467
6/21/2016,16762051.78,194.0052289
6/22/2016,14519520.63,168.0500073
6/23/2016,14882127.6,172.2468472
6/24/2016,13115161.8,151.7958542
6/25/2016,12588952.34,145.7054669
6/26/2016,12754805.69,147.6250659
6/27/2016,15844023.24,183.3798986
6/28/2016,12723587.39,147.2637429
6/29/2016,11227481.98,129.9477081
6/30/2016,13629089.46,157.744091
7/1/2016,14904733.95,172.5084948
7/2/2016,15118001.94,174.9768744
7/3/2016,13670265.33,158.2206635
7/4/2016,11295325.52,130.7329342
7/5/2016,10690287.38,123.7301781
7/6/2016,8048426.177,93.15308075
7/7/2016,7245827.069,83.86373923
7/8/2016,5641680.881,65.29723242
7/9/2016,5950928.03,68.87648183
7/10/2016,4262619.643,49.33587549
7/11/2016,4169038.128,48.25275611
7/12/2016,4372103.898,50.60305438
7/13/2016,4548722.187,52.64724754
7/14/2016,4551755.941,52.68236043
7/15/2016,3886727.776,44.98527518
7/16/2016,4081059.271,47.23448231
7/17/2016,5105929.768,59.09640935
7/18/2016,5304371.51,61.39318878
7/19/2016,4050159.022,46.87684054
7/20/2016,4423017.136,51.19232796
7/21/2016,5423862.26,62.77618356
7/22/2016,7613376.114,88.11777909
7/23/2016,8888066.439,102.8711393
7/24/2016,6426517.85,74.38099364
7/25/2016,6373451.627,73.76680124
7/26/2016,6662661.322,77.11413567
7/27/2016,7448012.072,86.20384343
7/28/2016,5621447.701,65.0630521
7/29/2016,3910875.476,45.26476246
7/30/2016,4290290.412,49.65613903
7/31/2016,4944382.384,57.22664797
8/1/2016,4796242.235,55.51206291
8/2/2016,3033411.157,35.10892543
8/3/2016,2835654.455,32.82007471
8/4/2016,4408826.997,51.02809025
8/5/2016,4248380.573,49.17107145
8/6/2016,3033802.609,35.11345612
8/7/2016,4282657.096,49.56779047
8/8/2016,5415103.52,62.67480925
8/9/2016,7744683.823,89.63754425
8/10/2016,8287701.266,95.92246835
8/11/2016,7436464.236,86.07018791
8/12/2016,7298624.17,84.47481678
8/13/2016,5605471.563,64.87814309
8/14/2016,5068546.093,58.66372793
8/15/2016,6058773.08,70.12468843
8/16/2016,4774834.699,55.2642905
8/17/2016,3667612.47,42.4492184
8/18/2016,4255353.313,49.25177446
8/19/2016,3742869.134,43.3202446
8/20/2016,3298595.48,38.17818843
8/21/2016,3010437.812,34.84303024
8/22/2016,3312492.029,38.33902812
8/23/2016,3494027.935,40.44013813
8/24/2016,3061742.502,35.43683451
8/25/2016,4775568.672,55.27278555
8/26/2016,4423897.903,51.20252202
8/27/2016,5534838.927,64.06063573
8/28/2016,5442431.768,62.99110843
8/29/2016,5146836.511,59.56986702
8/30/2016,6096670.535,70.56331638
8/31/2016,7344057.077,85.00066062
9/1/2016,17759031.31,205.5443439
9/2/2016,20454937.37,236.7469604
9/3/2016,21049553.1,243.6290868
9/4/2016,21380379.04,247.4580908
9/5/2016,22747990.31,263.2869248
9/6/2016,24191298.62,279.9918821
9/7/2016,19505176.75,225.7543605
9/8/2016,18031873.42,208.7022387
9/9/2016,17171119.21,198.7398057
9/10/2016,17674648.92,204.5676959
9/11/2016,17139998.77,198.3796154
9/12/2016,17392778.96,201.305312
9/13/2016,16872588.06,195.2845841
9/14/2016,18065611.7,209.092728
9/15/2016,18754469.51,217.0656193
9/16/2016,17880821.85,206.9539565
9/17/2016,18363800.32,212.5439852
9/18/2016,19104868.06,221.1211581
9/19/2016,20690028.82,239.4679261
9/20/2016,24544021.41,284.0743219
9/21/2016,23430780.61,271.1895904
9/22/2016,23172104.18,268.1956502
9/23/2016,21730410.6,251.509382
9/24/2016,20783879.46,240.5541604
9/25/2016,19388230.44,224.4008152
9/26/2016,18484294.17,213.9385899
9/27/2016,18856467.24,218.2461486
9/28/2016,18799633.29,217.5883483
9/29/2016,21423340.91,247.9553346
9/30/2016,23037713.78,266.6402058
10/1/2016,21570673.69,249.6605751
10/2/2016,18613595.69,215.4351353
10/3/2016,18758359.56,217.1106431
10/4/2016,20085602.33,232.4722492
10/5/2016,24832986.45,287.4188247
10/6/2016,28001888.96,324.0959371
10/7/2016,26192548.48,303.1544963
10/8/2016,22118951.27,256.0063804
10/9/2016,17907513.98,207.2628933
10/10/2016,16303685.85,188.7000677
10/11/2016,14838431.76,171.7411083
10/12/2016,13858064.47,160.3942647
10/13/2016,13167200.47,152.3981535
10/14/2016,11206343.56,129.7030505
10/15/2016,9821483.941,113.6745827
10/16/2016,9400501.687,108.8021029
10/17/2016,9143024.077,105.8220379
10/18/2016,7742824.426,89.61602345
10/19/2016,7348191.79,85.04851609
10/20/2016,7543306.19,87.30678461
10/21/2016,6083067.575,70.40587471
10/22/2016,6035750.804,69.8582269
10/23/2016,5098590.041,59.01145881
10/24/2016,4726857.353,54.70899714
10/25/2016,3855338.212,44.62197004
10/26/2016,3945812.575,45.66912703
10/27/2016,3459482.288,40.04030426
10/28/2016,2821537.714,32.65668651
10/29/2016,3092495.956,35.79277727
10/30/2016,2732996.145,31.63189983
10/31/2016,3586997.806,41.51617831
11/1/2016,2992455.482,34.63490141
11/2/2016,2312601.069,26.76621608
11/3/2016,3082685.188,35.67922672
11/4/2016,2301713.808,26.64020611
11/5/2016,2491714.865,28.83929242
11/6/2016,2411589.516,27.91191569
11/7/2016,2359501.923,27.30905003
11/8/2016,2251192.023,26.05546323
11/9/2016,2922263.23,33.82249108
11/10/2016,2154723.549,24.93892997
11/11/2016,2320503.508,26.85767949
11/12/2016,2242898.132,25.95946912
11/13/2016,2048321.979,23.70743031
11/14/2016,2197709.882,25.43645696
11/15/2016,2118538.697,24.52012381
11/16/2016,2040933.321,23.62191343
11/17/2016,2002791.208,23.1804538
11/18/2016,1991292.303,23.04736462
11/19/2016,2035942.307,23.56414707
11/20/2016,2024761.456,23.43473908
11/21/2016,2018767.346,23.3653628
11/22/2016,2010669.181,23.27163404
11/23/2016,2261443.175,26.17411082
11/24/2016,1985811.974,22.98393488
11/25/2016,1981457.069,22.93353089
11/26/2016,2025568.826,23.44408364
11/27/2016,1943168.162,22.49037224
11/28/2016,1958777.314,22.67103372
11/29/2016,1950948.272,22.58041982
11/30/2016,2062438.72,23.87081852
12/1/2016,2506981.496,29.01598954
12/2/2016,2044016.006,23.65759266
12/3/2016,1920463.941,22.22759191
12/4/2016,1821793.549,21.08557348
12/5/2016,2108507.737,24.40402474
12/6/2016,1970716.602,22.80921994
12/7/2016,2142784.261,24.80074376
12/8/2016,2148680.508,24.86898736
12/9/2016,1952000.3,22.59259606
12/10/2016,1990876.385,23.04255075
12/11/2016,1958557.122,22.66848521
12/12/2016,2204951.745,25.52027483
12/13/2016,2199642.676,25.45882727
12/14/2016,2090672.202,24.19759493
12/15/2016,2309224.795,26.72713883
12/16/2016,1841855.468,21.31777163
12/17/2016,1808386.315,20.93039716
12/18/2016,1799872.232,20.83185454
12/19/2016,2070023.104,23.95860074
12/20/2016,1940550.326,22.46007322
12/21/2016,1997922.523,23.12410327
12/22/2016,2365104.581,27.37389561
12/23/2016,1854969.113,21.46954992
12/24/2016,1839653.55,21.29228646
12/25/2016,1834050.892,21.22744089
12/26/2016,1755662.612,20.32016912
12/27/2016,1580267.611,18.29013439
12/28/2016,1434892.092,16.60754736
12/29/2016,1996576.906,23.108529
12/30/2016,1361372.497,15.75662612
12/31/2016,1264830.626,14.63924336
1/1/2017,1244303.857,14.40166501
1/2/2017,1233808.048,14.28018574
1/3/2017,1231239.144,14.25045305
1/4/2017,1645150.795,19.04109716
1/5/2017,1413313.296,16.35779278
1/6/2017,974471.0401,11.2786
1/7/2017,1057385.485,12.23825793
1/8/2017,1123443.025,13.00281279
1/9/2017,938628.7083,10.8637582
1/10/2017,590994.7889,6.840217465
1/11/2017,1016283.016,11.76253491
1/12/2017,1467651.739,16.98670994
1/13/2017,1057728.006,12.24222229
1/14/2017,926958.543,10.72868684
1/15/2017,891727.8551,10.32092425
1/16/2017,982911.7257,11.37629312
1/17/2017,981052.3283,11.35477232
1/18/2017,905330.8151,10.47836592
1/19/2017,1160924.562,13.43662688
1/20/2017,1198699.689,13.87383899
1/21/2017,1212131.389,14.02929848
1/22/2017,1238603.336,14.33568676
1/23/2017,1634483.725,18.91763571
1/24/2017,1406193.761,16.27539075
1/25/2017,1297516.875,15.01755643
1/26/2017,1095600.995,12.68056708
1/27/2017,1192436.455,13.80134786
1/28/2017,726657.403,8.410386609
1/29/2017,1499212.563,17.35199726
1/30/2017,1346008.003,15.57879633
1/31/2017,1107907.27,12.82300081
2/1/2017,1154734.726,13.36498526
2/2/2017,1263851.996,14.62791662
2/3/2017,1156104.809,13.38084269
2/4/2017,1615302.573,18.69563163
2/5/2017,1724493.24,19.95941249
2/6/2017,1631719.095,18.88563767
2/7/2017,1514650.455,17.53067656
2/8/2017,1585405.42,18.34959977
2/9/2017,1651316.165,19.11245561
2/10/2017,1404309.898,16.25358678
2/11/2017,1071942.61,12.40674317
2/12/2017,1127528.806,13.05010192
2/13/2017,1071428.829,12.40079663
2/14/2017,1271558.709,14.71711468
2/15/2017,1486563.768,17.20559916
2/16/2017,1970985.726,22.81233479
2/17/2017,1339475.646,15.50319035
2/18/2017,1895019.555,21.9330967
2/19/2017,1722854.034,19.94044021
2/20/2017,1738022.802,20.11600466
2/21/2017,1832460.618,21.20903493
2/22/2017,1845133.88,21.3557162
2/23/2017,2996761.455,34.68473906
2/24/2017,2141169.521,24.78205464
2/25/2017,2085387.598,24.13643054
2/26/2017,2060970.774,23.85382841
2/27/2017,1753852.146,20.29921465
2/28/2017,1804936.643,20.89047041
3/1/2017,1855947.744,21.48087666
3/2/2017,2111370.231,24.43715545
3/3/2017,1991218.906,23.04651511
3/4/2017,2039098.389,23.6006758
3/5/2017,2024736.991,23.43445591
3/6/2017,2022584.004,23.40953708
3/7/2017,1307816.958,15.13677035
3/8/2017,1588585.968,18.38641167
3/9/2017,1725520.801,19.97130557
3/10/2017,2032370.306,23.52280447
3/11/2017,1922519.064,22.25137806
3/12/2017,2013580.606,23.30533109
3/13/2017,2072176.09,23.98351956
3/14/2017,2024296.607,23.42935888
3/15/2017,2114599.71,24.47453368
3/16/2017,2195043.114,25.4055916
3/17/2017,1903925.09,22.03617002
3/18/2017,1819811.823,21.06263684
3/19/2017,1769338.969,20.47846029
3/20/2017,1718866.116,19.89428375
3/21/2017,1668393.262,19.3101072
3/22/2017,1617944.874,18.72621383
3/23/2017,1567472.021,18.14203728
3/24/2017,1516999.167,17.55786073
3/25/2017,1466526.314,16.97368419
3/26/2017,1416053.46,16.38950764
3/27/2017,1165866.645,13.49382691
3/28/2017,1068077.02,12.36200255
3/29/2017,999523.9737,11.56856451
3/30/2017,984281.808,11.39215056
3/31/2017,747012.9115,8.645982772
4/1/2017,846270.4814,9.794797239
4/2/2017,722204.6355,8.358849948
4/3/2017,759661.7071,8.792380869
4/4/2017,765019.7076,8.854394763
4/5/2017,1063575.321,12.30989955
4/6/2017,895544.5129,10.36509853
4/7/2017,772506.2287,8.941044314
4/8/2017,719170.8818,8.323737058
4/9/2017,753374.008,8.719606574
4/10/2017,728614.6634,8.433040086
4/11/2017,720907.9505,8.343842019
4/12/2017,671071.2066,7.767027854
4/13/2017,800862.0393,9.269236566
4/14/2017,969259.8342,11.21828512
4/15/2017,1029372.195,11.91403004
4/16/2017,907043.418,10.49818771
4/17/2017,1008013.591,11.66682397
4/18/2017,947314.0515,10.964283
4/19/2017,951277.5039,11.0101563
4/20/2017,989835.5345,11.4564298
4/21/2017,675426.1111,7.817431841
4/22/2017,731868.6089,8.470701492
4/23/2017,1069814.089,12.38210751
4/24/2017,1148300.233,13.29051195
4/25/2017,797926.1487,9.23525635
4/26/2017,672637.0149,7.785150636
4/27/2017,895593.4445,10.36566487
4/28/2017,767980.064,8.888658148
4/29/2017,773729.5165,8.955202737
4/30/2017,805730.7246,9.325587091
5/1/2017,693481.8386,8.026410169
5/2/2017,1104555.462,12.78420673
5/3/2017,2387906.665,27.63780862
5/4/2017,1557294.267,18.0242392
5/5/2017,1464079.738,16.94536734
5/6/2017,1215287.471,14.06582721
5/7/2017,698864.3048,8.088707231
5/8/2017,453154.7227,5.244846327
5/9/2017,423575.6243,4.902495652
5/10/2017,564229.2525,6.530431163
5/11/2017,1021445.291,11.82228346
5/12/2017,725458.581,8.396511354
5/13/2017,1076370.912,12.45799666
5/14/2017,775148.5303,8.971626508
5/15/2017,784200.8598,9.076398841
5/16/2017,548889.2238,6.352884535
5/17/2017,628794.3811,7.277712745
5/18/2017,984159.4792,11.39073471
5/19/2017,803724.5327,9.302367277
5/20/2017,875678.3195,10.13516574
5/21/2017,1138831.985,13.18092576
5/22/2017,737495.7327,8.535830239
5/23/2017,740186.9658,8.56697877
5/24/2017,723721.5123,8.376406393
5/25/2017,1465498.752,16.96179111
5/26/2017,864986.7844,10.01142112
5/27/2017,902321.5272,10.44353619
5/28/2017,660942.3838,7.649796109
5/29/2017,724137.4302,8.381220257
5/30/2017,458365.9286,5.305161211
5/31/2017,493425.3562,5.710941622
6/1/2017,511016.2343,5.914539749
6/2/2017,1676687.153,19.40610131
6/3/2017,1439883.106,16.66531373
6/4/2017,2207275.992,25.54717583
6/5/2017,5057193.983,58.53233776
6/6/2017,6613093.701,76.54043636
6/7/2017,12971009.57,150.1274256
6/8/2017,24177940.32,279.8372722
6/9/2017,20785494.2,240.5728495
6/10/2017,15206396.72,175.999962
6/11/2017,11177106.99,129.3646642
6/12/2017,5495693.718,63.60756618
6/13/2017,4808744.236,55.65676199
6/14/2017,4570203.12,52.89586945
6/15/2017,6143620.32,71.10671667
6/16/2017,10667729.96,123.4690967
6/17/2017,13028039.25,150.7874913
6/18/2017,12880584.14,149.080835
6/19/2017,15317446.78,177.2852637
6/20/2017,16553750.34,191.5943326
6/21/2017,14496449.43,167.7829795
6/22/2017,12499774.66,144.6733178
6/23/2017,9892287.838,114.4940722
6/24/2017,11250748.91,130.2170013
6/25/2017,13047465.06,151.0123271
6/26/2017,14024138.02,162.3164122
6/27/2017,11132530.38,128.8487312
6/28/2017,9842769.149,113.9209392
6/29/2017,10058018.87,116.4122554
6/30/2017,11207150.93,129.7123951
7/1/2017,11194355.34,129.564298
7/2/2017,10206403.67,118.1296721
7/3/2017,9380562.096,108.5713206
7/4/2017,8706359.273,100.7680471
7/5/2017,6490324.541,75.119497
7/6/2017,5439006.563,62.95146484
7/7/2017,4693437.131,54.32218901
7/8/2017,4422332.094,51.18439924
7/9/2017,4187362.979,48.46484929
7/10/2017,4763458.123,55.13261716
7/11/2017,4047908.173,46.85078904
7/12/2017,4631954.687,53.61058666
7/13/2017,5713634.668,66.13003088
7/14/2017,5556173.066,64.30755863
7/15/2017,4817184.922,55.75445511
7/16/2017,4600760.849,53.24954686
7/17/2017,4921849.424,56.96584981
7/18/2017,5205847.913,60.25286936
7/19/2017,5646182.58,65.34933542
7/20/2017,6039249.407,69.89871999
7/21/2017,6010942.528,69.57109407
7/22/2017,6180343.419,71.53175253
7/23/2017,5869285.804,67.93154866
7/24/2017,5606988.44,64.89569953
7/25/2017,6044558.476,69.96016755
7/26/2017,6030392.804,69.79621301
7/27/2017,5135973.715,59.44414023
7/28/2017,4348641.239,50.33149582
7/29/2017,4595060.328,53.18356861
7/30/2017,4226581.585,48.91876834
7/31/2017,6496392.048,75.18972278
8/1/2017,13441045.67,155.5676582
8/2/2017,14308552.42,165.6082457
8/3/2017,15271426.7,176.7526238
8/4/2017,13789413.56,159.599694
8/5/2017,10138731.39,117.3464282
8/6/2017,9303250.309,107.6765082
8/7/2017,9791293.199,113.3251528
8/8/2017,8475696.131,98.09833484
8/9/2017,7802398.54,90.30553866
8/10/2017,8389160.754,97.09676798
8/11/2017,7992986.775,92.51142101
8/12/2017,8576348.249,99.26328991
8/13/2017,9161642.516,106.0375291
8/14/2017,12124665.69,140.3317789
8/15/2017,12904193.6,149.3540925
8/16/2017,11287643.27,130.6440193
8/17/2017,10457593.58,121.0369628
8/18/2017,9847613.368,113.9770066
8/19/2017,9201325.972,106.4968284
8/20/2017,7316117.185,84.67728223
8/21/2017,9673637.381,111.9633956
8/22/2017,8455144.896,97.86047333
8/23/2017,6283760.167,72.72870564
8/24/2017,7571319.48,87.6310125
8/25/2017,9415034.346,108.9703049
8/26/2017,9923359.347,114.8536961
8/27/2017,8685392.121,100.5253718
8/28/2017,9614430.253,111.2781279
8/29/2017,10734570.4,124.242713
8/30/2017,10579261.79,122.4451596
