date,RAD
8/17/2015,0.2185
8/18/2015,0.2275
8/19/2015,0.2085
8/20/2015,0.285
8/21/2015,0.189
8/22/2015,0.2655
8/23/2015,0.254
8/24/2015,0.2645
8/25/2015,0.224
8/26/2015,0.196
8/27/2015,0.1425
8/28/2015,0.204
8/29/2015,0.158
8/30/2015,0.0775
8/31/2015,0.2165
9/1/2015,0.279
9/2/2015,0.251
9/3/2015,0.249
9/4/2015,0.224
9/5/2015,0.2225
9/6/2015,0.241
9/7/2015,0.1225
9/8/2015,0.147
9/9/2015,0.222
9/10/2015,0.184
9/11/2015,0.1675
9/12/2015,0.171
9/13/2015,0.183
9/14/2015,0.23
9/15/2015,0.1055
9/16/2015,0.129
9/17/2015,0.1585
9/18/2015,0.124
9/19/2015,0.2625
9/20/2015,0.229
9/21/2015,0.2425
9/22/2015,0.206
9/23/2015,0.218
9/24/2015,0.1295
9/25/2015,0.2095
9/26/2015,0.1885
9/27/2015,0.155
9/28/2015,0.1715
9/29/2015,0.0785
9/30/2015,0.2265
10/1/2015,0.229
10/2/2015,0.2025
10/3/2015,0.1595
10/4/2015,0.1385
10/5/2015,0.1175
10/6/2015,0.134
10/7/2015,0.1725
10/8/2015,0.1835
10/9/2015,0.174
10/10/2015,0.1395
10/11/2015,0.121
10/12/2015,0.1485
10/13/2015,0.127
10/14/2015,0.1205
10/15/2015,0.157
10/16/2015,0.089
10/17/2015,0.172
10/18/2015,0.0755
10/19/2015,0.157
10/20/2015,0.205
10/21/2015,0.1195
10/22/2015,0.118
10/23/2015,0.198
10/24/2015,0.1665
10/25/2015,0.1305
10/26/2015,0.1245
10/27/2015,0.053
10/28/2015,0.0675
10/29/2015,0.1435
10/30/2015,0.1995
10/31/2015,0.156
11/1/2015,0.184
11/2/2015,0.1585
11/3/2015,0.142
11/4/2015,0.1435
11/5/2015,0.1495
11/6/2015,0.1385
11/7/2015,0.147
11/8/2015,0.1205
11/9/2015,0.132
11/10/2015,0.117
11/11/2015,0.12
11/12/2015,0.134
11/13/2015,0.1465
11/14/2015,0.108
11/15/2015,0.062
11/16/2015,0.149
11/17/2015,0.146
11/18/2015,0.13
11/19/2015,0.0835
11/20/2015,0.16
11/21/2015,0.106
11/22/2015,0.092
11/23/2015,0.188
11/24/2015,0.13
11/25/2015,0.098
11/26/2015,0.128
11/27/2015,0.142
11/28/2015,0.157
11/29/2015,0.156
11/30/2015,0.14
12/1/2015,0.132
12/2/2015,0.089
12/3/2015,0.0185
12/4/2015,0.028
12/5/2015,0.064
12/6/2015,0.0605
12/7/2015,0.027
12/8/2015,0.039
12/9/2015,0.0575
12/10/2015,0.062
12/11/2015,0.1185
12/12/2015,0.037
12/13/2015,0.067
12/14/2015,0.074
12/15/2015,0.116
12/16/2015,0.1055
12/17/2015,0.1115
12/18/2015,0.0235
12/19/2015,0.0945
12/20/2015,0.0885
12/21/2015,0.0745
12/22/2015,0.0895
12/23/2015,0.0655
12/24/2015,0.0635
12/25/2015,0.1075
12/26/2015,0.0625
12/27/2015,0.091
12/28/2015,0.061
12/29/2015,0.0915
12/30/2015,0.07
12/31/2015,0.114
1/1/2016,0.0875
1/2/2016,0.0895
1/3/2016,0.043
1/4/2016,0.121
1/5/2016,0.081
1/6/2016,0.035
1/7/2016,0.042
1/8/2016,0.032
1/9/2016,0.066
1/10/2016,0.03
1/11/2016,0.128
1/12/2016,0.077
1/13/2016,0.089
1/14/2016,0.019
1/15/2016,0.017
1/16/2016,0.156
1/17/2016,0.052
1/18/2016,0.089
1/19/2016,0.101
1/20/2016,0.104
1/21/2016,0.087
1/22/2016,0.0085
1/23/2016,0.153
1/24/2016,0.186
1/25/2016,0.0645
1/26/2016,0.105
1/27/2016,0.015
1/28/2016,0.034
1/29/2016,0.103
1/30/2016,0.095
1/31/2016,0.068
2/1/2016,0.131
2/2/2016,0.144
2/3/2016,0.157
2/4/2016,0.125
2/5/2016,0.093
2/6/2016,0.061
2/7/2016,0.1175
2/8/2016,0.174
2/9/2016,0.142
2/10/2016,0.11
2/11/2016,0.102
2/12/2016,0.094
2/13/2016,0.086
2/14/2016,0.078
2/15/2016,0.07
2/16/2016,0.108
2/17/2016,0.109833333
2/18/2016,0.111666667
2/19/2016,0.1135
2/20/2016,0.1425
2/21/2016,0.065
2/22/2016,0.18
2/23/2016,0.065
2/24/2016,0.082
2/25/2016,0.099
2/26/2016,0.116
2/27/2016,0.133
2/28/2016,0.15
2/29/2016,0.15325
3/1/2016,0.1565
3/2/2016,0.15975
3/3/2016,0.163
3/4/2016,0.17875
3/5/2016,0.1945
3/6/2016,0.21025
3/7/2016,0.226
3/8/2016,0.109
3/9/2016,0.178
3/10/2016,0.203
3/11/2016,0.228
3/12/2016,0.226875
3/13/2016,0.22575
3/14/2016,0.224625
3/15/2016,0.2235
3/16/2016,0.143
3/17/2016,0.212
3/18/2016,0.123
3/19/2016,0.1394
3/20/2016,0.1558
3/21/2016,0.1722
3/22/2016,0.1886
3/23/2016,0.205
3/24/2016,0.16625
3/25/2016,0.1275
3/26/2016,0.1765
3/27/2016,0.1365
3/28/2016,0.097
3/29/2016,0.141
3/30/2016,0.185
3/31/2016,0.229
4/1/2016,0.215
4/2/2016,0.125
4/3/2016,0.163
4/4/2016,0.1495
4/5/2016,0.2345
4/6/2016,0.216
4/7/2016,0.238
4/8/2016,0.254
4/9/2016,0.274
4/10/2016,0.247
4/11/2016,0.225
4/12/2016,0.256
4/13/2016,0.24
4/14/2016,0.23
4/15/2016,0.189
4/16/2016,0.231
4/17/2016,0.2455
4/18/2016,0.2595
4/19/2016,0.234
4/20/2016,0.232
4/21/2016,0.2525
4/22/2016,0.2095
4/23/2016,0.2625
4/24/2016,0.272
4/25/2016,0.2605
4/26/2016,0.2715
4/27/2016,0.2735
4/28/2016,0.2645
4/29/2016,0.2575
4/30/2016,0.2175
5/1/2016,0.27
5/2/2016,0.212
5/3/2016,0.2325
5/4/2016,0.041
5/5/2016,0.276
5/6/2016,0.284
5/7/2016,0.291
5/8/2016,0.2865
5/9/2016,0.2825
5/10/2016,0.239
5/11/2016,0.2015
5/12/2016,0.19
5/13/2016,0.2605
5/14/2016,0.273
5/15/2016,0.28
5/16/2016,0.241
5/17/2016,0.1105
5/18/2016,0.2015
5/19/2016,0.2055
5/20/2016,0.2245
5/21/2016,0.1955
5/22/2016,0.2635
5/23/2016,0.1975
5/24/2016,0.2625
5/25/2016,0.2735
5/26/2016,0.2405
5/27/2016,0.275
5/28/2016,0.282
5/29/2016,0.277
5/30/2016,0.2765
5/31/2016,0.302
6/1/2016,0.292
6/2/2016,0.305
6/3/2016,0.265
6/4/2016,0.2375
6/5/2016,0.197
6/6/2016,0.1175
6/7/2016,0.262
6/8/2016,0.0725
6/9/2016,0.073
6/10/2016,0.1165
6/11/2016,0.227
6/12/2016,0.2675
6/13/2016,0.3035
6/14/2016,0.2995
6/15/2016,0.308
6/16/2016,0.196
6/17/2016,0.1235
6/18/2016,0.2215
6/19/2016,0.2125
6/20/2016,0.256
6/21/2016,0.268
6/22/2016,0.2735
6/23/2016,0.2555
6/24/2016,0.2385
6/25/2016,0.303
6/26/2016,0.237
6/27/2016,0.255
6/28/2016,0.302
6/29/2016,0.2975
6/30/2016,0.226
7/1/2016,0.207
7/2/2016,0.2665
7/3/2016,0.248
7/4/2016,0.226
7/5/2016,0.256
7/6/2016,0.2565
7/7/2016,0.241
7/8/2016,0.2535
7/9/2016,0.251
7/10/2016,0.2155
7/11/2016,0.217
7/12/2016,0.1715
7/13/2016,0.123
7/14/2016,0.245
7/15/2016,0.14
7/16/2016,0.1465
7/17/2016,0.212
7/18/2016,0.1845
7/19/2016,0.21
7/20/2016,0.1945
7/21/2016,0.1465
7/22/2016,0.1775
7/23/2016,0.239
7/24/2016,0.149
7/25/2016,0.2515
7/26/2016,0.2185
7/27/2016,0.2265
7/28/2016,0.2765
7/29/2016,0.231
7/30/2016,0.259
7/31/2016,0.214
8/1/2016,0.264
8/2/2016,0.155
8/3/2016,0.127
8/4/2016,0.1565
8/5/2016,0.227
8/6/2016,0.162
8/7/2016,0.1465
8/8/2016,0.052
8/9/2016,0.057
8/10/2016,0.1775
8/11/2016,0.184
8/12/2016,0.148
8/13/2016,0.148
8/14/2016,0.136
8/15/2016,0.2215
8/16/2016,0.167
8/17/2016,0.214
8/18/2016,0.1695
8/19/2016,0.2725
8/20/2016,0.2375
8/21/2016,0.1875
8/22/2016,0.2255
8/23/2016,0.275
8/24/2016,0.1345
8/25/2016,0.146
8/26/2016,0.219
8/27/2016,0.115
8/28/2016,0.213
8/29/2016,0.184
8/30/2016,0.1245
8/31/2016,0.0875
9/1/2016,0.1375
9/2/2016,0.136
9/3/2016,0.18
9/4/2016,0.216
9/5/2016,0.147
9/6/2016,0.1755
9/7/2016,0.1105
9/8/2016,0.1835
9/9/2016,0.232
9/10/2016,0.179
9/11/2016,0.162
9/12/2016,0.17
9/13/2016,0.0965
9/14/2016,0.1905
9/15/2016,0.2465
9/16/2016,0.208
9/17/2016,0.151
9/18/2016,0.1405
9/19/2016,0.114
9/20/2016,0.145
9/21/2016,0.2185
9/22/2016,0.213
9/23/2016,0.1765
9/24/2016,0.2195
9/25/2016,0.2185
9/26/2016,0.1595
9/27/2016,0.1415
9/28/2016,0.154
9/29/2016,0.099
9/30/2016,0.17
10/1/2016,0.174
10/2/2016,0.142
10/3/2016,0.0945
10/4/2016,0.1615
10/5/2016,0.1725
10/6/2016,0.112
10/7/2016,0.1265
10/8/2016,0.1705
10/9/2016,0.229
10/10/2016,0.173
10/11/2016,0.131
10/12/2016,0.178
10/13/2016,0.199
10/14/2016,0.227
10/15/2016,0.185
10/16/2016,0.149
10/17/2016,0.226
10/18/2016,0.206
10/19/2016,0.229
10/20/2016,0.162
10/21/2016,0.171
10/22/2016,0.236
10/23/2016,0.226
10/24/2016,0.212
10/25/2016,0.203
10/26/2016,0.157
10/27/2016,0.121
10/28/2016,0.108
10/29/2016,0.089
10/30/2016,0.096
10/31/2016,0.209
11/1/2016,0.209
11/2/2016,0.099
11/3/2016,0.088
11/4/2016,0.203
11/5/2016,0.193
11/6/2016,0.137
11/7/2016,0.171
11/8/2016,0.168
11/9/2016,0.182
11/10/2016,0.172
11/11/2016,0.122
11/12/2016,0.167
11/13/2016,0.082
11/14/2016,0.089
11/15/2016,0.045
11/16/2016,0.075
11/17/2016,0.128
11/18/2016,0.082
11/19/2016,0.039
11/20/2016,0.179
11/21/2016,0.119
11/22/2016,0.0955
11/23/2016,0.0665
11/24/2016,0.0605
11/25/2016,0.041
11/26/2016,0.042714286
11/27/2016,0.044428571
11/28/2016,0.046142857
11/29/2016,0.047857143
11/30/2016,0.049571429
12/1/2016,0.051285714
12/2/2016,0.053
12/3/2016,0.094
12/4/2016,0.049
12/5/2016,0.062
12/6/2016,0.078
12/7/2016,0.117
12/8/2016,0.032
12/9/2016,0.047
12/10/2016,0.048
12/11/2016,0.061
12/12/2016,0.105
12/13/2016,0.096
12/14/2016,0.0825
12/15/2016,0.0695
12/16/2016,0.046
12/17/2016,0.0815
12/18/2016,0.0725
12/19/2016,0.073
12/20/2016,0.069
12/21/2016,0.026
12/22/2016,0.0915
12/23/2016,0.116
12/24/2016,0.054
12/25/2016,0.069
12/26/2016,0.084
12/27/2016,0.065
12/28/2016,0.128
12/29/2016,0.093
12/30/2016,0.112
12/31/2016,0.131
1/1/2017,0.117
1/2/2017,0.099
1/3/2017,0.096
1/4/2017,0.094
1/5/2017,0.141
1/6/2017,0.148
1/7/2017,0.033
1/8/2017,0.1745
1/9/2017,0.17
1/10/2017,0.1035
1/11/2017,0.1325
1/12/2017,0.155
1/13/2017,0.1
1/14/2017,0.0645
1/15/2017,0.093
1/16/2017,0.035
1/17/2017,0.063
1/18/2017,0.091
1/19/2017,0.0995
1/20/2017,0.108
1/21/2017,0.1165
1/22/2017,0.125
1/23/2017,0.131
1/24/2017,0.126
1/25/2017,0.121
1/26/2017,0.142
1/27/2017,0.064
1/28/2017,0.156
1/29/2017,0.026
1/30/2017,0.179
1/31/2017,0.182
2/1/2017,0.167
2/2/2017,0.173
2/3/2017,0.113
2/4/2017,0.173
2/5/2017,0.150333333
2/6/2017,0.127666667
2/7/2017,0.105
2/8/2017,0.1236
2/9/2017,0.1422
2/10/2017,0.1608
2/11/2017,0.1794
2/12/2017,0.198
2/13/2017,0.1783
2/14/2017,0.1586
2/15/2017,0.1389
2/16/2017,0.1192
2/17/2017,0.0995
2/18/2017,0.1105
2/19/2017,0.0315
2/20/2017,0.058375
2/21/2017,0.08525
2/22/2017,0.112125
2/23/2017,0.139
2/24/2017,0.140285714
2/25/2017,0.141571429
2/26/2017,0.142857143
2/27/2017,0.144142857
2/28/2017,0.145428571
3/1/2017,0.146714286
3/2/2017,0.148
3/3/2017,0.069
3/4/2017,0.148
3/5/2017,0.143
3/6/2017,0.119
3/7/2017,0.078
3/8/2017,0.127
3/9/2017,0.167
3/10/2017,0.175
3/11/2017,0.157666667
3/12/2017,0.140333333
3/13/2017,0.123
3/14/2017,0.133571429
3/15/2017,0.144142857
3/16/2017,0.154714286
3/17/2017,0.165285714
3/18/2017,0.175857143
3/19/2017,0.186428571
3/20/2017,0.197
3/21/2017,0.203
3/22/2017,0.202
3/23/2017,0.137
3/24/2017,0.175
3/25/2017,0.213
3/26/2017,0.179
3/27/2017,0.236
3/28/2017,0.279
3/29/2017,0.284
3/30/2017,0.271
3/31/2017,0.11
4/1/2017,0.154
4/2/2017,0.198
4/3/2017,0.248
4/4/2017,0.245
4/5/2017,0.263
4/6/2017,0.147
4/7/2017,0.295
4/8/2017,0.3
4/9/2017,0.222
4/10/2017,0.184
4/11/2017,0.228
4/12/2017,0.16
4/13/2017,0.291
4/14/2017,0.272
4/15/2017,0.27
4/16/2017,0.255
4/17/2017,0.231
4/18/2017,0.1785
4/19/2017,0.2185
4/20/2017,0.2875
4/21/2017,0.312
4/22/2017,0.255
4/23/2017,0.1375
4/24/2017,0.268
4/25/2017,0.295
4/26/2017,0.3025
4/27/2017,0.294
4/28/2017,0.31
4/29/2017,0.3085
4/30/2017,0.242
5/1/2017,0.206
5/2/2017,0.254
5/3/2017,0.2935
5/4/2017,0.289
5/5/2017,0.1425
5/6/2017,0.3315
5/7/2017,0.337
5/8/2017,0.329
5/9/2017,0.3145
5/10/2017,0.3215
5/11/2017,0.3255
5/12/2017,0.3145
5/13/2017,0.27
5/14/2017,0.3095
5/15/2017,0.281
5/16/2017,0.264
5/17/2017,0.3115
5/18/2017,0.2465
5/19/2017,0.273
5/20/2017,0.312
5/21/2017,0.2835
5/22/2017,0.307
5/23/2017,0.272
5/24/2017,0.23
5/25/2017,0.145
5/26/2017,0.318
5/27/2017,0.3245
5/28/2017,0.3255
5/29/2017,0.302
5/30/2017,0.2715
5/31/2017,0.2855
6/1/2017,0.2545
6/2/2017,0.1465
6/3/2017,0.119
6/4/2017,0.1315
6/5/2017,0.1035
6/6/2017,0.057
6/7/2017,0.1145
6/8/2017,0.254
6/9/2017,0.3045
6/10/2017,0.0535
6/11/2017,0.1975
6/12/2017,0.182
6/13/2017,0.1245
6/14/2017,0.163
6/15/2017,0.167
6/16/2017,0.2595
6/17/2017,0.1575
6/18/2017,0.1785
6/19/2017,0.0945
6/20/2017,0.241
6/21/2017,0.218
6/22/2017,0.264
6/23/2017,0.24
6/24/2017,0.271
6/25/2017,0.213
6/26/2017,0.319
6/27/2017,0.268
6/28/2017,0.29
6/29/2017,0.163
6/30/2017,0.2065
7/1/2017,0.1815
7/2/2017,0.2585
7/3/2017,0.303
7/4/2017,0.2185
7/5/2017,0.303
7/6/2017,0.251
7/7/2017,0.2015
7/8/2017,0.1655
7/9/2017,0.198
7/10/2017,0.183
7/11/2017,0.244
7/12/2017,0.0785
7/13/2017,0.163
7/14/2017,0.125
7/15/2017,0.214
7/16/2017,0.204
7/17/2017,0.198
7/18/2017,0.159
7/19/2017,0.183
7/20/2017,0.1225
7/21/2017,0.1305
7/22/2017,0.13
7/23/2017,0.177
7/24/2017,0.2125
7/25/2017,0.296
7/26/2017,0.2625
7/27/2017,0.25
7/28/2017,0.2745
7/29/2017,0.187
7/30/2017,0.1495
7/31/2017,0.033
8/1/2017,0.181
8/2/2017,0.2145
8/3/2017,0.1995
8/4/2017,0.1725
8/5/2017,0.1945
8/6/2017,0.1675
8/7/2017,0.253
8/8/2017,0.1535
8/9/2017,0.2095
8/10/2017,0.0945
8/11/2017,0.1255
8/12/2017,0.272
8/13/2017,0.273
8/14/2017,0.245
8/15/2017,0.246
8/16/2017,0.123
8/17/2017,0.246
8/18/2017,0.249
8/19/2017,0.265
8/20/2017,0.1005
8/21/2017,0.189
8/22/2017,0.2045
8/23/2017,0.171
8/24/2017,0.115
8/25/2017,0.1265
8/26/2017,0.1275
8/27/2017,0.1085
8/28/2017,0.167
8/29/2017,0.1755
8/30/2017,0.232
8/31/2017,0.264
9/1/2017,0.1975
9/2/2017,0.157
9/3/2017,0.1035
9/4/2017,0.1235
9/5/2017,0.166
9/6/2017,0.172
9/7/2017,0.213
9/8/2017,0.1855
9/9/2017,0.1125
9/10/2017,0.0155
9/11/2017,0.199
9/12/2017,0.2315
9/13/2017,0.222
9/14/2017,0.2195
9/15/2017,0.266
9/16/2017,0.2655
9/17/2017,0.25
9/18/2017,0.245
9/19/2017,0.2355
9/20/2017,0.26
9/21/2017,0.251
9/22/2017,0.244
9/23/2017,0.1935
9/24/2017,0.249
9/25/2017,0.2365
9/26/2017,0.237
9/27/2017,0.194
9/28/2017,0.247
9/29/2017,0.1145
9/30/2017,0.2385
10/1/2017,0.1515
10/2/2017,0.19
10/3/2017,0.0755
10/4/2017,0.2175
10/5/2017,0.048
10/6/2017,0.171
10/7/2017,0.2245
10/8/2017,0.204
10/9/2017,0.2
10/10/2017,0.1935
10/11/2017,0.234
10/12/2017,0.1285
10/13/2017,0.199
10/14/2017,0.1955
10/15/2017,0.164
10/16/2017,0.2215
10/17/2017,0.1645
10/18/2017,0.1875
10/19/2017,0.163
10/20/2017,0.13
10/21/2017,0.1745
10/22/2017,0.165
10/23/2017,0.1835
10/24/2017,0.135
10/25/2017,0.171
10/26/2017,0.2295
10/27/2017,0.1915
10/28/2017,0.041
10/29/2017,0.108
10/30/2017,0.23
10/31/2017,0.2085
11/1/2017,0.2135
11/2/2017,0.18
11/3/2017,0.1555
11/4/2017,0.204
11/5/2017,0.1805
11/6/2017,0.1965
11/7/2017,0.1995
11/8/2017,0.1825
11/9/2017,0.1835
11/10/2017,0.1575
11/11/2017,0.178
11/12/2017,0.178
11/13/2017,0.1155
11/14/2017,0.187
11/15/2017,0.1605
11/16/2017,0.177
11/17/2017,0.1725
11/18/2017,0.1745
11/19/2017,0.1865
11/20/2017,0.1725
11/21/2017,0.1615
11/22/2017,0.13
11/23/2017,0.1055
11/24/2017,0.1325
11/25/2017,0.162
11/26/2017,0.1465
11/27/2017,0.1205
11/28/2017,0.1465
11/29/2017,0.139
11/30/2017,0.128
12/1/2017,0.129
12/2/2017,0.1405
12/3/2017,0.137
12/4/2017,0.102
12/5/2017,0.0885
12/6/2017,0.145
12/7/2017,0.1195
12/8/2017,0.09
12/9/2017,0.0235
12/10/2017,0.1685
12/11/2017,0.18
12/12/2017,0.124
12/13/2017,0.1385
12/14/2017,0.1615
12/15/2017,0.1515
12/16/2017,0.1305
12/17/2017,0.1155
12/18/2017,0.1395
12/19/2017,0.152
12/20/2017,0.13
12/21/2017,0.103
12/22/2017,0.104
12/23/2017,0.129
12/24/2017,0.097
12/25/2017,0.0965
12/26/2017,0.103
12/27/2017,0.118
12/28/2017,0.1015
12/29/2017,0.0425
12/30/2017,0.0755
12/31/2017,0.1165
1/1/2018,0.063
1/2/2018,0.0485
1/3/2018,0.065
1/4/2018,0.137
1/5/2018,0.127
1/6/2018,0.1425
1/7/2018,0.1235
1/8/2018,0.073
1/9/2018,0.0855
1/10/2018,0.071
1/11/2018,0.1345
1/12/2018,0.0945
1/13/2018,0.1
1/14/2018,0.159
1/15/2018,0.1485
1/16/2018,0.16
1/17/2018,0.1295
1/18/2018,0.172
1/19/2018,0.1415
1/20/2018,0.0885
1/21/2018,0.1045
1/22/2018,0.115
1/23/2018,0.0865
1/24/2018,0.15
1/25/2018,0.16
1/26/2018,0.1385
1/27/2018,0.104
1/28/2018,0.1225
1/29/2018,0.129
1/30/2018,0.187
1/31/2018,0.189
2/1/2018,0.154
2/2/2018,0.1905
2/3/2018,0.109
2/4/2018,0.1775
2/5/2018,0.1345
2/6/2018,0.195
2/7/2018,0.162
2/8/2018,0.162
2/9/2018,0.178
2/10/2018,0.188
2/11/2018,0.176
2/12/2018,0.1895
2/13/2018,0.097
2/14/2018,0.176
2/15/2018,0.167
2/16/2018,0.184
2/17/2018,0.207
2/18/2018,0.2045
2/19/2018,0.14
2/20/2018,0.156
2/21/2018,0.176
2/22/2018,0.129
2/23/2018,0.176
2/24/2018,0.169
2/25/2018,0.1735
2/26/2018,0.179
2/27/2018,0.2085
2/28/2018,0.206
3/1/2018,0.2
3/2/2018,0.167
3/3/2018,0.239
3/4/2018,0.237
3/5/2018,0.226
3/6/2018,0.218
3/7/2018,0.174
3/8/2018,0.219
3/9/2018,0.239
3/10/2018,0.129
3/11/2018,0.128
3/12/2018,0.167
3/13/2018,0.249
3/14/2018,0.245
3/15/2018,0.252
3/16/2018,0.241
3/17/2018,0.235
3/18/2018,0.2115
3/19/2018,0.188
3/20/2018,0.183
3/21/2018,0.255
3/22/2018,0.264
3/23/2018,0.267
3/24/2018,0.248
3/25/2018,0.251
3/26/2018,0.215
3/27/2018,0.254
3/28/2018,0.241
3/29/2018,0.207
3/30/2018,0.257
3/31/2018,0.12
4/1/2018,0.253
4/2/2018,0.257
4/3/2018,0.262
4/4/2018,0.2685
4/5/2018,0.2735
4/6/2018,0.271
4/7/2018,0.228
4/8/2018,0.2045
4/9/2018,0.229
4/10/2018,0.1765
4/11/2018,0.202
4/12/2018,0.2765
4/13/2018,0.2665
4/14/2018,0.265
4/15/2018,0.179
4/16/2018,0.285
4/17/2018,0.298
4/18/2018,0.282
4/19/2018,0.277
4/20/2018,0.2765
4/21/2018,0.1975
4/22/2018,0.197
4/23/2018,0.1905
4/24/2018,0.2225
4/25/2018,0.2845
4/26/2018,0.292
4/27/2018,0.2275
4/28/2018,0.2975
4/29/2018,0.269
4/30/2018,0.291
5/1/2018,0.2295
5/2/2018,0.287
5/3/2018,0.2685
5/4/2018,0.2995
5/5/2018,0.245
5/6/2018,0.2145
5/7/2018,0.2845
5/8/2018,0.3
5/9/2018,0.3035
5/10/2018,0.238
5/11/2018,0.2415
5/12/2018,0.112
5/13/2018,0.0645
5/14/2018,0.087
5/15/2018,0.2075
5/16/2018,0.191
5/17/2018,0.0955
5/18/2018,0.2365
5/19/2018,0.082
5/20/2018,0.095
5/21/2018,0.091
5/22/2018,0.085
5/23/2018,0.225
5/24/2018,0.1575
5/25/2018,0.121
5/26/2018,0.0635
5/27/2018,0.0935
5/28/2018,0.1495
5/29/2018,0.1635
5/30/2018,0.1345
5/31/2018,0.1155
6/1/2018,0.274
6/2/2018,0.2995
6/3/2018,0.303
6/4/2018,0.216
6/5/2018,0.2485
6/6/2018,0.2345
6/7/2018,0.209
6/8/2018,0.223
6/9/2018,0.1855
6/10/2018,0.2105
6/11/2018,0.1925
6/12/2018,0.2925
6/13/2018,0.223
6/14/2018,0.2415
6/15/2018,0.231
6/16/2018,0.267
6/17/2018,0.272
6/18/2018,0.281
6/19/2018,0.303
6/20/2018,0.303
6/21/2018,0.2635
6/22/2018,0.2505
6/23/2018,0.156
6/24/2018,0.1895
6/25/2018,0.234
6/26/2018,0.2605
6/27/2018,0.289
6/28/2018,0.255
6/29/2018,0.1735
6/30/2018,0.167
7/1/2018,0.2425
7/2/2018,0.2595
7/3/2018,0.2105
7/4/2018,0.2395
7/5/2018,0.1885
7/6/2018,0.205
7/7/2018,0.2555
7/8/2018,0.2665
7/9/2018,0.239
7/10/2018,0.2605
7/11/2018,0.2515
7/12/2018,0.186
7/13/2018,0.26
7/14/2018,0.2955
7/15/2018,0.261
7/16/2018,0.277
7/17/2018,0.2775
7/18/2018,0.24
7/19/2018,0.2745
7/20/2018,0.287
7/21/2018,0.2135
7/22/2018,0.263
7/23/2018,0.133
7/24/2018,0.202
7/25/2018,0.266
7/26/2018,0.2265
7/27/2018,0.2015
7/28/2018,0.1965
7/29/2018,0.1305
7/30/2018,0.156
7/31/2018,0.211
8/1/2018,0.205
8/2/2018,0.2425
8/3/2018,0.277
8/4/2018,0.2725
8/5/2018,0.271
8/6/2018,0.291
8/7/2018,0.2515
8/8/2018,0.269
8/9/2018,0.271
8/10/2018,0.1905
8/11/2018,0.1925
8/12/2018,0.136
8/13/2018,0.203
8/14/2018,0.2045
8/15/2018,0.2215
8/16/2018,0.25
8/17/2018,0.221
8/18/2018,0.144
8/19/2018,0.17
8/20/2018,0.1125
8/21/2018,0.221
8/22/2018,0.1995
8/23/2018,0.1845
8/24/2018,0.2445
8/25/2018,0.179
8/26/2018,0.176
8/27/2018,0.1685
8/28/2018,0.072
8/29/2018,0.145
8/30/2018,0.156
8/31/2018,0.1415
9/1/2018,0.124
9/2/2018,0.078
9/3/2018,0.024
9/4/2018,0.1765
9/5/2018,0.2265
9/6/2018,0.1855
9/7/2018,0.165
9/8/2018,0.2305
9/9/2018,0.178
9/10/2018,0.1955
9/11/2018,0.1885
9/12/2018,0.195
9/13/2018,0.2265
9/14/2018,0.205
9/15/2018,0.161
9/16/2018,0.1965
9/17/2018,0.178
9/18/2018,0.2425
9/19/2018,0.195
9/20/2018,0.192
9/21/2018,0.114
9/22/2018,0.187
9/23/2018,0.146
9/24/2018,0.1765
9/25/2018,0.13
9/26/2018,0.161
9/27/2018,0.1635
9/28/2018,0.1525
9/29/2018,0.139
9/30/2018,0.1365
10/1/2018,0.1645
10/2/2018,0.1655
10/3/2018,0.1795
10/4/2018,0.2025
10/5/2018,0.2195
10/6/2018,0.1955
10/7/2018,0.2015
10/8/2018,0.1095
10/9/2018,0.1695
10/10/2018,0.147
10/11/2018,0.0675
10/12/2018,0.1185
10/13/2018,0.1675
10/14/2018,0.209
10/15/2018,0.165
10/16/2018,0.178
10/17/2018,0.167
10/18/2018,0.176
10/19/2018,0.1815
10/20/2018,0.125
10/21/2018,0.118
10/22/2018,0.1885
10/23/2018,0.1465
10/24/2018,0.133
10/25/2018,0.18
10/26/2018,0.1675
10/27/2018,0.185
10/28/2018,0.2135
10/29/2018,0.2115
10/30/2018,0.1695
10/31/2018,0.189
11/1/2018,0.1645
11/2/2018,0.1095
11/3/2018,0.1145
11/4/2018,0.1075
11/5/2018,0.169
11/6/2018,0.175
11/7/2018,0.173
11/8/2018,0.164
11/9/2018,0.1495
11/10/2018,0.1645
11/11/2018,0.1455
11/12/2018,0.0885
11/13/2018,0.0955
11/14/2018,0.1045
11/15/2018,0.0605
11/16/2018,0.091
11/17/2018,0.098
11/18/2018,0.085
11/19/2018,0.117
11/20/2018,0.102
11/21/2018,0.12
11/22/2018,0.039
11/23/2018,0.066
11/24/2018,0.074
11/25/2018,0.0695
11/26/2018,0.0805
11/27/2018,0.0285
11/28/2018,0.113
11/29/2018,0.0765
11/30/2018,0.0995
12/1/2018,0.0965
12/2/2018,0.0935
12/3/2018,0.096
12/4/2018,0.0755
12/5/2018,0.131
12/6/2018,0.134
12/7/2018,0.0985
12/8/2018,0.059
12/9/2018,0.0385
12/10/2018,0.07825
12/11/2018,0.118
12/12/2018,0.0905
12/13/2018,0.083
12/14/2018,0.095
12/15/2018,0.0505
12/16/2018,0.097
12/17/2018,0.086
12/18/2018,0.076
12/19/2018,0.0825
12/20/2018,0.0535
12/21/2018,0.07425
