date,Mean_NO,NO
2/10/2016,0.249574568,249.5745683
2/11/2016,0.252173862,252.1738619
2/12/2016,0.254773155,254.7731554
2/13/2016,0.257372449,257.372449
2/14/2016,0.259971743,259.9717425
2/15/2016,0.262571036,262.5710361
2/16/2016,0.26517033,265.1703297
2/17/2016,0.267769623,267.7696232
2/18/2016,0.270368917,270.3689168
2/19/2016,0.27296821,272.9682104
2/20/2016,0.275567504,275.5675039
2/21/2016,0.278166797,278.1667975
2/22/2016,0.280766091,280.7660911
2/23/2016,0.283365385,283.3653846
2/24/2016,0.285964678,285.9646782
2/25/2016,0.288563972,288.5639717
2/26/2016,0.291163265,291.1632653
2/27/2016,0.293762559,293.7625589
2/28/2016,0.296361852,296.3618524
2/29/2016,0.298961146,298.961146
3/1/2016,0.30156044,301.5604396
3/2/2016,0.302540345,302.5403454
3/3/2016,0.30329168,303.2916797
3/4/2016,0.304043014,304.0430141
3/5/2016,0.304794349,304.7943485
3/6/2016,0.305545683,305.5456829
3/7/2016,0.306297017,306.2970173
3/8/2016,0.307048352,307.0483516
3/9/2016,0.307799686,307.799686
3/10/2016,0.30855102,308.5510204
3/11/2016,0.309302355,309.3023548
3/12/2016,0.310053689,310.0536892
3/13/2016,0.310805024,310.8050235
3/14/2016,0.311556358,311.5563579
3/15/2016,0.312307692,312.3076923
3/16/2016,0.313059027,313.0590267
3/17/2016,0.313810361,313.8103611
3/18/2016,0.314561695,314.5616954
3/19/2016,0.31531303,315.3130298
3/20/2016,0.316064364,316.0643642
3/21/2016,0.316815699,316.8156986
3/22/2016,0.317567033,317.567033
3/23/2016,0.318318367,318.3183673
3/24/2016,0.319069702,319.0697017
3/25/2016,0.319821036,319.8210361
3/26/2016,0.32057237,320.5723705
3/27/2016,0.321323705,321.3237049
3/28/2016,0.322075039,322.0750392
3/29/2016,0.322826374,322.8263736
3/30/2016,0.323577708,323.577708
3/31/2016,0.324329042,324.3290424
4/1/2016,0.325080377,325.0803768
4/2/2016,0.325831711,325.8317111
4/3/2016,0.326583046,326.5830455
4/4/2016,0.32733438,327.3343799
4/5/2016,0.328085714,328.0857143
4/6/2016,0.329005102,329.005102
4/7/2016,0.326382498,326.3824985
4/8/2016,0.323759895,323.7598949
4/9/2016,0.321137291,321.1372913
4/10/2016,0.318514688,318.5146877
4/11/2016,0.315892084,315.8920841
4/12/2016,0.313269481,313.2694805
4/13/2016,0.310646877,310.6468769
4/14/2016,0.308024273,308.0242733
4/15/2016,0.30540167,305.4016698
4/16/2016,0.302779066,302.7790662
4/17/2016,0.300156463,300.1564626
4/18/2016,0.297533859,297.533859
4/19/2016,0.294911255,294.9112554
4/20/2016,0.292288652,292.2886518
4/21/2016,0.289666048,289.6660482
4/22/2016,0.287043445,287.0434447
4/23/2016,0.284420841,284.4208411
4/24/2016,0.281798237,281.7982375
4/25/2016,0.279175634,279.1756339
4/26/2016,0.27655303,276.5530303
4/27/2016,0.273930427,273.9304267
4/28/2016,0.271307823,271.3078231
4/29/2016,0.26868522,268.6852195
4/30/2016,0.266062616,266.062616
5/1/2016,0.263440012,263.4400124
5/2/2016,0.260817409,260.8174088
5/3/2016,0.258194805,258.1948052
5/4/2016,0.253196351,253.1963513
5/5/2016,0.248197897,248.1978973
5/6/2016,0.243199443,243.1994434
5/7/2016,0.238200989,238.2009895
5/8/2016,0.233202536,233.2025356
5/9/2016,0.228204082,228.2040816
5/10/2016,0.22547426,225.47426
5/11/2016,0.222744438,222.7444383
5/12/2016,0.220014617,220.0146167
5/13/2016,0.217284795,217.284795
5/14/2016,0.214554973,214.5549733
5/15/2016,0.211825152,211.8251517
5/16/2016,0.20909533,209.09533
5/17/2016,0.206365508,206.3655084
5/18/2016,0.203635687,203.6356867
5/19/2016,0.200905865,200.905865
5/20/2016,0.198176043,198.1760434
5/21/2016,0.195446222,195.4462217
5/22/2016,0.1927164,192.7164001
5/23/2016,0.189986578,189.9865784
5/24/2016,0.187256757,187.2567568
5/25/2016,0.184526935,184.5269351
5/26/2016,0.181797113,181.7971134
5/27/2016,0.179067292,179.0672918
5/28/2016,0.17633747,176.3374701
5/29/2016,0.173607648,173.6076485
5/30/2016,0.170877827,170.8778268
5/31/2016,0.168148005,168.1480051
6/1/2016,0.165418183,165.4181835
6/2/2016,0.162688362,162.6883618
6/3/2016,0.15995854,159.9585402
6/4/2016,0.157228719,157.2287185
6/5/2016,0.154498897,154.4988969
6/6/2016,0.151769075,151.7690752
6/7/2016,0.149039254,149.0392535
6/8/2016,0.146309432,146.3094319
6/9/2016,0.14357961,143.5796102
6/10/2016,0.140849789,140.8497886
6/11/2016,0.138119967,138.1199669
6/12/2016,0.135390145,135.3901452
6/13/2016,0.132660324,132.6603236
6/14/2016,0.129930502,129.9305019
6/15/2016,0.127514739,127.5147392
6/16/2016,0.125235828,125.2358277
6/17/2016,0.122956916,122.9569161
6/18/2016,0.120678005,120.6780045
6/19/2016,0.118399093,118.399093
6/20/2016,0.116120181,116.1201814
6/21/2016,0.11384127,113.8412698
6/22/2016,0.111562358,111.5623583
6/23/2016,0.109283447,109.2834467
6/24/2016,0.107004535,107.0045351
6/25/2016,0.104725624,104.7256236
6/26/2016,0.102446712,102.446712
6/27/2016,0.1001678,100.1678005
6/28/2016,0.097888889,97.88888889
6/29/2016,0.095609977,95.60997732
6/30/2016,0.093331066,93.33106576
7/1/2016,0.091052154,91.0521542
7/2/2016,0.088773243,88.77324263
7/3/2016,0.086494331,86.49433107
7/4/2016,0.08421542,84.2154195
7/5/2016,0.081936508,81.93650794
7/6/2016,0.079657596,79.65759637
7/7/2016,0.077378685,77.37868481
7/8/2016,0.075099773,75.09977324
7/9/2016,0.072820862,72.82086168
7/10/2016,0.07054195,70.54195011
7/11/2016,0.068263039,68.26303855
7/12/2016,0.067308612,67.30861244
7/13/2016,0.066953032,66.95303193
7/14/2016,0.066597451,66.59745142
7/15/2016,0.066241871,66.24187091
7/16/2016,0.06588629,65.8862904
7/17/2016,0.06553071,65.53070989
7/18/2016,0.065175129,65.17512938
7/19/2016,0.064819549,64.81954887
7/20/2016,0.064463968,64.46396836
7/21/2016,0.064108388,64.10838785
7/22/2016,0.063752807,63.75280734
7/23/2016,0.063397227,63.39722683
7/24/2016,0.063041646,63.04164632
7/25/2016,0.062686066,62.68606581
7/26/2016,0.062330485,62.3304853
7/27/2016,0.061974905,61.97490479
7/28/2016,0.061619324,61.61932428
7/29/2016,0.061263744,61.26374378
7/30/2016,0.060908163,60.90816327
7/31/2016,0.060552583,60.55258276
8/1/2016,0.060197002,60.19700225
8/2/2016,0.059841422,59.84142174
8/3/2016,0.061211815,61.21181525
8/4/2016,0.063287218,63.28721805
8/5/2016,0.065362621,65.36262084
8/6/2016,0.067438024,67.43802363
8/7/2016,0.069513426,69.51342642
8/8/2016,0.071588829,71.58882922
8/9/2016,0.073664232,73.66423201
8/10/2016,0.075739635,75.7396348
8/11/2016,0.077815038,77.81503759
8/12/2016,0.07989044,79.89044039
8/13/2016,0.081965843,81.96584318
8/14/2016,0.084041246,84.04124597
8/15/2016,0.086116649,86.11664876
8/16/2016,0.088192052,88.19205156
8/17/2016,0.090267454,90.26745435
8/18/2016,0.092342857,92.34285714
8/19/2016,0.09441826,94.41825994
8/20/2016,0.096493663,96.49366273
8/21/2016,0.098569066,98.56906552
8/22/2016,0.100644468,100.6444683
8/23/2016,0.102719871,102.7198711
8/24/2016,0.104795274,104.7952739
8/25/2016,0.106870677,106.8706767
8/26/2016,0.108946079,108.9460795
8/27/2016,0.111021482,111.0214823
8/28/2016,0.113096885,113.0968851
8/29/2016,0.115172288,115.1722879
8/30/2016,0.117247691,117.2476907
8/31/2016,0.119323093,119.3230934
9/1/2016,0.121398496,121.3984962
9/2/2016,0.123473899,123.473899
9/3/2016,0.125549302,125.5493018
9/4/2016,0.127624705,127.6247046
9/5/2016,0.129700107,129.7001074
9/6/2016,0.13177551,131.7755102
9/7/2016,0.136210884,136.2108844
9/8/2016,0.139547619,139.547619
9/9/2016,0.142884354,142.8843537
9/10/2016,0.146221088,146.2210884
9/11/2016,0.149557823,149.5578231
9/12/2016,0.152894558,152.8945578
9/13/2016,0.156231293,156.2312925
9/14/2016,0.159568027,159.5680272
9/15/2016,0.162904762,162.9047619
9/16/2016,0.166241497,166.2414966
9/17/2016,0.169578231,169.5782313
9/18/2016,0.172914966,172.914966
9/19/2016,0.176251701,176.2517007
9/20/2016,0.179588435,179.5884354
9/21/2016,0.18292517,182.9251701
9/22/2016,0.186261905,186.2619048
9/23/2016,0.189598639,189.5986395
9/24/2016,0.192935374,192.9353741
9/25/2016,0.196272109,196.2721088
9/26/2016,0.199608844,199.6088435
9/27/2016,0.202945578,202.9455782
9/28/2016,0.206282313,206.2823129
9/29/2016,0.209619048,209.6190476
9/30/2016,0.212955782,212.9557823
10/1/2016,0.216292517,216.292517
10/2/2016,0.219629252,219.6292517
10/3/2016,0.222965986,222.9659864
10/4/2016,0.226302721,226.3027211
10/5/2016,0.229639456,229.6394558
10/6/2016,0.23297619,232.9761905
10/7/2016,0.236312925,236.3129252
10/8/2016,0.23964966,239.6496599
10/9/2016,0.242986395,242.9863946
10/10/2016,0.246323129,246.3231293
10/11/2016,0.249659864,249.6598639
10/12/2016,0.252996599,252.9965986
10/13/2016,0.256333333,256.3333333
10/14/2016,0.259670068,259.670068
10/15/2016,0.263006803,263.0068027
10/16/2016,0.266343537,266.3435374
10/17/2016,0.269680272,269.6802721
10/18/2016,0.273017007,273.0170068
10/19/2016,0.270673469,270.6734694
10/20/2016,0.271673469,271.6734694
10/21/2016,0.272673469,272.6734694
10/22/2016,0.273673469,273.6734694
10/23/2016,0.274673469,274.6734694
10/24/2016,0.275673469,275.6734694
10/25/2016,0.276673469,276.6734694
10/26/2016,0.277673469,277.6734694
10/27/2016,0.278673469,278.6734694
10/28/2016,0.279673469,279.6734694
10/29/2016,0.280673469,280.6734694
10/30/2016,0.281673469,281.6734694
10/31/2016,0.282673469,282.6734694
11/1/2016,0.283673469,283.6734694
11/2/2016,0.288527778,288.5277778
11/3/2016,0.290143791,290.1437908
11/4/2016,0.291759804,291.7598039
11/5/2016,0.293375817,293.375817
11/6/2016,0.29499183,294.9918301
11/7/2016,0.296607843,296.6078431
11/8/2016,0.298223856,298.2238562
11/9/2016,0.299839869,299.8398693
11/10/2016,0.301455882,301.4558824
11/11/2016,0.303071895,303.0718954
11/12/2016,0.304687908,304.6879085
11/13/2016,0.306303922,306.3039216
11/14/2016,0.307919935,307.9199346
11/15/2016,0.309535948,309.5359477
11/16/2016,0.311151961,311.1519608
11/17/2016,0.312767974,312.7679739
11/18/2016,0.314383987,314.3839869
11/19/2016,0.316,316
11/20/2016,0.317616013,317.6160131
11/21/2016,0.319232026,319.2320261
11/22/2016,0.320848039,320.8480392
11/23/2016,0.322464052,322.4640523
11/24/2016,0.324080065,324.0800654
11/25/2016,0.325696078,325.6960784
11/26/2016,0.327312092,327.3120915
11/27/2016,0.328928105,328.9281046
11/28/2016,0.330544118,330.5441176
11/29/2016,0.332160131,332.1601307
11/30/2016,0.333776144,333.7761438
12/1/2016,0.335392157,335.3921569
12/2/2016,0.33700817,337.0081699
12/3/2016,0.338624183,338.624183
12/4/2016,0.340240196,340.2401961
12/5/2016,0.341856209,341.8562092
12/6/2016,0.343472222,343.4722222
12/7/2016,0.346028571,346.0285714
12/8/2016,0.346745455,346.7454545
12/9/2016,0.347462338,347.4623377
12/10/2016,0.348179221,348.1792208
12/11/2016,0.348896104,348.8961039
12/12/2016,0.349612987,349.612987
12/13/2016,0.35032987,350.3298701
12/14/2016,0.351046753,351.0467532
12/15/2016,0.351763636,351.7636364
12/16/2016,0.352480519,352.4805195
12/17/2016,0.353197403,353.1974026
12/18/2016,0.353914286,353.9142857
12/19/2016,0.354631169,354.6311688
12/20/2016,0.355348052,355.3480519
12/21/2016,0.356064935,356.0649351
12/22/2016,0.356781818,356.7818182
12/23/2016,0.357498701,357.4987013
12/24/2016,0.358215584,358.2155844
12/25/2016,0.358932468,358.9324675
12/26/2016,0.359649351,359.6493506
12/27/2016,0.360366234,360.3662338
12/28/2016,0.361083117,361.0831169
12/29/2016,0.3618,361.8
12/30/2016,0.362516883,362.5168831
12/31/2016,0.363233766,363.2337662
1/1/2017,0.363950649,363.9506494
1/2/2017,0.364667532,364.6675325
1/3/2017,0.365384416,365.3844156
1/4/2017,0.366101299,366.1012987
1/5/2017,0.366818182,366.8181818
1/6/2017,0.367535065,367.5350649
1/7/2017,0.368251948,368.2519481
1/8/2017,0.368968831,368.9688312
1/9/2017,0.369685714,369.6857143
1/10/2017,0.37044335,370.4433498
1/11/2017,0.369832512,369.8325123
1/12/2017,0.369221675,369.2216749
1/13/2017,0.368610837,368.6108374
1/14/2017,0.368,368
1/15/2017,0.367389163,367.3891626
1/16/2017,0.366778325,366.7783251
1/17/2017,0.366167488,366.1674877
1/18/2017,0.36555665,365.5566502
1/19/2017,0.364945813,364.9458128
1/20/2017,0.364334975,364.3349754
1/21/2017,0.363724138,363.7241379
1/22/2017,0.3631133,363.1133005
1/23/2017,0.362502463,362.5024631
1/24/2017,0.361891626,361.8916256
1/25/2017,0.361280788,361.2807882
1/26/2017,0.360669951,360.6699507
1/27/2017,0.360059113,360.0591133
1/28/2017,0.359448276,359.4482759
1/29/2017,0.358837438,358.8374384
1/30/2017,0.358226601,358.226601
1/31/2017,0.357615764,357.6157635
2/1/2017,0.357004926,357.0049261
2/2/2017,0.356394089,356.3940887
2/3/2017,0.355783251,355.7832512
2/4/2017,0.355172414,355.1724138
2/5/2017,0.354561576,354.5615764
2/6/2017,0.353950739,353.9507389
2/7/2017,0.353339901,353.3399015
2/8/2017,0.35313289,353.1328904
2/9/2017,0.353328499,353.3284985
2/10/2017,0.353524107,353.5241066
2/11/2017,0.353719715,353.7197148
2/12/2017,0.353915323,353.9153229
2/13/2017,0.354110931,354.110931
2/14/2017,0.354306539,354.3065392
2/15/2017,0.354502147,354.5021473
2/16/2017,0.354697755,354.6977554
2/17/2017,0.354893364,354.8933636
2/18/2017,0.355088972,355.0889717
2/19/2017,0.35528458,355.2845799
2/20/2017,0.355480188,355.480188
2/21/2017,0.355675796,355.6757961
2/22/2017,0.355871404,355.8714043
2/23/2017,0.356067012,356.0670124
2/24/2017,0.356262621,356.2626205
2/25/2017,0.356458229,356.4582287
2/26/2017,0.356653837,356.6538368
2/27/2017,0.356849445,356.8494449
2/28/2017,0.357045053,357.0450531
3/1/2017,0.357240661,357.2406612
3/2/2017,0.357436269,357.4362693
3/3/2017,0.357631877,357.6318775
3/4/2017,0.357827486,357.8274856
3/5/2017,0.358023094,358.0230938
3/6/2017,0.358218702,358.2187019
3/7/2017,0.35841431,358.41431
3/8/2017,0.358609918,358.6099182
3/9/2017,0.358805526,358.8055263
3/10/2017,0.359001134,359.0011344
3/11/2017,0.359196743,359.1967426
3/12/2017,0.359392351,359.3923507
3/13/2017,0.359587959,359.5879588
3/14/2017,0.359783567,359.783567
3/15/2017,0.359979175,359.9791751
3/16/2017,0.360174783,360.1747832
3/17/2017,0.360370391,360.3703914
3/18/2017,0.360566,360.5659995
3/19/2017,0.360761608,360.7616076
3/20/2017,0.360957216,360.9572158
3/21/2017,0.361152824,361.1528239
3/22/2017,0.360515306,360.5153061
3/23/2017,0.358809591,358.8095913
3/24/2017,0.357103877,357.1038765
3/25/2017,0.355398162,355.3981617
3/26/2017,0.353692447,353.692447
3/27/2017,0.351986732,351.9867322
3/28/2017,0.350281017,350.2810174
3/29/2017,0.348575303,348.5753026
3/30/2017,0.346869588,346.8695878
3/31/2017,0.345163873,345.163873
4/1/2017,0.343458158,343.4581582
4/2/2017,0.341752443,341.7524434
4/3/2017,0.340046729,340.0467286
4/4/2017,0.338341014,338.3410138
4/5/2017,0.336635299,336.635299
4/6/2017,0.334929584,334.9295842
4/7/2017,0.333223869,333.2238694
4/8/2017,0.331518155,331.5181547
4/9/2017,0.32981244,329.8124399
4/10/2017,0.328106725,328.1067251
4/11/2017,0.32640101,326.4010103
4/12/2017,0.324695295,324.6952955
4/13/2017,0.322989581,322.9895807
4/14/2017,0.321283866,321.2838659
4/15/2017,0.319578151,319.5781511
4/16/2017,0.317872436,317.8724363
4/17/2017,0.316166722,316.1667215
4/18/2017,0.31596467,315.9646697
4/19/2017,0.315733026,315.7330261
4/20/2017,0.315501382,315.5013825
4/21/2017,0.315269739,315.2697389
4/22/2017,0.315038095,315.0380952
4/23/2017,0.314806452,314.8064516
4/24/2017,0.314574808,314.574808
4/25/2017,0.314343164,314.3431644
4/26/2017,0.314111521,314.1115207
4/27/2017,0.313879877,313.8798771
4/28/2017,0.313648233,313.6482335
4/29/2017,0.31341659,313.4165899
4/30/2017,0.313184946,313.1849462
5/1/2017,0.312953303,312.9533026
5/2/2017,0.312721659,312.721659
5/3/2017,0.312490015,312.4900154
5/4/2017,0.312258372,312.2583717
5/5/2017,0.312026728,312.0267281
5/6/2017,0.311795084,311.7950845
5/7/2017,0.311563441,311.5634409
5/8/2017,0.311331797,311.3317972
5/9/2017,0.311100154,311.1001536
5/10/2017,0.31086851,310.86851
5/11/2017,0.310636866,310.6368664
5/12/2017,0.310405223,310.4052227
5/13/2017,0.310173579,310.1735791
5/14/2017,0.309941935,309.9419355
5/15/2017,0.309710292,309.7102919
5/16/2017,0.309478648,309.4786482
5/17/2017,0.309247005,309.2470046
5/18/2017,0.309015361,309.015361
5/19/2017,0.308783717,308.7837174
5/20/2017,0.308552074,308.5520737
5/21/2017,0.30832043,308.3204301
5/22/2017,0.308088786,308.0887865
5/23/2017,0.307857143,307.8571429
5/24/2017,0.306209962,306.209962
5/25/2017,0.304562781,304.562781
5/26/2017,0.3029156,302.9156001
5/27/2017,0.301268419,301.2684192
5/28/2017,0.299621238,299.6212383
5/29/2017,0.297974057,297.9740574
5/30/2017,0.296326877,296.3268765
5/31/2017,0.294679696,294.6796956
6/1/2017,0.293032515,293.0325147
6/2/2017,0.291385334,291.3853338
6/3/2017,0.289738153,289.7381529
6/4/2017,0.288090972,288.090972
6/5/2017,0.286443791,286.4437911
6/6/2017,0.28479661,284.7966102
6/7/2017,0.283149429,283.1494293
6/8/2017,0.281502248,281.5022484
6/9/2017,0.279855067,279.8550675
6/10/2017,0.278207887,278.2078865
6/11/2017,0.276560706,276.5607056
6/12/2017,0.274913525,274.9135247
6/13/2017,0.273266344,273.2663438
6/14/2017,0.271619163,271.6191629
6/15/2017,0.269971982,269.971982
6/16/2017,0.268324801,268.3248011
6/17/2017,0.26667762,266.6776202
6/18/2017,0.265030439,265.0304393
6/19/2017,0.263383258,263.3832584
6/20/2017,0.261736077,261.7360775
6/21/2017,0.257624951,257.624951
6/22/2017,0.253513825,253.5138245
6/23/2017,0.249402698,249.402698
6/24/2017,0.245291572,245.2915715
6/25/2017,0.241180445,241.1804451
6/26/2017,0.237069319,237.0693186
6/27/2017,0.232958192,232.9581921
6/28/2017,0.228847066,228.8470656
6/29/2017,0.224735939,224.7359391
6/30/2017,0.220624813,220.6248126
7/1/2017,0.216513686,216.5136862
7/2/2017,0.21240256,212.4025597
7/3/2017,0.208291433,208.2914332
7/4/2017,0.204180307,204.1803067
7/5/2017,0.20006918,200.0691802
7/6/2017,0.195958054,195.9580537
7/7/2017,0.191846927,191.8469272
7/8/2017,0.187735801,187.7358008
7/9/2017,0.183624674,183.6246743
7/10/2017,0.179513548,179.5135478
7/11/2017,0.178506503,178.5065029
7/12/2017,0.176496057,176.4960567
7/13/2017,0.174485611,174.4856105
7/14/2017,0.172475164,172.4751643
7/15/2017,0.170464718,170.4647181
7/16/2017,0.168454272,168.4542719
7/17/2017,0.166443826,166.4438257
7/18/2017,0.164433379,164.4333795
7/19/2017,0.162422933,162.4229332
7/20/2017,0.160412487,160.412487
7/21/2017,0.158402041,158.4020408
7/22/2017,0.156391595,156.3915946
7/23/2017,0.154381148,154.3811484
7/24/2017,0.152370702,152.3707022
7/25/2017,0.150360256,150.360256
7/26/2017,0.14834981,148.3498098
7/27/2017,0.146339364,146.3393635
7/28/2017,0.144328917,144.3289173
7/29/2017,0.142318471,142.3184711
7/30/2017,0.140308025,140.3080249
7/31/2017,0.138297579,138.2975787
8/1/2017,0.136287132,136.2871325
8/2/2017,0.134276686,134.2766863
8/3/2017,0.13226624,132.2662401
8/4/2017,0.130255794,130.2557938
8/5/2017,0.128245348,128.2453476
8/6/2017,0.126234901,126.2349014
8/7/2017,0.124224455,124.2244552
8/8/2017,0.122214009,122.214009
8/9/2017,0.120203563,120.2035628
8/10/2017,0.118193117,118.1931166
8/11/2017,0.11618267,116.1826704
8/12/2017,0.114172224,114.1722241
8/13/2017,0.112161778,112.1617779
8/14/2017,0.110151332,110.1513317
8/15/2017,0.110508232,110.5082324
8/16/2017,0.110865133,110.8651332
8/17/2017,0.116222034,116.2220339
8/18/2017,0.121578935,121.5789346
8/19/2017,0.126935835,126.9358354
8/20/2017,0.132292736,132.2927361
8/21/2017,0.137649637,137.6496368
8/22/2017,0.143006538,143.0065375
8/23/2017,0.148363438,148.3634383
8/24/2017,0.153720339,153.720339
8/25/2017,0.15907724,159.0772397
8/26/2017,0.16443414,164.4341404
8/27/2017,0.169791041,169.7910412
8/28/2017,0.175147942,175.1479419
8/29/2017,0.180504843,180.5048426
8/30/2017,0.185861743,185.8617433
8/31/2017,0.191218644,191.2186441
9/1/2017,0.196575545,196.5755448
9/2/2017,0.201932446,201.9324455
9/3/2017,0.207289346,207.2893462
9/4/2017,0.212646247,212.646247
9/5/2017,0.218003148,218.0031477
9/6/2017,0.223360048,223.3600484
9/7/2017,0.228716949,228.7169492
9/8/2017,0.23407385,234.0738499
9/9/2017,0.239430751,239.4307506
9/10/2017,0.244787651,244.7876513
9/11/2017,0.250144552,250.1445521
9/12/2017,0.255501453,255.5014528
9/13/2017,0.260858354,260.8583535
9/14/2017,0.266215254,266.2152542
9/15/2017,0.271572155,271.572155
9/16/2017,0.276929056,276.9290557
9/17/2017,0.282285956,282.2859564
9/18/2017,0.287642857,287.6428571
9/19/2017,0.295077922,295.0779221
9/20/2017,0.299084416,299.0844156
9/21/2017,0.303090909,303.0909091
9/22/2017,0.307097403,307.0974026
9/23/2017,0.311103896,311.1038961
9/24/2017,0.31511039,315.1103896
9/25/2017,0.319116883,319.1168831
9/26/2017,0.323123377,323.1233766
9/27/2017,0.32712987,327.1298701
9/28/2017,0.331136364,331.1363636
9/29/2017,0.335142857,335.1428571
9/30/2017,0.339149351,339.1493506
10/1/2017,0.343155844,343.1558442
10/2/2017,0.347162338,347.1623377
10/3/2017,0.351168831,351.1688312
10/4/2017,0.355175325,355.1753247
10/5/2017,0.359181818,359.1818182
10/6/2017,0.363188312,363.1883117
10/7/2017,0.367194805,367.1948052
10/8/2017,0.371201299,371.2012987
10/9/2017,0.375207792,375.2077922
10/10/2017,0.38037619,380.3761905
10/11/2017,0.383390136,383.3901361
10/12/2017,0.386404082,386.4040816
10/13/2017,0.389418027,389.4180272
10/14/2017,0.392431973,392.4319728
10/15/2017,0.395445918,395.4459184
10/16/2017,0.398459864,398.4598639
10/17/2017,0.40147381,401.4738095
10/18/2017,0.404487755,404.4877551
10/19/2017,0.407501701,407.5017007
10/20/2017,0.410515646,410.5156463
10/21/2017,0.413529592,413.5295918
10/22/2017,0.416543537,416.5435374
10/23/2017,0.419557483,419.557483
10/24/2017,0.422571429,422.5714286
10/25/2017,0.425585374,425.5853741
10/26/2017,0.42859932,428.5993197
10/27/2017,0.431613265,431.6132653
10/28/2017,0.434627211,434.6272109
10/29/2017,0.437641156,437.6411565
10/30/2017,0.440655102,440.655102
10/31/2017,0.443669048,443.6690476
11/1/2017,0.446682993,446.6829932
11/2/2017,0.449696939,449.6969388
11/3/2017,0.452710884,452.7108844
11/4/2017,0.45572483,455.7248299
11/5/2017,0.458738776,458.7387755
11/6/2017,0.461752721,461.7527211
11/7/2017,0.464766667,464.7666667
11/8/2017,0.467515306,467.5153061
11/9/2017,0.469061224,469.0612245
11/10/2017,0.470607143,470.6071429
11/11/2017,0.472153061,472.1530612
11/12/2017,0.47369898,473.6989796
11/13/2017,0.475244898,475.244898
11/14/2017,0.476790816,476.7908163
11/15/2017,0.478336735,478.3367347
11/16/2017,0.479882653,479.8826531
11/17/2017,0.481428571,481.4285714
11/18/2017,0.48297449,482.9744898
11/19/2017,0.484520408,484.5204082
11/20/2017,0.486066327,486.0663265
11/21/2017,0.487612245,487.6122449
11/22/2017,0.489158163,489.1581633
11/23/2017,0.490704082,490.7040816
11/24/2017,0.49225,492.25
11/25/2017,0.493795918,493.7959184
11/26/2017,0.495341837,495.3418367
11/27/2017,0.496887755,496.8877551
11/28/2017,0.498433673,498.4336735
11/29/2017,0.499979592,499.9795918
11/30/2017,0.50152551,501.5255102
12/1/2017,0.503071429,503.0714286
12/2/2017,0.504617347,504.6173469
12/3/2017,0.506163265,506.1632653
12/4/2017,0.507709184,507.7091837
12/5/2017,0.509255102,509.255102
12/6/2017,0.509531561,509.5315615
12/7/2017,0.510461794,510.461794
12/8/2017,0.511392027,511.3920266
12/9/2017,0.512322259,512.3222591
12/10/2017,0.513252492,513.2524917
12/11/2017,0.514182724,514.1827243
12/12/2017,0.515112957,515.1129568
12/13/2017,0.516043189,516.0431894
12/14/2017,0.516973422,516.9734219
12/15/2017,0.517903654,517.9036545
12/16/2017,0.518833887,518.833887
12/17/2017,0.51976412,519.7641196
12/18/2017,0.520694352,520.6943522
12/19/2017,0.521624585,521.6245847
12/20/2017,0.522554817,522.5548173
12/21/2017,0.52348505,523.4850498
12/22/2017,0.524415282,524.4152824
12/23/2017,0.525345515,525.345515
12/24/2017,0.526275748,526.2757475
12/25/2017,0.52720598,527.2059801
12/26/2017,0.528136213,528.1362126
12/27/2017,0.529066445,529.0664452
12/28/2017,0.529996678,529.9966777
12/29/2017,0.53092691,530.9269103
12/30/2017,0.531857143,531.8571429
12/31/2017,0.532787375,532.7873754
1/1/2018,0.533717608,533.717608
1/2/2018,0.534647841,534.6478405
1/3/2018,0.535578073,535.5780731
1/4/2018,0.536508306,536.5083056
1/5/2018,0.537438538,537.4385382
1/6/2018,0.538368771,538.3687708
1/7/2018,0.539299003,539.2990033
1/8/2018,0.540229236,540.2292359
1/9/2018,0.541159468,541.1594684
1/10/2018,0.542089701,542.089701
1/11/2018,0.543019934,543.0199336
1/12/2018,0.543950166,543.9501661
1/13/2018,0.544880399,544.8803987
1/14/2018,0.545810631,545.8106312
1/15/2018,0.546740864,546.7408638
1/16/2018,0.547671096,547.6710963
1/17/2018,0.548601329,548.6013289
1/18/2018,0.549635714,549.6357143
1/19/2018,0.550142857,550.1428571
1/20/2018,0.55065,550.65
1/21/2018,0.551157143,551.1571429
1/22/2018,0.551664286,551.6642857
1/23/2018,0.552171429,552.1714286
1/24/2018,0.552678571,552.6785714
1/25/2018,0.553185714,553.1857143
1/26/2018,0.553692857,553.6928571
1/27/2018,0.5542,554.2
1/28/2018,0.554707143,554.7071429
1/29/2018,0.555214286,555.2142857
1/30/2018,0.555721429,555.7214286
1/31/2018,0.556228571,556.2285714
2/1/2018,0.556735714,556.7357143
2/2/2018,0.557242857,557.2428571
2/3/2018,0.55775,557.75
2/4/2018,0.558257143,558.2571429
2/5/2018,0.558764286,558.7642857
2/6/2018,0.559271429,559.2714286
2/7/2018,0.558581633,558.5816327
2/8/2018,0.558086735,558.0867347
2/9/2018,0.557591837,557.5918367
2/10/2018,0.557096939,557.0969388
2/11/2018,0.556602041,556.6020408
2/12/2018,0.556107143,556.1071429
2/13/2018,0.555612245,555.6122449
2/14/2018,0.555117347,555.1173469
2/15/2018,0.554622449,554.622449
2/16/2018,0.554127551,554.127551
2/17/2018,0.553632653,553.6326531
2/18/2018,0.553137755,553.1377551
