date,Net_Inflow,LOSA_dmd_SFWMM,C44RO,C43RO,Cutback,Stage,Storage,S77_Q,S308_Q,S77EW,TotRegEW,TotRegSo
11/29/2014,3454.021675,714.02,0,737.0000004,0,16.04511558,4445302.012,0,200,0,396.7,595.05
11/30/2014,3538.954033,1092.03,0,786.0000002,0,16.05437748,4449469.866,0,200,0,396.7,581.6366175
12/1/2014,4429.752055,1333.55,0,774.0000001,0,16.05409177,4449341.298,0,200,0,396.7,508.2022032
12/2/2014,4355.689135,1215.95,0,226.0000001,0,16.0558422,4450128.989,223.9999999,200,0,841.0039998,446.1592637
12/3/2014,4561.236548,1262.23,0,273.0000004,0,16.05799266,4451096.696,176.9999996,200,0,747.7794992,393.9981713
12/4/2014,4740.046732,1155.09,0,403,0,16.0702214,4456599.63,47,200,0,489.9245,350.9994773
12/5/2014,4031.410965,963.98,0,166.0000004,0,16.08449953,4463024.788,283.9999996,200,0,960.0139992,307.8857125
12/6/2014,4515.457968,278.55,0,598.0000005,0,16.10050893,4470229.018,0,200,0,396.7,392.1542571
12/7/2014,4093.116843,0,0,541.0000003,0,16.10370517,4471667.328,0,200,0,396.7,595.05
12/8/2014,4635.081286,0,0,367.0000001,0,16.10790527,4473557.372,82.9999999,200,0,561.3304998,595.05
12/9/2014,4173.90374,0,0,0,0,16.0918171,4466317.694,450,200,0,1289.275,595.05
12/10/2014,4488.443051,0,0,0,0,16.08830289,4464736.302,450,200,0,1289.275,595.05
12/11/2014,4141.176418,0,0,0,0,16.08269633,4462213.348,450,200,0,1289.275,595.05
12/12/2014,3900.104985,0,0,625.0000001,0,16.07423937,4458407.715,0,200,0,396.7,595.05
12/13/2014,2557.312901,1.28,0,686.0000004,0,16.06377969,4453700.86,0,200,0,396.7,591.417982
12/14/2014,3745.969218,1.37,0,394.0000005,0,16.07044794,4456701.571,55.9999995,200,0,507.775999,520.3226302
12/15/2014,4006.954731,1.92,0,0,0,16.07595176,4459178.292,450,200,0,1289.275,465.030086
12/16/2014,3383.231487,0,0,0,0,16.07767222,4459952.499,450,200,0,1289.275,419.6158474
12/17/2014,3463.105986,9.39,0,0,0,16.08371661,4462672.476,450,200,0,1289.275,373.9573941
12/18/2014,3610.359098,15.42,56,0,0,16.07566411,4459048.85,450,144,0,1178.199,346.2405722
12/19/2014,3175.125392,65.99,0,0,0,16.07897529,4460538.879,450,200,0,1289.275,308.5205075
12/20/2014,3334.319018,113.67,77,226.0000004,0,16.08859567,4464868.053,223.9999996,123,0,688.2744992,271.6375648
12/21/2014,3763.602302,240.12,0,720.0000002,0,16.10049031,4470220.641,0,200,0,396.7,236.8554021
12/22/2014,4464.899215,550.28,15,234.0000003,0,16.106912,4473110.401,215.9999997,185,0,795.3834994,205.6642471
12/23/2014,4006.280349,790.66,116,235,0,16.11531425,4476891.41,215,84,0,593.0665,186.877019
12/24/2014,4878.83041,1243.43,0,401.0000001,0,16.1233442,4480504.888,48.9999999,200,0,493.8914998,166.2638246
12/25/2014,4157.202888,813.26,344.4,604.0000001,0,16.14141761,4488637.926,0,0,0,0,162.4664947
12/26/2014,3712.071647,961.83,0,920.0000002,0,16.14330425,4489486.911,0,200,0,396.7,141.4060019
12/27/2014,3923.093449,1040.1,0,268.0000006,0,16.1649835,4499242.577,181.9999994,200,0,757.6969988,125.4599464
12/28/2014,4656.701153,1313.19,0,512.0000006,0,16.17577768,4504099.954,0,200,0,396.7,110.2100044
12/29/2014,3585.268152,1465.95,0,504.0000002,0,16.18511982,4508303.92,0,200,0,396.7,97.6765701
12/30/2014,3131.607972,1866.54,0,196.0000003,0,16.18193979,4506872.904,253.9999997,200,0,900.5089994,79.90227818
12/31/2014,4380.165204,1095.47,0,0,0,16.16513072,4499308.823,450,200,0,1289.275,83.7990615
1/1/2015,3551.330911,1302.95,46.99999999,0,0,16.1754054,4503932.43,450,153,0,1196.0505,66.30348741
1/2/2015,3565.691263,1851.27,65,338.0000003,0,16.18231624,4507042.31,111.9999997,135,0,489.9244994,45.16245727
1/3/2015,2920.764683,1842.77,6.9,440.0000005,0,16.18759043,4509415.695,9.9999995,193.1,0,402.848849,44.63674017
1/4/2015,2934.053958,1941.5,95,322.0000005,0,16.18541294,4508435.825,127.9999995,105,0,462.155499,34.5906105
1/5/2015,3231.555228,2817.17,1.5,142.0000004,0,16.17573588,4504081.146,307.9999996,198.5,0,1004.642749,18.27655301
1/6/2015,2292.479449,2613.19,0,0,0,16.15854045,4496343.201,450,200,0,1289.275,8.834528855
1/7/2015,2303.170374,2549.25,0,0,0,16.13064187,4483788.841,450,200,0,1289.275,6.610294618
1/8/2015,1886.720167,2389.24,0,0,0,16.0841227,4462855.214,450,200,0,1289.275,0
1/9/2015,2187.335491,1991.31,0,586.0000004,0,16.09224377,4466509.698,0,200,0,396.7,0
1/10/2015,2348.13573,2233.39,0,666.0000004,0,16.08094345,4461424.551,0,200,0,396.7,0
1/11/2015,2735.924738,2799.6,0,52.00000047,0,16.09302625,4466861.811,397.9999995,200,0,1186.132999,82.60434899
1/12/2015,3507.476301,440.19,308,56.0000006,0,16.11391927,4476263.671,393.9999994,0,0,781.4989988,220.1815445
1/13/2015,3258.609814,219.15,49,538.0000003,0,16.12231729,4480042.782,0,151,0,299.5085,126.4525135
1/14/2015,3916.190959,440.49,89.00000002,714.0000001,0,16.11665637,4477495.365,0,111,0,220.1685,61.71839907
1/15/2015,2765.577674,606.78,41.00000006,285.0000001,0,16.11735666,4477810.498,164.9999999,158.9999999,0,642.6539997,54.32373577
1/16/2015,2755.243775,956.79,0,434.0000001,0,16.11983706,4478926.677,15.9999999,200,0,428.4359998,32.91412684
1/17/2015,3534.63006,1043.38,0,312.0000006,0,16.12480602,4481162.711,137.9999994,200,0,670.4229988,14.97352431
1/18/2015,3396.143903,780.66,0,390.0000004,0,16.10574707,4472586.18,4000,1800,0,11504.3,0
1/19/2015,3241.77012,954.74,0,281.0000003,0,16.08335068,4462507.807,4000,1800,0,11504.3,0
1/20/2015,4306.875839,1247.8,0,0,0,16.09208226,4466437.016,450,200,0,1289.275,0
1/21/2015,4004.772909,1280.1,0,0,0,16.07008439,4456537.977,4000,1800,0,11504.3,0
1/22/2015,4471.40501,1486.24,85.99999995,0,0,16.07344721,4458051.245,450,114.0000001,0,1118.694,0
1/23/2015,4734.929369,355.6,71.00000015,416.0000002,0,16.05815451,4451169.531,4000,1729,0,11363.4715,15.01171976
1/24/2015,5348.259209,130.97,0,796.0000004,0,16.03094777,4438926.496,0,200,0,396.7,79.99313614
1/25/2015,5364.880721,119.54,6.99999999,788.0000002,0,16.0378448,4442030.161,0,193,0,382.8155,115.7079398
1/26/2015,6735.461275,60.85,0,0,0,16.02914404,4438114.82,450,200,0,1289.275,131.7703068
1/27/2015,5643.320805,0,0,244.0000004,0,16.02157327,4434707.974,205.9999996,200,0,805.3009992,595.05
1/28/2015,6104.141327,0,288.9999999,68.00000036,0,16.00988256,4429447.151,381.9999996,0,0,757.6969993,595.05
1/29/2015,6181.119954,0,78.99999981,0,0,16.01626629,4432319.83,450,121.0000002,0,1132.5785,595.05
1/30/2015,5916.603857,0,0,0,0,16.00276107,4426242.483,4000,1800,0,11504.3,595.05
1/31/2015,6067.288379,0,0,172.0000004,0,15.99964462,4424840.08,277.9999996,200,0,948.1129992,1388.45
2/1/2015,6052.670176,0,0,0,0,16.01949349,4433772.069,450,200,0,1289.275,1388.45
2/2/2015,6300.029222,0,0,0,0,15.99200953,4421404.287,4000,1800,0,11504.3,1388.45
2/3/2015,5891.036877,0,455,260.0000003,0,15.96007805,4407035.123,4000,1345,0,10601.8075,1388.45
2/4/2015,5756.120973,0,263.0000001,0,0,16.00309742,4426393.838,450,0,0,892.575,2023.17
2/5/2015,9053.884565,0.75,38.99999999,0,0,16.0466519,4445993.356,4000,1761,0,11426.9435,2023.17
2/6/2015,8066.054994,0,0,854.0000004,0,16.04133617,4443601.277,4000,1800,0,11504.3,1999.451897
2/7/2015,6915.560717,1.73,107,634.0000005,0,16.05629883,4450334.471,4000,1693,0,11292.0655,491.0038999
2/8/2015,6373.239248,2.89,445.9999999,270.0000003,0,16.05206784,4448430.529,4000,1354,0,10619.659,418.0413596
2/9/2015,6809.920891,10.94,168,168.0000005,0,16.06086827,4452390.722,4000,1632,0,11171.072,352.3001503
2/10/2015,8783.120525,230.68,78,548.0000002,0,16.06469725,4454113.761,4000,1722,0,11349.587,357.7388555
2/11/2015,9534.420818,52.29,28.99999999,499.0000001,0,16.05846818,4451310.679,4000,1771,0,11446.7785,292.5206091
2/12/2015,10875.18976,265.48,0,0,0,16.05146909,4448161.091,4000,1800,0,11504.3,249.1797298
2/13/2015,10508.3264,366.64,0,0,0,16.03926062,4442667.28,4000,1800,0,11504.3,214.3384881
2/14/2015,11554.68829,69.56,0,242.0000005,0,16.01643952,4432397.785,4000,1800,0,11504.3,249.9400372
2/15/2015,11410.74758,63.84,0,314.0000006,0,16.01224786,4430511.537,4000,1800,0,11504.3,390.0006028
2/16/2015,11924.16983,61.03,0,260.0000003,0,16.01574577,4432085.598,4000,1800,0,11504.3,382.614535
2/17/2015,11874.52348,69.93,0,0,0,16.00758748,4428414.366,4000,1800,0,11504.3,437.3791225
2/18/2015,11459.81873,48.84,0,0,0,15.97913751,4415611.88,4000,1800,0,11504.3,497.3827518
2/19/2015,10982.79322,48.15,0,0,0,15.93444935,4395502.209,4000,1800,0,11504.3,525.3027479
2/20/2015,9008.224993,75.7,61,0,0,15.91738001,4387821.004,4000,1739,0,11383.3065,520.7806125
2/21/2015,9611.181263,139.53,78,473.0000006,0,15.92028079,4389126.354,4000,1722,0,11349.587,446.1294823
2/22/2015,8806.723866,217.5,0,348.0000004,0,15.91065132,4384793.095,4000,1800,0,11504.3,379.1358738
2/23/2015,8284.713171,259.45,146,50.00000059,0,15.90153004,4380688.518,4000,1654,0,11214.709,333.736163
2/24/2015,7099.984133,196.09,211,0,0,15.89794329,4379074.478,4000,1589,0,11085.7815,286.9810583
2/25/2015,7215.50166,102.09,0,0,0,15.89009597,4375543.185,4000,1800,0,11504.3,1658.83002
2/26/2015,7847.714172,67.89,693.0000002,67.00000026,0,15.87400094,4368300.424,4000,1107,0,10129.7345,1779.389569
2/27/2015,6847.130863,166.68,1037,446.0000003,0,15.84432846,4354947.805,4000,763,0,9447.4105,297.600392
2/28/2015,7067.018794,677.81,262.0000001,192.0000008,0,15.85305299,4358873.843,4000,1538,0,10984.623,269.0563454
3/1/2015,9391.094984,659.14,0,396.0000004,0,15.86126437,4362568.965,4000,1800,0,11504.3,244.7936089
3/2/2015,11092.65785,538.66,0,176.0000006,0,15.85493037,4359718.669,4000,1800,0,11504.3,231.8600303
3/3/2015,12962.87551,0,0,0,0,15.86571578,4364572.1,4000,1800,0,11504.3,595.05
3/4/2015,13974.74479,0,0,0,0,15.86707629,4365184.332,4000,1800,0,11504.3,595.05
3/5/2015,13254.80322,0,0,0,0,15.8590479,4361571.554,4000,1800,0,11504.3,2023.17
3/6/2015,12945.12342,0,0,530.0000005,0,15.84342033,4354539.147,4000,1800,0,11504.3,2023.17
3/7/2015,13252.87925,7.55,0,430.0000007,0,15.81883264,4343474.689,4000,1800,0,11504.3,1972.508669
3/8/2015,13011.88716,8.86,0,120.0000008,0,15.81610372,4342246.673,4000,1800,0,11504.3,455.4590386
3/9/2015,12745.82395,29.94,0,20.00000059,0,15.80643022,4337893.599,4000,1800,0,11504.3,1819.822934
3/10/2015,9954.104088,42.36,0,0,0,15.79881276,4334465.741,4000,1800,0,11504.3,1744.764093
3/11/2015,9336.192423,175.31,0,0,0,15.78250254,4327126.145,4000,1800,0,11504.3,1694.236113
3/12/2015,8426.47206,542.29,0,0,0,15.75908378,4316587.7,4000,1800,0,11504.3,1647.241333
3/13/2015,7291.270368,1953.89,0,432.0000005,0,15.73197493,4304388.719,4000,1800,0,11504.3,1531.075986
3/14/2015,5927.473295,4130.91,0,546.0000006,0,15.69066545,4285799.452,4000,1800,0,11504.3,1549.225847
3/15/2015,5249.64088,4151.93,0,522.0000008,0,15.65177134,4268297.101,4000,1800,0,11504.3,1511.503996
3/16/2015,4379.470988,4282.36,0,0,0,15.61218913,4250485.11,4000,1800,0,11504.3,1486.820111
3/17/2015,4037.559735,4338.11,0,0,0,15.58306895,4237381.028,450,200,0,1289.275,1467.972987
3/18/2015,3964.468717,4120.53,0,0,0,15.56669588,4230013.148,450,200,0,1289.275,8.723271743
3/19/2015,3273.386696,3840.9,0,0,0,15.55379095,4224205.929,450,200,0,1289.275,10.91657433
3/20/2015,2733.564404,2526.9,0,0,0,15.53367143,4215152.143,450,200,0,1289.275,5.502323914
3/21/2015,2040.241057,2169.22,0,164.0000009,0,15.51917988,4208630.945,285.9999991,200,0,963.9809982,10.57529707
3/22/2015,2901.048951,3187.88,0,108.000001,0,15.49821267,4199213.576,341.999999,200,0,1075.056998,0
3/23/2015,2720.592483,3175.68,0,182.0000006,0,15.47244005,4187873.622,267.9999994,200,0,928.2779988,0
3/24/2015,3158.999748,3835.18,0,0,0,15.45570809,4180511.56,450,200,0,1289.275,0
3/25/2015,2204.056177,4727.54,172.9999998,0,0,15.43267313,4170376.176,450,27.0000002,0,946.1295004,0
3/26/2015,2086.892366,4765.98,413.9999998,0,0,15.43160334,4169905.471,450,0,0,892.575,0
3/27/2015,2325.861317,3815.52,0,52.00000062,0,15.39963423,4155839.061,397.9999994,200,0,1186.132999,0
3/28/2015,2774.939672,4653.55,0,1004.000001,0,15.35981372,4138318.037,0,200,0,396.7,0
3/29/2015,2071.26259,5121.67,0,545.0000009,0,15.33204323,4126099.021,0,200,0,396.7,0
3/30/2015,2426.502789,3779.23,0,14.00000082,0,15.31647948,4119250.972,435.9999992,200,0,1261.505998,0
3/31/2015,1912.00946,6414.48,0,66.00000039,0,15.28967615,4107457.504,383.9999996,200,0,1158.363999,0
4/1/2015,2080.227893,4611.13,0,0,0,15.27346241,4100323.459,450,200,0,1289.275,0
4/2/2015,1972.961617,437.63,0,0,0,15.26964573,4098644.122,450,200,0,1289.275,118.6680569
4/3/2015,2235.335562,68.73,0,0,0,15.2659317,4097009.947,450,200,0,1289.275,359.9982284
4/4/2015,2351.467967,751.65,0,113.0000007,0,15.25362262,4091593.954,336.9999993,200,0,1065.139499,356.430737
4/5/2015,2380.089497,962.44,0,0,0,15.24916222,4089631.378,450,200,0,1289.275,226.6935055
4/6/2015,1958.541761,1552.6,0,0,0,15.24082805,4085964.341,450,200,0,1289.275,431.162344
4/7/2015,2187.494168,832.92,0,0,0,15.22955936,4081006.116,450,200,0,1289.275,327.0451796
4/8/2015,2078.898965,622.13,0,0,0,15.21432149,4074301.458,450,200,0,1289.275,393.1371092
4/9/2015,1935.414454,0,0,0,0,15.19971562,4067874.874,450,200,0,1289.275,370.3410537
4/10/2015,2052.260909,0,0,0,0,15.19333895,4065069.14,450,200,0,1289.275,299.3184307
4/11/2015,2070.984904,136.39,0,284.0000008,0,15.2003536,4068155.583,165.9999992,200,0,725.9609984,103.9615981
4/12/2015,2196.895835,140.54,0,334.0000005,0,15.2029326,4069290.344,115.9999995,200,0,626.785999,289.2894314
4/13/2015,3344.395066,366.59,0,230.0000002,0,15.21206821,4073310.013,219.9999998,200,0,833.0699996,218.7452806
4/14/2015,4516.410035,283.79,67,1020,0,15.21579419,4074949.445,0,133,0,263.8055,167.0152036
4/15/2015,5121.944822,295.33,98,424.0000002,0,15.21936072,4076518.715,25.9999998,102,0,253.8879996,151.257583
4/16/2015,5502.632992,165.22,135,450.0000001,0,15.23989028,4085551.723,0,65,0,128.9275,131.2076049
4/17/2015,5652.821646,826.85,179,2859,0,15.2664915,4097256.259,0,21,0,41.6535,95.18415053
4/18/2015,6012.068462,946.04,44,2230,0,15.26924454,4098467.596,0,156,0,309.426,37.84333741
4/19/2015,6240.56467,938.26,112,2910,0,15.27113561,4099299.669,0,88,0,174.548,19.48561151
4/20/2015,6086.865268,329.55,0,2154,0,15.27891283,4102721.647,0,200,0,396.7,48.87952222
4/21/2015,6208.51173,228.68,0,1582,0,15.28646646,4106045.244,0,200,0,396.7,159.2887665
4/22/2015,6136.432284,196.11,123,1049,0,15.28703836,4106296.879,0,77,0,152.7295,89.28389178
4/23/2015,7078.126249,267.3,0,763.0000001,0,15.32295243,4122099.07,0,200,0,396.7,303.5731376
4/24/2015,8447.834075,353.51,0,747.0000001,0,15.33475498,4127292.19,4000,1800,0,11504.3,211.9128955
4/25/2015,7746.715675,877.23,0,1141,0,15.32046486,4121004.541,4000,1800,0,11504.3,166.0558985
4/26/2015,8590.445858,1329.47,0,1145,0,15.2823321,4104226.123,4000,1800,0,11504.3,66.04889144
4/27/2015,9006.717552,1403.72,0,918.0000002,0,15.27147273,4099448.001,4000,1800,0,11504.3,8.319707459
4/28/2015,11973.85586,1094.43,0,521.0000001,0,15.29954385,4111799.296,4000,1800,0,11504.3,64.76180767
4/29/2015,12262.29265,1401.5,65.99999999,443.0000004,0,15.31829731,4120050.819,4000,1734,0,11373.389,0
4/30/2015,9396.133009,2007.48,21,1099,0,15.27908732,4102798.421,4000,1779,0,11462.6465,0
5/1/2015,8295.899964,2700.9,0,744.0000004,0,15.24763528,4088959.523,4000,1800,0,11504.3,0
5/2/2015,7786.087634,2813.83,59.00000009,572.0000005,0,15.21335014,4073874.06,4000,1741,0,11387.2735,12.63421947
5/3/2015,6807.65973,3240.22,90.00000018,206.0000008,0,15.20321627,4069415.159,243.9999992,109.9999998,0,702.1589981,0
5/4/2015,7065.432015,4593.25,268.9999999,238.0000007,0,15.18693231,4062250.215,211.9999993,0,0,420.5019986,0
5/5/2015,6147.638912,5752.91,131.9999999,0,0,15.16177044,4051178.996,450,68.0000001,0,1027.453,8.597002792
5/6/2015,5983.883296,8051.33,0,0,0,15.14976067,4045894.694,450,200,0,1289.275,0
5/7/2015,4819.683214,8339.25,60.00000018,0,0,15.14335313,4043075.376,450,139.9999998,0,1170.265,0
5/8/2015,3735.278293,8843.4,64.00000001,0,0,15.12593556,4035411.647,450,136,0,1162.331,0
5/9/2015,3188.454338,5652.75,0,0,0,15.10799704,4027518.696,450,200,0,1289.275,0
5/10/2015,2513.002091,1716.94,0,0,0,15.09586373,4022180.04,450,200,0,1289.275,0
5/11/2015,2670.212243,1819.71,0,6.000000364,0,15.09405219,4021382.965,443.9999996,200,0,1277.373999,72.72625509
5/12/2015,1415.188886,7030.54,0,372.0000003,0,15.07007754,4010834.119,77.9999997,200,0,551.4129994,18.48157359
5/13/2015,1015.459364,8568.6,43.00000004,116.0000004,0,15.04023617,3997703.915,333.9999996,157,0,973.8984991,12.66944887
5/14/2015,835.7962867,8054.65,179.9999998,0,0,15.00594339,3982615.093,450,20.0000002,0,932.2450004,3.310655685
5/15/2015,820.8607272,4182.27,141.0000001,430.0000006,0,14.98011124,3971050.056,19.9999994,58.9999999,0,156.6964986,0
5/16/2015,312.2583165,1199.4,0,212.0000008,0,14.95940446,3961732.006,237.9999992,200,0,868.7729984,0
5/17/2015,342.0500964,1596.49,25.99999982,0,0,14.94730592,3956287.665,450,174.0000002,0,1237.704,51.3944898
5/18/2015,873.958327,4044.18,31.99999997,0,0,14.91258403,3940662.812,450,168,0,1225.803,3.718275588
5/19/2015,760.999481,4560.52,0,0,0,14.87564409,3924039.838,450,200,0,1289.275,1428.12
5/20/2015,705.1051828,4105.5,136,0,0,14.84006255,3908028.15,450,64,0,1019.519,1435.815808
5/21/2015,894.2889358,495.06,210.9999998,0,0,14.81121891,3895048.508,450,0,0,892.575,1428.12
5/22/2015,927.6708037,381,141.9999998,0,0,14.78890673,3885008.027,450,58.0000002,0,1007.618,32.23405413
5/23/2015,1494.309665,10.28,0,744.0000005,0,14.7905305,3885738.726,0,200,0,396.7,371.6575861
5/24/2015,1214.282801,0,0,618.0000002,0,14.78864124,3884888.559,0,200,0,396.7,460.8385742
5/25/2015,1350.72598,0,0,112.0000002,0,14.76376256,3873693.151,337.9999998,200,0,1067.123,595.05
5/26/2015,951.551831,0,0,0,0,14.74737201,3866317.407,450,200,0,1289.275,595.05
5/27/2015,254.8565781,0,0,0,0,14.71183538,3850325.919,450,200,0,1289.275,595.05
5/28/2015,378.4270101,168.85,0,0,0,14.67875484,3835439.677,450,200,0,1289.275,595.05
5/29/2015,390.6650449,414.96,0,0,0,14.65491764,3824712.936,450,200,0,1289.275,595.05
5/30/2015,349.9046536,350.24,0,0,0,14.63940685,3817733.084,450,200,0,1289.275,595.05
5/31/2015,301.0318535,1005.65,0,0,0,14.62117729,3809529.78,450,200,0,1289.275,595.05
6/1/2015,316.8203068,1390.65,0,0,0,14.60373881,3801682.465,450,200,0,1289.275,595.05
6/2/2015,389.2766131,2004.29,0,0,0,14.60324119,3801458.536,450,200,0,1289.275,595.05
6/3/2015,789.0458038,1222.66,0,90.00000041,0,14.61777696,3807999.63,359.9999996,200,0,1110.759999,595.05
6/4/2015,697.607651,2370.21,0,250.0000002,0,14.60071924,3800323.659,199.9999998,200,0,793.3999996,595.05
6/5/2015,395.9212511,2494.41,0,0,0,14.5815734,3791708.03,450,200,0,1289.275,595.05
6/6/2015,264.2780797,3886.22,0,0,0,14.57143547,3787145.963,450,200,0,1289.275,595.05
6/7/2015,372.9327871,6526.5,0,44.00000021,0,14.56610497,3784747.235,405.9999998,200,0,1202.001,590.231078
6/8/2015,451.6965408,7694.67,131,434.0000004,0,14.54195548,3773879.966,15.9999996,69,0,168.5974992,401.7752128
6/9/2015,112.6216554,9810.43,80,84.00000029,0,14.5165606,3762452.27,365.9999997,120,0,963.9809994,346.6734037
6/10/2015,1616.630508,8283.93,670.05,820.0000001,0,14.53261486,3769676.688,0,0,0,0,221.8385975
6/11/2015,2565.445145,6129.92,192,2864,0,14.57180885,3787313.984,0,8,0,15.868,245.592142
6/12/2015,3068.295481,1889.86,0,2690,0,14.58276631,3792244.84,0,200,0,396.7,406.990163
6/13/2015,2497.570663,1184.14,189,2930,0,14.57839119,3790276.037,0,11,0,21.8185,457.8070297
6/14/2015,1952.849191,2489.03,189,1920,0,14.56717809,3785230.139,0,11,0,21.8185,575.5452605
6/15/2015,1887.751573,5716.97,35,987,0,14.54824064,3776708.287,0,165,0,327.2775,286.5444741
6/16/2015,1461.622013,9874.54,63,859,0,14.5227254,3765226.431,0,137,0,271.7395,279.4031658
6/17/2015,1641.66195,12849.95,43,1110,0,14.491538,3751141.326,0,157,0,311.4095,301.2498736
6/18/2015,1525.549381,13263.8,0,561,0,14.446787,3730734.87,0,200,0,396.7,1760.013066
6/19/2015,1284.854807,8837.25,41,170,0,14.40365847,3711068.26,280,159,0,870.7565,1792.795658
6/20/2015,813.1251785,3012.18,60,108,0,14.37683796,3698838.108,342,140,0,956.047,1817.056064
6/21/2015,1239.512591,2168.53,40,126,0,14.35778723,3690150.978,324,160,0,960.014,1655.040378
6/22/2015,946.3154596,2745.99,75,157,0,14.33015627,3677551.26,293,125,0,829.103,1801.137762
6/23/2015,848.5500247,1684.72,52,0,0,14.30192491,3664677.758,450,148,0,1186.133,1855.892301
6/24/2015,838.7714977,1336.95,60,307.0000001,0,14.27971808,3654551.444,142.9999999,140,0,561.3304998,595.05
6/25/2015,218.0036306,1444.57,104,1016,0,14.2562055,3643829.707,0,96,0,190.416,595.05
6/26/2015,789.5218375,1555.61,0,1150,0,14.24693227,3639601.115,0,200,0,396.7,595.05
6/27/2015,1885.450743,3452.93,40,1230,0,14.23624758,3634728.896,0,160,0,317.36,595.05
6/28/2015,1118.004972,5460.34,0,1180,0,14.21980974,3627233.24,0,200,0,396.7,595.05
6/29/2015,616.642241,4296.52,0,386,0,14.20729943,3621528.539,64,200,0,523.644,595.05
6/30/2015,964.7617681,3582.36,0,100,0,14.2099279,3622727.122,350,200,0,1090.925,595.05
7/1/2015,1506.706377,169.83,0,256,0,14.21795103,3626385.667,194,200,0,781.499,595.05
7/2/2015,990.4477568,31.24,0,200,0,14.20269301,3619428.015,250,200,0,892.575,595.05
7/3/2015,1120.583488,0,12,247,0,14.18745971,3612481.628,203,188,0,775.5485,404.5683535
7/4/2015,1017.125482,0,44,0,0,14.17654839,3607506.064,450,156,0,1202.001,404.5683535
7/5/2015,1854.052349,8.65,0,0,0,14.16901512,3604070.894,450,200,0,1289.275,200.4892327
7/6/2015,3927.615769,14.61,0,1684,0,14.19756861,3617091.285,0,200,0,396.7,0
7/7/2015,4135.583021,171.92,0,2290,0,14.19862867,3617574.673,0,200,0,396.7,0
7/8/2015,4014.948131,456.11,78,1880,0,14.20728362,3621521.329,0,122,0,241.987,262.5284342
7/9/2015,3633.704588,203.37,63,842,0,14.20385606,3619958.364,0,137,0,271.7395,404.5683535
7/10/2015,3247.026326,335.47,68,1060,0,14.19684207,3616759.986,0,132,0,261.822,404.5683535
7/11/2015,3285.168531,1068.2,37,194.0000001,0,14.18533042,3611510.671,255.9999999,163,0,831.0864998,595.05
7/12/2015,3247.859385,1968.15,115,709,0,14.16554507,3602488.552,0,85,0,168.5975,595.05
7/13/2015,2746.873514,4848.08,126,187,0,14.1397183,3590711.546,263,74,0,668.4395,595.05
7/14/2015,2564.25506,5037.34,73,133.0000001,0,14.11210967,3578122.011,316.9999999,127,0,880.6739998,595.05
7/15/2015,2638.575832,4978.41,0,30.00000004,0,14.09295674,3569388.271,420,200,0,1229.77,595.05
7/16/2015,2235.613248,1411.03,0,765,0,14.09074265,3568378.649,0,200,0,396.7,595.05
7/17/2015,2175.732167,952.04,13,1230,0,14.10213929,3573575.514,0,187,0,370.9145,2023.17
7/18/2015,2450.046626,0,0,1750,0,14.11026519,3577280.929,0,200,0,396.7,595.05
7/19/2015,2287.481094,0,12,2120,0,14.10864191,3576540.709,0,188,0,372.898,595.05
7/20/2015,2820.599244,0,149,1680,0,14.11375158,3578870.721,0,51,0,101.1585,1213.703577
7/21/2015,2831.96455,0.15,30,1310,0,14.11082642,3577536.846,0,170,0,337.195,1358.042972
7/22/2015,2565.84184,38.62,160,685,0,14.1181788,3580889.532,0,40,0,79.34,1795.957163
7/23/2015,2327.011732,82.09,158,488,0,14.12171489,3582501.988,0,42,0,83.307,1788.233027
7/24/2015,3065.538452,0.14,198,687,0,14.13647381,3589232.059,0,2,0,3.967,404.5683535
7/25/2015,2791.561184,0,151,1245,0,14.17362389,3606172.495,0,49,0,97.1915,951.2482048
7/26/2015,2763.078497,0,196,2510,0,14.2103737,3622930.408,0,4,0,7.934,404.5683535
7/27/2015,3119.270763,0,163,3480,0,14.21911925,3626918.379,0,37,0,73.3895,444.9244945
7/28/2015,3102.252556,0,94,1643,0,14.21697923,3625942.527,0,106,0,210.251,552.9227795
7/29/2015,2592.202209,0.12,9.1,2165,0,14.22580389,3629966.573,0,190.9,0,378.65015,773.346844
7/30/2015,2719.32306,137.62,45,1730,0,14.24599075,3639171.784,0,155,0,307.4425,1027.683081
7/31/2015,2835.673647,202.93,25,1770,0,14.26688743,3648700.668,0,175,0,347.1125,793.4
8/1/2015,3322.933877,556.11,56,1600,0,14.29556695,3661778.529,0,144,0,285.624,1481.442059
8/2/2015,4433.897516,995.77,0,1640,0,14.31219541,3669361.106,0,200,0,396.7,1401.985656
8/3/2015,4328.475871,714.3,52,1460,0,14.32165196,3673673.292,0,148,0,293.558,1525.609293
8/4/2015,4580.277899,688.02,18,1480,0,14.32758781,3676380.041,0,182,0,360.997,1764.80263
8/5/2015,3498.213477,656.6,110,900,0,14.32709944,3676157.345,0,90,0,178.515,1807.295341
8/6/2015,3059.231005,1022.32,67,829.0000001,0,14.32451959,3674980.934,0,133,0,263.8055,1667.603382
8/7/2015,2821.432303,1207.55,0,685,0,14.30830219,3667585.797,0,200,0,396.7,1724.271689
8/8/2015,2607.157604,1798.52,0,440,0,14.28663409,3657705.147,10,200,0,416.535,1815.980659
