,date,Net_Inflow,LOSA_dmd_SFWMM,C44RO,C43RO,WSM_Zone,Max_Supply,LOSA_Supply,Cut_back,% Demand_Not_Supplied,NI-Supply,Zone_Code,Zone,DecTree_Relslevel,DayFlags,PlsDay,Release_Level,7day_dh,Fraction_of_Zone_height,S80_Mult,S80_Mult2,S80RS,S308RG1,Sum_S308RG1,S80BS,S308BK,ROeast,S308BS,Sum_S308BK,S308RG,S80,S77BSAP,S77_Mult,S77_Mult2,S77RS,Sum_S77RS,S77BK,ROwest,S79BS,S77BS,S77EWS,S77REG,S79,TotRegEW,RegWCA,RegL8C51,TotRegSo,Stg2ar(ac),Stg2mar(ac),ET(af),WSA_MIA_cfs,WSA_NNR_cfs,Simulated DSto (af),Storage (af),Sim_Outflows(acft),Stage
2350,2014-06-06,1170.225331,4.13,28.00000001,491.0,0,6246.571428571428,4.13,0.0,0.0,1166.095331,2,E,0,2014-06-06,0,0,-0.11056986364223143,0.7974902150043363,1,1,0,0,0,0,28.00000001,0.0,0,28.00000001,0,0.0,0.0,1,1,0,0,0,491.0,0,0,300.0,0.0,791.0,0.0,0.0,0.0,0.0,377022.8996446684,12864.401586167172,6947.293906999999,0,0,-9531.472182980164,2804724.0541202733,4.13,12.214311021036977
2351,2014-06-07,852.8454955,1207.56,40.00000001,0.0,0,6246.571428571428,1207.56,0.0,0.0,-354.7145045,2,E,0,2014-06-07,0,0,-0.12205070544663599,0.7849418986700173,1,1,0,0,0,0,40.00000001,0.0,0,40.00000001,0,0.0,0.0,1,1,0,0,0,0.0,0,0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,376400.6377301318,12608.01847058539,4563.904890999999,0,0,-7850.430645480165,2796873.623474793,1207.56,12.193973117810344
2352,2014-06-08,1444.761566,537.34,0.0,0.0,0,6246.571428571428,537.34,0.0,0.0,907.4215659999999,2,E,0,2014-06-08,0,0,-0.08368031838186774,0.8002594243483976,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,0,0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,375888.12256882066,12396.852993846045,6318.710394,0,0,12936.537612,2809810.161086793,537.34,12.227487463955422
2353,2014-06-09,1803.219686,0.0,0.0,279.0,0,6246.571428571428,0.0,0.0,0,1803.219686,2,E,0,2014-06-09,0,0,-0.0764022007013736,0.795194269244422,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,279.0,0,0,300.0,0.0,579.0,0.0,0.0,0.0,0.0,376732.6840916766,12744.82755161979,6829.911612000001,0,0,-2207.433035330001,2807602.728051463,0.0,12.221768725521926
2354,2014-06-10,1228.798079,185.87,0.0,711.0,0,6246.571428571428,185.87,0.0,0.0,1042.9280789999998,2,E,0,2014-06-10,0,0,-0.05133259404342283,0.7894315160168581,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,711.0,0,0,300.0,0.0,1011.0,0.0,0.0,0.0,0.0,376588.57188315253,12685.450726280425,4088.571906,0,0,-2636.6209450300007,2804966.1071064333,185.87,12.214938101312002
2355,2014-06-11,1708.6464059999998,0.36,0.0,0.0,0,5935.714285714285,0.36,0.0,0.0,1708.286406,2,E,0,2014-06-11,0,0,-0.029325653248085004,0.790058973594317,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,0,0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,376416.44015306246,12614.529353430786,4485.293249,0,0,2029.7086469999922,2806995.8157534334,0.36,12.220196413869
2356,2014-06-12,3014.047261,693.14,71.00000003,268.0,0,5935.714285714285,693.14,0.0,0.0,2320.9072610000003,2,E,0,2014-06-12,0,0,0.0494416732959575,0.8249843946136259,1,1,0,0,0,0,71.00000003,0.0,0,71.00000003,0,0.0,0.0,1,1,0,0,0,268.0,0,0,300.0,0.0,568.0,0.0,0.0,0.0,0.0,376548.94962949876,12669.12564418748,4451.464043999999,0,0,26344.196442059503,2833340.012195493,693.14,12.288445627449464
2357,2014-06-13,4375.085292,12.16,784.5,1415.0,0,5935.714285714285,12.16,0.0,0.0,4362.925292,2,E,0,2014-06-13,0,0,0.16877496571559547,0.8751745441495311,1,1,0,0,0,0,784.5,0.0,0,784.5,0,0.0,0.0,1,1,0,0,0,1415.0,0,0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0,378268.8298117265,13377.747253908386,5111.958481000001,0,0,36531.178691,2869871.1908864933,12.16,12.383085986752572
2358,2014-06-14,7516.116079,1147.21,649.0,2380.0,0,5935.714285714285,1147.21,0.0,0.0,6368.906079,2,E,0,2014-06-14,0,0,0.2219176940717631,0.8920662935684952,1,1,0,0,0,0,649.0,0.0,0,649.0,0,0.0,0.0,1,1,0,0,0,2380.0,0,0,0.0,0.0,2380.0,0.0,0.0,0.0,0.0,380653.7668661648,14360.384272500043,4442.828549,0,0,12662.662499999999,2882533.8533864934,1147.21,12.415890811882107
2359,2014-06-15,7704.092519,0.0,1199.0,1474.0,0,5935.714285714285,0.0,0.0,0,7704.092519,2,E,0,2014-06-15,0,0,0.27291909404326553,0.9383950706900949,1,1,0,0,0,0,1199.0,0.0,0,1199.0,0,0.0,0.0,1,1,0,0,0,1474.0,0,0,0.0,0.0,1474.0,0.0,0.0,0.0,0.0,381480.4484594291,15239.713480630797,4574.711395,0,0,32623.078001,2915156.9313874934,0.0,12.500406557998687
2360,2014-06-16,9517.190034000001,299.63,1326.0,2159.0,0,5935.714285714285,299.63,0.0,0.0,9217.560034000002,2,E,0,2014-06-16,0,0,0.31515840242494875,0.9584702963314158,1,1,0,0,0,0,1326.0,0.0,0,1326.0,0,0.0,0.0,1,1,0,0,0,2159.0,0,0,0.0,0.0,2159.0,0.0,0.0,0.0,0.0,383609.2695223701,18982.434129605295,4622.525487,0,0,14096.940000000002,2929253.8713874933,299.63,12.536927127946875
2361,2014-06-17,9303.249581999999,826.73,1249.0,1912.0,0,5935.714285714285,826.73,0.0,0.0,8476.519581999999,2,E,0,2014-06-17,0,0,0.3681660735804684,0.9845434594419379,1,1,0,0,0,0,1249.0,0.0,0,1249.0,0,0.0,0.0,1,1,0,0,0,1912.0,0,0,0.0,0.0,1912.0,0.0,0.0,0.0,0.0,384441.93851718877,20599.721396685658,4454.810121,0,0,17824.340121,2947078.2115084934,826.73,12.58310417489247
2362,2014-06-18,8808.306903,13.43,840.0,1748.0,0,5196.285714285715,13.43,0.0,0.0,8794.876903,3,D0,0,2014-06-18,0,0,0.42218613179212383,0.07213189733959259,1,1,0,0,0,0,840.0,0.0,0,840.0,0,0.0,0.0,1,1,0,0,0,1748.0,0,0,0.0,0.0,1748.0,0.0,0.0,0.0,0.0,385494.7751875483,22644.638827121067,2944.4991370000002,0,0,22881.451116700002,2969959.6626251936,13.43,12.642382545661123
2363,2014-06-19,10229.78219,9.37,1648.0,1596.0,0,5196.285714285715,9.37,0.0,0.0,10220.41219,3,D0,-1,2014-06-19,0,-1,0.41457118816502714,0.1725817953773383,1,1,0,0,0,0,1648.0,0.0,0,1648.0,0,0.0,0.0,1,1,0,0,0,1596.0,650,0,0.0,0.0,1596.0,0.0,0.0,0.0,0.0,386846.3220410736,25269.738993778446,4695.597088,0,0,23404.828201999997,2993364.4908271935,9.37,12.703016815614491
2364,2014-06-20,10995.57192,164.01,1217.0,2260.0,0,5196.285714285715,164.01,0.0,0.0,10831.56192,3,D0,-1,2014-06-20,0,-1,0.35315886322979395,0.22472944270253167,1,1,0,0,0,0,1217.0,0.0,0,1217.0,0,0.0,0.0,1,1,0,0,0,2260.0,650,0,0.0,0.0,2260.0,0.0,0.0,0.0,0.0,388228.7833960104,27954.884184103234,5879.283034,0,0,12826.021266,3006190.5120931934,164.01,12.736244849982366
2365,2014-06-21,14706.14493,0.0,1388.0,1398.0,0,5196.285714285715,0.0,0.0,0,14706.14493,3,D0,-1,2014-06-21,0,-1,0.3859608760380837,0.3278902475703732,1,1,0,0,0,0,1388.0,0.0,0,1388.0,0,0.0,0.0,1,1,0,0,0,1398.0,650,0,0.0,0.0,1398.0,0.0,0.0,0.0,0.0,388986.38257959794,29426.36387265995,6773.334156,0,0,25324.239444,3031514.7515371935,0.0,12.801851687920191
2366,2014-06-22,13749.800490000001,38.0,901.0000001,1003.0,0,5196.285714285715,38.0,0.0,0.0,13711.800490000001,3,D0,-1,2014-06-22,0,-1,0.3314725685696853,0.3710343433948841,1,1,0,0,0,0,901.0000001,0.0,0,901.0000001,0,0.0,0.0,1,1,0,0,0,1003.0,650,0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,390482.21848458034,32331.715672502665,5061.870870000001,0,0,11590.591318198352,3043105.342855392,38.0,12.831879126568372
2367,2014-06-23,13604.11245,899.39,638.0,1098.0,0,5196.285714285715,899.39,0.0,0.0,12704.722450000001,3,D0,-1,2014-06-23,0,-1,0.33191087274066966,0.423834773442866,1,1,0,0,0,0,638.0,0.0,0,638.0,0,0.0,0.0,1,1,0,0,0,1098.0,650,0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0,391166.8440857589,33661.45927337301,4625.646759,0,0,14266.12541,3057371.468265392,899.39,12.868838000687544
2368,2014-06-24,11063.30841,1982.56,725.0,567.0,0,5196.285714285715,1982.56,0.0,0.0,9080.74841,3,D0,-1,2014-06-24,0,-1,0.3031184897580257,0.44469036035433596,1,1,0,0,0,0,725.0,0.0,0,725.0,0,0.0,0.0,1,1,0,0,0,567.0,650,83.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,392009.50641567603,35298.15652654743,4518.549473,0,0,6710.480289700001,3064081.948555092,1982.56,12.886222664650496
2369,2014-06-25,7538.1727439999995,2857.24,383.0,311.0,0,3193.714285714286,2857.24,0.0,0.0,4680.932744,3,D0,-1,2014-06-25,0,-1,0.24357114323808027,0.4379139074311544,1,1,0,0,0,0,383.0,0.0,0,383.0,0,0.0,0.0,1,1,0,0,0,311.0,650,339.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,392405.87675403134,36068.023911137585,5209.480203,0,0,-103.82464000000027,3063978.123915092,2857.24,12.885953688899203
2370,2014-06-26,7011.851019,4107.48,678.0000001,144.0,0,3193.714285714286,4107.48,0.0,0.0,2904.371019,3,D0,-1,2014-06-26,0,-1,0.18438765357926634,0.433925189836773,1,1,0,0,0,0,678.0000001,0.0,0,678.0000001,0,0.0,0.0,1,1,0,0,0,144.0,650,506.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,392399.7441069018,36056.112512757514,4606.414485,0,0,560.0011936983499,3064538.1251087906,4107.48,12.887404469193758
2371,2014-06-27,5747.845808,9083.27,816.0,0.0,0,3193.714285714286,9083.27,0.0,0.0,-3335.4241920000004,3,D0,-1,2014-06-27,0,-1,0.1316621487321168,0.3988597309371051,1,1,0,0,0,0,816.0,0.0,0,816.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392432.82189761766,36120.35927837598,4602.442126,0,0,-7526.023605000002,3057012.1015037904,9083.27,12.867906998714483
2372,2014-06-28,8033.155169,5022.06,450.0,969.0,0,3193.714285714286,5022.06,0.0,0.0,3011.0951689999993,3,D0,-1,2014-06-28,0,-1,0.08845600135043163,0.4262786160553958,1,1,0,0,0,0,450.0,0.0,0,450.0,0,0.0,0.0,1,1,0,0,0,969.0,650,0,0.0,0.0,969.0,0.0,0.0,0.0,0.0,391988.27957069024,35256.92777138849,4759.400035000001,0,0,8646.666554669999,3065658.76805846,5022.06,12.890307689270623
2373,2014-06-29,7082.919823,898.35,527.0,448.0,0,3193.714285714286,898.35,0.0,0.0,6184.569823,3,D0,-1,2014-06-29,0,-1,0.06869169925924368,0.4353740133146733,1,1,0,0,0,0,527.0,0.0,0,527.0,0,0.0,0.0,1,1,0,0,0,448.0,650,202.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,392499.0153153702,36248.926298838895,3938.5492619999995,0,0,3961.5707110000003,3069620.33876946,898.35,12.900570825827616
2374,2014-06-30,9021.533220000001,3467.21,969.0,1308.0,0,3193.714285714286,3467.21,0.0,0.0,5554.323220000001,3,D0,-1,2014-06-30,0,-1,0.05398603100017674,0.4613619793052781,1,1,0,0,0,0,969.0,0.0,0,969.0,0,0.0,0.0,1,1,0,0,0,1308.0,650,0,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,392733.01482886967,36703.42194601748,3702.1059210000003,0,0,8589.737462000003,3078210.07623146,3467.21,12.922824031687721
2375,2014-07-01,9372.751537,2799.05,938.7,732.0,0,3193.714285714286,2799.05,0.0,0.0,6573.701537,3,D0,-1,2014-07-01,0,-1,0.04610837422712066,0.46868882509430676,1,1,0,0,0,0,938.7,0.0,0,938.7,0,0.0,0.0,1,1,0,0,0,732.0,650,0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,393240.38792248006,37688.88921940137,3340.2114579999998,0,0,3669.7047753000006,3081879.78100676,2799.05,12.932331038877617
2376,2014-07-02,7952.188698999999,2444.27,808.0000001,654.0,0,2127.0,2444.27,0.0,0.0,5507.918699,3,D0,-1,2014-07-02,0,-1,0.07727551210846073,0.5056006830729813,1,1,0,0,0,0,808.0000001,0.0,0,808.0000001,0,0.0,0.0,1,1,0,0,0,654.0,650,0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,393457.14768640965,38109.90021945076,4160.011993,0,0,11926.69058219835,3093806.4715889585,2444.27,12.963229201007664
2377,2014-07-03,5979.915309,2189.31,605.0000001,151.0,0,2127.0,2189.31,0.0,0.0,3790.605309,3,D0,-1,2014-07-03,0,-1,0.08616699012789297,0.513318943719233,1,1,0,0,0,0,605.0000001,0.0,0,605.0000001,0,0.0,0.0,1,1,0,0,0,151.0,650,499.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,394161.62578297476,39478.20318569703,5149.755339,0,0,3992.1117091983497,3097798.583298157,2189.31,12.97357145932165
2378,2014-07-04,5584.504583,1025.01,199.9999999,0.0,0,2127.0,1025.01,0.0,0.0,4559.494583,3,D0,-1,2014-07-04,0,-1,0.11732998952893325,0.5226367153803161,1,1,0,0,0,0,199.9999999,0.0,0,199.9999999,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394397.4292725336,39936.202683180134,3498.703279,0,0,4502.894163801653,3102301.477461959,1025.01,12.985236988243416
2379,2014-07-05,5194.350132,1497.76,251.99999989999998,182.0,0,2127.0,1497.76,0.0,0.0,3696.5901319999994,3,D0,-1,2014-07-05,0,-1,0.11914023281564567,0.548527953715171,1,1,0,0,0,0,251.99999989999998,0.0,0,251.99999989999998,0,0.0,0.0,1,1,0,0,0,182.0,650,468.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,394663.4033319499,40452.8022711848,4127.908052000001,0,0,9647.753970101647,3111949.2314320602,1497.76,13.009447922086268
2380,2014-07-06,6702.960563000001,1874.03,753.9,132.0,0,2127.0,1874.03,0.0,0.0,4828.930563000001,3,D0,-1,2014-07-06,0,-1,0.11763507815099672,0.5533329012700827,1,1,0,0,0,0,753.9,0.0,0,753.9,0,0.0,0.0,1,1,0,0,0,132.0,650,518.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,395419.48774063034,41524.966125246254,2895.338758,0,0,3660.8364310000006,3115610.06786306,1874.03,13.018205903978613
2381,2014-07-07,9628.365148,2823.19,822.88,277.0,0,2127.0,2823.19,0.0,0.0,6805.175148,3,D0,-1,2014-07-07,0,-1,0.1124577666569202,0.568891564955132,1,1,0,0,0,0,822.88,0.0,0,822.88,0,0.0,0.0,1,1,0,0,0,277.0,650,373.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,395808.3421366504,41912.807076795034,2984.7653739999996,0,0,7137.723845,3122747.79170806,2823.19,13.035281798344641
2382,2014-07-08,10561.42345,4545.86,805.8,1315.0,0,2127.0,4545.86,0.0,0.0,6015.563450000001,3,D0,-1,2014-07-08,0,-1,0.1267843773952535,0.5928001634028865,1,1,0,0,0,0,805.8,0.0,0,805.8,0,0.0,0.0,1,1,0,0,0,1315.0,650,0,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,396566.5118465021,42669.00082107031,4875.775379,0,0,9962.452294,3132710.24400206,4545.86,13.05911541627287
2383,2014-07-09,14928.97137,5867.28,949.0,2463.0,0,1628.2857142857142,5867.28,0.0,0.0,9061.69137,3,D0,-1,2014-07-09,0,-1,0.14312411364798194,0.645997432552214,1,1,0,0,0,0,949.0,0.0,0,949.0,0,0.0,0.0,1,1,0,0,0,2463.0,650,0,0.0,0.0,2463.0,0.0,0.0,0.0,0.0,397624.7244825155,43724.45551026243,3773.6733600000002,0,0,19745.441523999998,3152455.68552606,5867.28,13.106353314655646
2384,2014-07-10,14633.9059,1707.27,672.9999999,2787.0,0,1628.2857142857142,1707.27,0.0,0.0,12926.6359,3,D0,-1,2014-07-10,0,-1,0.18434180270672762,0.7033901147288376,1,1,0,0,0,0,672.9999999,0.0,0,672.9999999,0,0.0,0.0,1,1,0,0,0,2787.0,650,0,0.0,0.0,2787.0,0.0,0.0,0.0,0.0,399722.08717071067,45629.00237298201,3552.083428,0,0,21552.058001801648,3174007.743527862,1707.27,13.157913262028378
2385,2014-07-11,13020.48736,1026.5,370.9999999,2592.0,0,1628.2857142857142,1026.5,0.0,0.0,11993.98736,3,D0,-1,2014-07-11,0,-1,0.2010295913686928,0.7305289858914135,1,1,0,0,0,0,0,370.9999999,0,0,0,370.9999999,0.0,1,1,0,0,0,2592.0,650,0,0.0,0.0,2592.0,0.0,0.0,0.0,0.0,402011.34883406,46391.87304231949,4688.074890999999,0,0,11851.68675,3185859.4302778617,1026.5,13.18626657961211
2386,2014-07-12,12646.438979999999,1774.34,580.0,2023.0,0,1628.2857142857142,1774.34,0.0,0.0,10872.098979999999,3,D0,-1,2014-07-12,0,-1,0.222924970915793,0.7789098601498858,1,1,0,0,0,0,0,580.0,0,0,0,580.0,0.0,1,1,0,0,0,2023.0,650,0,0.0,0.0,2023.0,0.0,0.0,0.0,0.0,403270.23613477766,46811.38305862486,3154.694973,0,0,19272.438997000005,3205131.8692748616,1774.34,13.232372893002061
2387,2014-07-13,14245.199340000001,3555.67,512.0,2874.0,0,1628.2857142857142,3555.67,0.0,0.0,10689.529340000001,3,D0,-1,2014-07-13,0,-1,0.303788722267468,0.8791786162322829,1,1,0,0,0,0,0,512.0,0,0,0,512.0,0.0,1,1,0,0,0,2874.0,650,0,0.0,0.0,2874.0,0.0,0.0,0.0,0.0,405317.3564492915,47864.32311925392,4003.768014,0,0,37461.884496,3242593.753770862,3555.67,13.32199462624608
2388,2014-07-14,10095.876059999999,1646.55,574.0,1486.0,0,1628.2857142857142,1646.55,0.0,0.0,8449.32606,3,D0,-1,2014-07-14,0,-1,0.3044273187889992,0.8906141052469857,1,1,0,0,0,0,0,574.0,0,0,0,574.0,0.0,1,1,0,0,0,1486.0,650,0,0.0,0.0,1486.0,0.0,0.0,0.0,0.0,409296.561405326,50216.76688964708,5385.585524,0,0,7404.657190999997,3249998.4109618617,1646.55,13.33970911713364
2389,2014-07-15,12027.2894,176.97,475.0,2308.0,0,1628.2857142857142,176.97,0.0,0.0,11850.3194,3,D0,-1,2014-07-15,0,-1,0.3322082893775171,0.9421568543962549,1,1,0,0,0,0,0,475.0,0,0,0,475.0,0.0,1,1,0,0,0,2308.0,650,0,0.0,0.0,2308.0,0.0,0.0,0.0,0.0,410083.08480073366,50681.746462901654,3011.8813440000004,0,0,21574.898,3271573.3089618618,176.97,13.391323705650388
2390,2014-07-16,19364.59287,34.47,731.0000001,1942.0,0,1325.2857142857142,34.47,0.0,0.0,19330.12287,4,D1,-1,2014-07-16,0,-1,0.3619536115760802,0.04539337737020748,1,1,0,0,0,0,0,731.0000001,0,0,0,731.0000001,0.0,1,1,0,0,0,1942.0,650,0,0.0,0.0,1942.0,0.0,0.0,0.0,0.0,412374.7725308772,52036.554201637286,2329.419423,0,0,32178.986203,3303752.2951648617,34.47,13.468306926231726
2391,2014-07-17,18406.40379,20.75,600.0000001,1916.0,0,1325.2857142857142,20.75,0.0,0.0,18385.65379,4,D1,1.0,2014-07-17,1,1.0,0.3767926616550987,0.1346942229305576,1,1,1200.0,599.9999999,599.9999999,0,0,600.0000001,0,0,599.9999999,1200.0,0.0,1,1,0,0,0,1916.0,0,0,0.0,0.0,1916.0,1190.09999980165,0.0,0.0,0.0,415792.8275246886,54057.25156634743,2680.546394,0,0,27824.19278219835,3331576.4879470603,1210.84999980165,13.534705923683477
2392,2014-07-18,16368.73444,12.99,134.9999999,2010.0,0,1325.2857142857142,12.99,0.0,0.0,16355.74444,4,D1,1.0,2014-07-18,1,1.0,0.387874701213752,0.1819835632744098,1,1,1200.0,1065.0000001,1065.0000001,0,0,134.9999999,0,0,1065.0000001,1200.0,0.0,1,1,0,0,0,2010.0,0,0,0.0,0.0,2010.0,2112.42750019835,0.0,0.0,0.0,418504.94273049873,55800.128496631034,6078.965379,0,0,16562.849999801652,3348139.337946862,2125.41750019835,13.574141280825861
2393,2014-07-19,15402.908930000001,5.22,127.9999999,1597.0,0,1325.2857142857142,5.22,0.0,0.0,15397.688930000002,4,D1,1.0,2014-07-19,1,1.0,0.3720652616328515,0.21505860789777267,1,1,1200.0,1072.0000001,1072.0000001,0,0,127.9999999,0,0,1072.0000001,1200.0,0.0,1,1,0,0,0,1597.0,0,0,0.0,0.0,1597.0,2126.3120001983502,0.0,0.0,0.0,419987.7121590524,56835.24915866964,5124.520143,0,0,12724.686999801652,3360864.0249466635,2131.53200019835,13.604438154634913
2394,2014-07-20,13255.43285,3.01,258.9,1512.0,0,1325.2857142857142,3.01,0.0,0.0,13252.422849999999,4,D1,1.0,2014-07-20,1,1.0,0.29837735815073785,0.22566471182674053,1,1,1200.0,941.1,941.1,0,0,258.9,0,0,941.1,1200.0,0.0,1,1,0,0,0,1512.0,0,0,0.0,0.0,1512.0,1866.6718500000002,0.0,0.0,0.0,421126.87461427273,57630.497949283985,5510.8242310000005,0,0,6692.208499999997,3367556.2334466637,1869.6818500000002,13.620371984396819
2395,2014-07-21,15521.87926,6.36,199.0,1228.0,0,1325.2857142857142,6.36,0.0,0.0,15515.51926,4,D1,1.0,2014-07-21,1,1.0,0.32412590416317855,0.27957025526610735,1,1,1200.0,1001.0,1001.0,0,0,199.0,0,0,1001.0,1200.0,0.0,1,1,172.0,172.0,0,1228.0,0,0,0.0,172.0,1400.0,2326.6455,0.0,0.0,0.0,421725.98661332036,58048.73776266779,5048.638362,0,0,18254.475498,3385810.708944664,2333.0055,13.66383502129682
2396,2014-07-22,15768.210119999998,140.54,631.0000001,1456.0,0,1325.2857142857142,140.54,0.0,0.0,15627.670119999997,4,D1,1.0,2014-07-22,1,1.0,0.2891684587088079,0.2914198115139613,1,1,1200.0,568.9999999,568.9999999,0,0,631.0000001,0,0,568.9999999,1200.0,0.0,1,1,0,0,0,1456.0,0,0,0.0,0.0,1456.0,1128.61149980165,0.0,0.0,0.0,423360.1968007604,59189.57914943903,3031.7918640000003,0,0,6996.000086198347,3392806.7090308624,1269.15149980165,13.680492164359196
2397,2014-07-23,17900.31385,54.82,719.2,1831.0,0,1207.0,54.82,0.0,0.0,17845.49385,4,D1,1.0,2014-07-23,1,1.0,0.2518044159655659,0.33948132565276923,1,1,1200.0,480.79999999999995,480.79999999999995,0,0,719.2,0,0,480.79999999999995,1200.0,0.0,1,1,0,0,0,1831.0,0,0,0.0,0.0,1831.0,953.6668,0.0,0.0,0.0,423986.50537990575,59626.80488298938,3646.325792,0,0,16640.054692,3409446.7637228626,1008.4868,13.720111342197292
2398,2014-07-24,17327.12211,77.42,586.0000001,2093.0,0,1207.0,77.42,0.0,0.0,17249.702110000002,4,D1,1.0,2014-07-24,1,1.0,0.2094222457285717,0.3630450328917675,1,1,1200.0,613.9999999,613.9999999,0,0,586.0000001,0,0,613.9999999,1200.0,0.0,1,1,0,0,0,2093.0,0,0,0.0,0.0,2093.0,1217.86899980165,0.0,0.0,0.0,425476.1864666182,60666.75057043742,5546.175048,0,0,10087.067430198349,3419533.831153061,1295.28899980165,13.744128169412049
2399,2014-07-25,15328.32933,74.6,304.0,1403.0,0,1207.0,74.6,0.0,0.0,15253.72933,4,D1,1.0,2014-07-25,1,1.0,0.19725976364571096,0.3918101239848696,1,1,1200.0,896.0,896.0,0,0,304.0,0,0,896.0,1200.0,0.0,1,1,0,0,0,1403.0,0,0,0.0,0.0,1403.0,1777.2160000000001,0.0,0.0,0.0,426379.219169893,61297.15728887656,6585.580126,0,0,11454.607525,3430988.4386780607,1851.816,13.771401044471572
2400,2014-07-26,14847.013219999999,66.62,399.0,1364.0,0,1207.0,66.62,0.0,0.0,14780.393219999998,4,D1,1.0,2014-07-26,1,1.0,0.1883211231345161,0.41129152637355687,1,1,1200.0,801.0,801.0,0,0,399.0,0,0,801.0,1200.0,0.0,1,1,36.0,36.0,0,1364.0,0,0,0.0,36.0,1400.0,1660.1895,0.0,0.0,0.0,427404.6792721311,62013.03051871396,3497.8516189999996,0,0,8970.457985099998,3439958.8966631605,1726.8094999999998,13.792759277769429
2401,2014-07-27,12981.31328,66.69,505.00000020000004,1062.0,0,1207.0,66.69,0.0,0.0,12914.62328,4,D1,1.0,2014-07-27,1,1.0,0.18686835811879376,0.4199306890893655,1,1,1200.0,694.9999998,694.9999998,0,0,505.00000020000004,0,0,694.9999998,1200.0,0.0,1,1,338.0,338.0,0,1062.0,0,0,0.0,338.0,1400.0,2048.9554996033,0.0,0.0,0.0,428207.74884413055,62573.65302078561,6721.273701000001,0,0,6082.047193396699,3446040.9438565574,2115.6454996033,13.807240342515612
2402,2014-07-28,12132.1571,82.09,184.0000001,1134.0,0,1207.0,82.09,0.0,0.0,12050.0671,4,D1,1.0,2014-07-28,1,1.0,0.15932549998355228,0.43087290021927943,1,1,1200.0,1015.9999999,1015.9999999,0,0,184.0000001,0,0,1015.9999999,1200.0,0.0,1,1,266.0,266.0,0,1134.0,0,0,0.0,266.0,1400.0,2542.8469998016503,0.0,0.0,0.0,428752.23687858705,62953.759869392874,5493.714891,0,0,6686.47508119835,3452727.4189377557,2624.9369998016505,13.823160521280371
2403,2014-07-29,12473.25942,93.36,253.0,1892.0,0,1207.0,93.36,0.0,0.0,12379.89942,4,D1,1.0,2014-07-29,1,1.0,0.1500896768037947,0.42835058142033267,1,1,1200.0,947.0,947.0,0,0,253.0,0,0,947.0,1200.0,0.0,1,1,0,0,0,1892.0,0,0,0.0,0.0,1892.0,1878.3745000000001,0.0,0.0,0.0,429350.83560014196,63371.641363993025,2600.321085,0,0,3116.9543507000008,3455844.373288456,1971.7345,13.83058184116299
2404,2014-07-30,11641.16151,73.72,276.0000001,1841.0,0,1144.4285714285713,73.72,0.0,0.0,11567.44151,4,D1,1.0,2014-07-30,1,1.0,0.1294266950090286,0.44415582298401873,1,1,1200.0,923.9999998999999,923.9999998999999,0,0,276.0000001,0,0,923.9999998999999,1200.0,0.0,1,1,0,0,0,1841.0,0,0,0.0,0.0,1841.0,1832.7539998016498,0.0,0.0,0.0,429629.87722772843,63566.440196988515,4987.254562,0,0,7961.602338198352,3463805.9756266545,1906.4739998016498,13.84953803720632
2405,2014-07-31,13751.4865,35.52,0.0,2008.0,0,1144.4285714285713,35.52,0.0,0.0,13715.9665,4,D1,1.0,2014-07-31,1,1.0,0.1395703169490332,0.48419619356611304,1,1,1200.0,1200.0,1200.0,0,0,0.0,0,0,1200.0,1200.0,0.0,1,1,0,0,0,2008.0,0,0,0.0,0.0,2008.0,2380.2000000000003,0.0,0.0,0.0,430342.63019895763,64064.012721240266,2499.649953,0,0,14347.388644999999,3478153.3642716543,2415.7200000000003,13.883698486361082
