Date,RegL8C51
16-Oct-15,0
17-Oct-15,0
18-Oct-15,0
19-Oct-15,0
20-Oct-15,0
21-Oct-15,0
22-Oct-15,0
23-Oct-15,0
24-Oct-15,0
25-Oct-15,0
26-Oct-15,0
27-Oct-15,0
28-Oct-15,0
29-Oct-15,0
30-Oct-15,0
31-Oct-15,0
1-Nov-15,200
2-Nov-15,200
3-Nov-15,200
4-Nov-15,200
5-Nov-15,0
6-Nov-15,0
7-Nov-15,0
8-Nov-15,0
9-Nov-15,0
10-Nov-15,0
11-Nov-15,0
12-Nov-15,31
13-Nov-15,0
14-Nov-15,0
15-Nov-15,112
16-Nov-15,0
17-Nov-15,63
18-Nov-15,0
19-Nov-15,0
20-Nov-15,142
21-Nov-15,0
22-Nov-15,0
23-Nov-15,0
24-Nov-15,200
25-Nov-15,144
26-Nov-15,130
27-Nov-15,0
28-Nov-15,0
29-Nov-15,0
30-Nov-15,0
1-Dec-15,0
2-Dec-15,0
3-Dec-15,0
4-Dec-15,0
5-Dec-15,0
6-Dec-15,200
7-Dec-15,0
8-Dec-15,0
9-Dec-15,0
10-Dec-15,0
11-Dec-15,0
12-Dec-15,0
13-Dec-15,0
14-Dec-15,0
15-Dec-15,174
16-Dec-15,192
17-Dec-15,179
18-Dec-15,198
19-Dec-15,0
20-Dec-15,0
21-Dec-15,0
22-Dec-15,0
23-Dec-15,0
24-Dec-15,0
25-Dec-15,200
26-Dec-15,200
27-Dec-15,200
28-Dec-15,0
29-Dec-15,0
30-Dec-15,0
31-Dec-15,0
1-Jan-16,0
2-Jan-16,0
3-Jan-16,0
4-Jan-16,0
5-Jan-16,167
6-Jan-16,179
7-Jan-16,159
8-Jan-16,166
9-Jan-16,0
10-Jan-16,0
11-Jan-16,0
12-Jan-16,0
13-Jan-16,0
14-Jan-16,173
15-Jan-16,0
16-Jan-16,0
17-Jan-16,0
18-Jan-16,200
19-Jan-16,157
20-Jan-16,0
21-Jan-16,0
22-Jan-16,0
23-Jan-16,0
24-Jan-16,0
25-Jan-16,0
26-Jan-16,0
27-Jan-16,0
28-Jan-16,0
29-Jan-16,0
30-Jan-16,0
31-Jan-16,0
1-Feb-16,0
2-Feb-16,0
3-Feb-16,0
4-Feb-16,300
5-Feb-16,0
6-Feb-16,0
7-Feb-16,0
8-Feb-16,300
9-Feb-16,0
10-Feb-16,0
11-Feb-16,0
12-Feb-16,0
13-Feb-16,0
14-Feb-16,0
15-Feb-16,0
16-Feb-16,0
17-Feb-16,0
18-Feb-16,0
19-Feb-16,0
20-Feb-16,0
21-Feb-16,0
22-Feb-16,0
23-Feb-16,0
24-Feb-16,0
25-Feb-16,200
26-Feb-16,200
27-Feb-16,200
28-Feb-16,0
29-Feb-16,0
1-Mar-16,0
2-Mar-16,0
3-Mar-16,0
4-Mar-16,0
5-Mar-16,0
6-Mar-16,166
7-Mar-16,40
8-Mar-16,150
9-Mar-16,150
10-Mar-16,185
11-Mar-16,0
12-Mar-16,0
13-Mar-16,0
14-Mar-16,0
15-Mar-16,0
16-Mar-16,0
17-Mar-16,0
18-Mar-16,0
19-Mar-16,0
20-Mar-16,0
21-Mar-16,0
22-Mar-16,0
23-Mar-16,200
24-Mar-16,200
25-Mar-16,0
26-Mar-16,0
27-Mar-16,0
28-Mar-16,0
29-Mar-16,0
30-Mar-16,0
31-Mar-16,0
1-Apr-16,0
2-Apr-16,0
3-Apr-16,0
4-Apr-16,0
5-Apr-16,0
6-Apr-16,0
7-Apr-16,0
8-Apr-16,190
9-Apr-16,200
10-Apr-16,200
11-Apr-16,200
12-Apr-16,0
13-Apr-16,0
14-Apr-16,0
15-Apr-16,0
16-Apr-16,0
17-Apr-16,0
18-Apr-16,0
19-Apr-16,200
20-Apr-16,200
21-Apr-16,200
22-Apr-16,200
23-Apr-16,0
24-Apr-16,0
25-Apr-16,0
26-Apr-16,0
27-Apr-16,0
28-Apr-16,0
29-Apr-16,0
30-Apr-16,0
1-May-16,0
2-May-16,0
3-May-16,0
4-May-16,0
5-May-16,0
6-May-16,0
7-May-16,0
8-May-16,57
9-May-16,35
10-May-16,0
11-May-16,0
12-May-16,0
13-May-16,0
14-May-16,0
15-May-16,0
16-May-16,0
17-May-16,0
18-May-16,0
19-May-16,0
20-May-16,0
21-May-16,0
22-May-16,0
23-May-16,0
24-May-16,0
25-May-16,0
26-May-16,0
27-May-16,0
28-May-16,131
29-May-16,124
30-May-16,0
31-May-16,168
1-Jun-16,0
2-Jun-16,0
3-Jun-16,0
4-Jun-16,0
5-Jun-16,0
6-Jun-16,0
7-Jun-16,0
8-Jun-16,0
9-Jun-16,0
10-Jun-16,0
11-Jun-16,0
12-Jun-16,0
13-Jun-16,0
14-Jun-16,300
15-Jun-16,296
16-Jun-16,299
17-Jun-16,0
18-Jun-16,0
19-Jun-16,0
20-Jun-16,300
21-Jun-16,0
22-Jun-16,0
23-Jun-16,300
24-Jun-16,0
25-Jun-16,0
26-Jun-16,0
27-Jun-16,0
28-Jun-16,0
29-Jun-16,0
30-Jun-16,0
1-Jul-16,0
2-Jul-16,0
3-Jul-16,0
4-Jul-16,0
5-Jul-16,0
6-Jul-16,299
7-Jul-16,0
8-Jul-16,0
9-Jul-16,0
10-Jul-16,0
11-Jul-16,0
12-Jul-16,0
13-Jul-16,0
14-Jul-16,0
15-Jul-16,0
16-Jul-16,0
17-Jul-16,0
18-Jul-16,0
19-Jul-16,0
20-Jul-16,0
21-Jul-16,0
22-Jul-16,0
23-Jul-16,0
24-Jul-16,0
25-Jul-16,0
26-Jul-16,0
27-Jul-16,0
28-Jul-16,0
29-Jul-16,0
30-Jul-16,0
31-Jul-16,0
1-Aug-16,0
2-Aug-16,0
3-Aug-16,0
4-Aug-16,0
5-Aug-16,0
6-Aug-16,0
7-Aug-16,0
8-Aug-16,0
9-Aug-16,0
10-Aug-16,0
11-Aug-16,0
12-Aug-16,0
13-Aug-16,0
14-Aug-16,0
15-Aug-16,0
16-Aug-16,0
17-Aug-16,0
18-Aug-16,0
19-Aug-16,0
20-Aug-16,0
21-Aug-16,0
22-Aug-16,0
23-Aug-16,0
24-Aug-16,0
25-Aug-16,0
26-Aug-16,0
27-Aug-16,0
28-Aug-16,0
29-Aug-16,0
30-Aug-16,0
31-Aug-16,0
1-Sep-16,0
2-Sep-16,0
3-Sep-16,300
4-Sep-16,300
5-Sep-16,0
6-Sep-16,0
7-Sep-16,0
8-Sep-16,0
9-Sep-16,0
10-Sep-16,300
11-Sep-16,300
12-Sep-16,0
13-Sep-16,0
14-Sep-16,300
15-Sep-16,300
16-Sep-16,0
17-Sep-16,300
18-Sep-16,0
19-Sep-16,0
20-Sep-16,300
21-Sep-16,0
22-Sep-16,0
23-Sep-16,300
24-Sep-16,0
25-Sep-16,0
26-Sep-16,0
27-Sep-16,0
28-Sep-16,0
29-Sep-16,0
30-Sep-16,0
1-Oct-16,0
2-Oct-16,0
3-Oct-16,0
4-Oct-16,300
5-Oct-16,300
6-Oct-16,0
7-Oct-16,300
8-Oct-16,300
9-Oct-16,300
10-Oct-16,300
11-Oct-16,300
12-Oct-16,300
13-Oct-16,300
14-Oct-16,300
15-Oct-16,300
16-Oct-16,300
17-Oct-16,0
18-Oct-16,0
19-Oct-16,0
20-Oct-16,0
21-Oct-16,0
22-Oct-16,0
23-Oct-16,0
24-Oct-16,0
25-Oct-16,0
26-Oct-16,0
27-Oct-16,0
28-Oct-16,0
29-Oct-16,0
30-Oct-16,0
31-Oct-16,0
1-Nov-16,0
2-Nov-16,0
3-Nov-16,0
4-Nov-16,0
5-Nov-16,154
6-Nov-16,200
7-Nov-16,177
8-Nov-16,0
9-Nov-16,0
10-Nov-16,0
11-Nov-16,0
12-Nov-16,0
13-Nov-16,0
14-Nov-16,0
15-Nov-16,0
16-Nov-16,200
17-Nov-16,196
18-Nov-16,0
19-Nov-16,0
20-Nov-16,0
21-Nov-16,0
22-Nov-16,0
23-Nov-16,0
24-Nov-16,0
25-Nov-16,0
26-Nov-16,0
27-Nov-16,0
28-Nov-16,0
29-Nov-16,0
30-Nov-16,0
1-Dec-16,0
2-Dec-16,105
3-Dec-16,76
4-Dec-16,73
5-Dec-16,85
6-Dec-16,53
7-Dec-16,88
8-Dec-16,51
9-Dec-16,74
10-Dec-16,115
11-Dec-16,90
12-Dec-16,0
13-Dec-16,122
14-Dec-16,109
15-Dec-16,99
16-Dec-16,94
17-Dec-16,87
18-Dec-16,0
19-Dec-16,58
20-Dec-16,62
21-Dec-16,85
22-Dec-16,27
23-Dec-16,78
24-Dec-16,99
25-Dec-16,28
26-Dec-16,65
27-Dec-16,68
28-Dec-16,56
29-Dec-16,31
30-Dec-16,0
31-Dec-16,0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
