,Date,Flow_In_cms,Flow_cmd
7453,2011-05-19,15.66629506,1353567.8930000002
7454,2011-05-20,15.97608169,1380333.458
7455,2011-05-21,10.95975231,946922.5998
7456,2011-05-22,11.76678244,1016650.003
7457,2011-05-23,10.48686098,906064.7882
7458,2011-05-24,10.86489088,938726.5719
7459,2011-05-25,9.036755258,780775.6543
7460,2011-05-26,6.024975453,520557.8791
7461,2011-05-27,5.7259495529999995,494722.0414
7462,2011-05-28,6.915257111,597478.2144
7463,2011-05-29,7.120271079,615191.4212
7464,2011-05-30,8.201408283,708601.6757
7465,2011-05-31,4.813297587,415868.9115
7466,2011-06-01,3.805501015,328795.2877
7467,2011-06-02,2.7144529160000004,234528.7319
7468,2011-06-03,1.9431020140000002,167884.014
7469,2011-06-04,3.7539643560000004,324342.5204
7470,2011-06-05,2.9817639469999997,257624.405
7471,2011-06-06,1.810579172,156434.0405
7472,2011-06-07,1.852488105,160054.9723
7473,2011-06-08,1.6103790669999998,139136.7514
7474,2011-06-09,1.0293173740000001,88933.02111
7475,2011-06-10,1.0647134329999999,91991.24061000001
7476,2011-06-11,1.380446272,119270.5579
7477,2011-06-12,3.9980555730000003,345432.0015
7478,2011-06-13,1.8187910580000002,157143.5474
7479,2011-06-14,1.952446574,168691.384
7480,2011-06-15,1.878539604,162305.8218
7481,2011-06-16,1.35694329,117239.9003
7482,2011-06-17,0.777014271,67134.03301
7483,2011-06-18,0.073623801,6361.096406000001
7484,2011-06-19,0.5974854629999999,51622.744000000006
7485,2011-06-20,1.965755491,169841.2744
7486,2011-06-21,0.486483425,42032.16792
7487,2011-06-22,-0.09910896300000001,-8563.014403
7488,2011-06-23,0.12742581,11009.589979999999
7489,2011-06-24,0.353960583,30582.194369999997
7490,2011-06-25,9.676715987,836068.2613
7491,2011-06-26,9.396945544,811896.095
7492,2011-06-27,10.85951067,938261.7222
7493,2011-06-28,19.07111302,1647744.165
7494,2011-06-29,26.13050288,2257675.4480000003
7495,2011-06-30,28.07502073,2425681.7909999997
7496,2011-07-01,29.02618361,2507862.264
7497,2011-07-02,23.47296682,2028064.334
7498,2011-07-03,28.11947818,2429522.915
7499,2011-07-04,38.56273122,3331819.977
7500,2011-07-05,41.80614283,3612050.7410000004
7501,2011-07-06,40.17056177,3470736.5360000003
7502,2011-07-07,37.038152200000006,3200096.35
7503,2011-07-08,50.65544057,4376630.065
7504,2011-07-09,34.27810916,2961628.631
7505,2011-07-10,43.32590798,3743358.45
7506,2011-07-11,43.35960259,3746269.664
7507,2011-07-12,58.75065953,5076056.983
7508,2011-07-13,50.45608623,4359405.851
7509,2011-07-14,64.30076019,5555585.68
7510,2011-07-15,79.41714163,6861641.036
7511,2011-07-16,95.03812972,8211294.408
7512,2011-07-17,115.9770159,10020414.17
7513,2011-07-18,107.47233770000001,9285609.978
7514,2011-07-19,103.31599200000001,8926501.712000001
7515,2011-07-20,76.83889243,6638880.306
7516,2011-07-21,67.41617886,5824757.852999999
7517,2011-07-22,77.75862525,6718345.222
7518,2011-07-23,65.60446847,5668226.075
7519,2011-07-24,59.37136595,5129686.018
7520,2011-07-25,35.28392038,3048530.72
7521,2011-07-26,27.98836867,2418195.0530000003
7522,2011-07-27,44.89239196,3878702.665
7523,2011-07-28,49.45168892,4272625.923
7524,2011-07-29,31.35524066,2709092.793
7525,2011-07-30,26.07641527,2253002.279
7526,2011-07-31,19.49558016,1684418.126
7527,2011-08-01,10.92661922,944059.9004
7528,2011-08-02,10.15781703,877635.3914
7529,2011-08-03,26.37346059,2278666.995
7530,2011-08-04,19.56892144,1690754.813
7531,2011-08-05,19.35286478,1672087.517
7532,2011-08-06,23.57009361,2036456.0880000002
7533,2011-08-07,17.39560521,1502980.29
7534,2011-08-08,25.96909494,2243729.8030000003
7535,2011-08-09,30.88037001,2668063.969
7536,2011-08-10,40.33508213,3484951.0960000004
7537,2011-08-11,47.84357769,4133685.1119999997
7538,2011-08-12,47.72662912,4123580.756
7539,2011-08-13,45.30157437,3914056.026
7540,2011-08-14,55.72075808,4814273.498
7541,2011-08-15,37.90323186,3274839.232
7542,2011-08-16,39.15766816,3383222.5289999996
7543,2011-08-17,38.66722037,3340847.84
7544,2011-08-18,46.65710181,4031173.597
7545,2011-08-19,67.03447097,5791778.291
7546,2011-08-20,79.04845947,6829786.897999999
7547,2011-08-21,94.39760618,8155953.174
7548,2011-08-22,82.77127531,7151438.186000001
7549,2011-08-23,63.9855961,5528355.503
7550,2011-08-24,50.173771,4335013.813999999
7551,2011-08-25,59.3178471,5125061.989
7552,2011-08-26,71.27123756,6157834.925
7553,2011-08-27,57.07373701,4931170.8780000005
7554,2011-08-28,60.78211125,5251574.412
7555,2011-08-29,56.11436225,4848280.898
7556,2011-08-30,40.79693042,3524854.788
7557,2011-08-31,33.90489311,2929382.765
7558,2011-09-01,39.88144675,3445756.999
7559,2011-09-02,65.02086,5617802.304
7560,2011-09-03,59.36910059,5129490.291
7561,2011-09-04,56.83247747,4910326.054
7562,2011-09-05,51.16259528,4420448.232
7563,2011-09-06,54.8755002,4741243.218
7564,2011-09-07,66.55903112,5750700.289
7565,2011-09-08,77.5782488,6702760.696
7566,2011-09-09,62.77080338,5423397.4120000005
7567,2011-09-10,72.468757,6261300.605
7568,2011-09-11,98.62106386,8520859.917000001
7569,2011-09-12,94.85492325,8195465.368
7570,2011-09-13,88.38990401,7636887.706
7571,2011-09-14,88.63937543,7658442.0370000005
7572,2011-09-15,85.87678387,7419754.126
7573,2011-09-16,94.09150108,8129505.693
7574,2011-09-17,89.76383741,7755595.552999999
7575,2011-09-18,76.00807967,6567098.084
7576,2011-09-19,65.36179485,5647259.075
7577,2011-09-20,57.17765985,4940149.811000001
7578,2011-09-21,46.29238083,3999661.704
7579,2011-09-22,35.79107827,3092349.163
7580,2011-09-23,36.60292226,3162492.4839999997
7581,2011-09-24,30.01557424,2593345.614
7582,2011-09-25,52.52435243,4538104.05
7583,2011-09-26,88.11919495,7613498.443
7584,2011-09-27,66.82067858,5773306.629
7585,2011-09-28,62.14415195,5369254.727999999
7586,2011-09-29,64.11811874,5539805.459
7587,2011-09-30,71.53543375,6180661.476
7588,2011-10-01,86.82483191,7501665.477000001
7589,2011-10-02,85.10826466,7353354.066000001
7590,2011-10-03,70.27646675,6071886.727000001
7591,2011-10-04,65.5597296,5664360.637999999
7592,2011-10-05,65.4736464,5656923.049
7593,2011-10-06,59.00437961,5097978.398
7594,2011-10-07,51.84956199,4479802.156
7595,2011-10-08,63.58349689,5493614.131
7596,2011-10-09,208.2763533,17995076.93
7597,2011-10-10,350.98051769999995,30324716.73
7598,2011-10-11,653.6938376,56479147.57
7599,2011-10-12,713.9475565,61685068.88
7600,2011-10-13,715.866306,61850848.84
7601,2011-10-14,673.4422896000001,58185413.82
7602,2011-10-15,642.0510830000001,55473213.57
7603,2011-10-16,594.5798718,51371700.93
7604,2011-10-17,577.4586539,49892427.7
7605,2011-10-18,613.5674457,53012227.31
7606,2011-10-19,716.7557286,61927694.95
7607,2011-10-20,627.5687095,54221936.5
7608,2011-10-21,546.749315,47239140.82
7609,2011-10-22,486.43726569999995,42028179.75
7610,2011-10-23,463.98568780000005,40088363.43
7611,2011-10-24,451.08962930000007,38974143.97
7612,2011-10-25,436.70268980000003,37731112.4
7613,2011-10-26,401.3499566,34676636.25
7614,2011-10-27,363.4206747,31399546.29
7615,2011-10-28,333.6423932,28826702.77
7616,2011-10-29,376.9009043,32564238.13
7617,2011-10-30,354.87238130000003,30660973.75
7618,2011-10-31,333.7910543,28839547.09
7619,2011-11-01,304.011078,26266557.14
7620,2011-11-02,256.32069390000004,22146107.96
7621,2011-11-03,209.3829728,18090688.85
7622,2011-11-04,202.65545730000002,17509431.51
7623,2011-11-05,180.354525,15582630.96
7624,2011-11-06,150.3219608,12987817.42
7625,2011-11-07,151.2482044,13067844.86
7626,2011-11-08,153.0735113,13225551.37
7627,2011-11-09,131.6053767,11370704.54
7628,2011-11-10,113.13514860000001,9774876.84
7629,2011-11-11,106.3059744,9184836.189
7630,2011-11-12,101.3581719,8757346.05
7631,2011-11-13,85.19689807,7361011.993
7632,2011-11-14,76.81794312,6637070.285
7633,2011-11-15,72.59193692,6271943.35
7634,2011-11-16,73.55839082,6355444.967
7635,2011-11-17,74.39798452,6427985.862000001
7636,2011-11-18,71.58300654,6184771.765
7637,2011-11-19,69.02656218,5963894.972
7638,2011-11-20,65.0984492,5624506.011
7639,2011-11-21,62.37097063,5388851.862000001
7640,2011-11-22,62.75409762,5421954.035
7641,2011-11-23,58.07700359,5017853.11
7642,2011-11-24,55.75473879,4817209.432
7643,2011-11-25,53.37300905,4611427.982
7644,2011-11-26,46.31814995,4001888.155
7645,2011-11-27,43.6195544,3768729.5
7646,2011-11-28,28.84240834,2491984.08
7647,2011-11-29,14.05082219,1213991.037
7648,2011-11-30,18.08823828,1562823.7869999998
7649,2011-12-01,25.14054481,2172143.071
7650,2011-12-02,22.4527104,1939914.178
7651,2011-12-03,22.32330347,1928733.419
7652,2011-12-04,21.84984693,1887826.775
7653,2011-12-05,28.05293532,2423773.6119999997
7654,2011-12-06,23.48287844,2028920.697
7655,2011-12-07,19.49983008,1684785.3190000001
7656,2011-12-08,15.17981197,1311535.754
7657,2011-12-09,23.29825188,2012968.9630000002
7658,2011-12-10,32.79515589,2833501.4689999996
7659,2011-12-11,32.42901907,2801867.248
7660,2011-12-12,30.65298645,2648418.029
7661,2011-12-13,29.60582893,2557943.62
7662,2011-12-14,30.27523972,2615780.711
7663,2011-12-15,17.6201578,1522381.634
7664,2011-12-16,17.12404665,1479517.631
7665,2011-12-17,18.95784563,1637957.8630000001
7666,2011-12-18,19.30019631,1667536.961
7667,2011-12-19,19.41941024,1677837.044
7668,2011-12-20,18.18168063,1570897.206
7669,2011-12-21,26.3171109,2273798.3819999998
7670,2011-12-22,25.39766289,2194358.074
7671,2011-12-23,22.35020386,1931057.6130000001
7672,2011-12-24,22.96241408,1983952.576
7673,2011-12-25,17.66206673,1526002.5659999999
7674,2011-12-26,16.62057311,1436017.517
7675,2011-12-27,8.238792097000001,711831.6372
7676,2011-12-28,8.47438647,732186.9909999999
7677,2011-12-29,11.83333029,1022399.7370000001
7678,2011-12-30,9.341729971,807125.4695
7679,2011-12-31,8.397928633,725581.0339
7680,2012-01-01,18.31137279,1582102.6090000002
7681,2012-01-02,19.3115236,1668515.639
7682,2012-01-03,15.63061412,1350485.06
7683,2012-01-04,13.20669585,1141058.521
7684,2012-01-05,16.07462703,1388847.775
7685,2012-01-06,15.104208199999999,1305003.588
7686,2012-01-07,9.060260077999999,782806.4707
7687,2012-01-08,10.45854655,903618.422
7688,2012-01-09,11.12116056,960868.2722
7689,2012-01-10,10.28666267,888767.6548
7690,2012-01-11,10.55454081,911912.3263
7691,2012-01-12,9.110098308,787112.4938
7692,2012-01-13,8.794646716,759857.4763
7693,2012-01-14,13.29872283,1149009.653
7694,2012-01-15,14.54919624,1257050.555
7695,2012-01-16,5.21738052,450781.6769
7696,2012-01-17,9.975743885,861904.2717
7697,2012-01-18,16.267463,1405508.803
7698,2012-01-19,30.560106800000003,2640393.227
7699,2012-01-20,31.27029371,2701753.376
7700,2012-01-21,28.80644489,2488876.838
7701,2012-01-22,25.29855393,2185795.06
7702,2012-01-23,20.46401871,1768091.216
7703,2012-01-24,23.10343198,1996136.523
7704,2012-01-25,24.75487047,2138820.809
7705,2012-01-26,23.3905648,2020944.799
7706,2012-01-27,22.19672656,1917797.174
7707,2012-01-28,25.65959372,2216988.897
7708,2012-01-29,20.60843463,1780568.7519999999
7709,2012-01-30,19.04676053,1645640.11
7710,2012-01-31,20.50706031,1771810.011
7711,2012-02-01,19.21269726,1659977.043
7712,2012-02-02,25.72670465,2222787.281
7713,2012-02-03,23.30646377,2013678.47
7714,2012-02-04,23.18130331,2002864.606
7715,2012-02-05,23.10456465,1996234.386
7716,2012-02-06,23.89517101,2064542.775
7717,2012-02-07,18.14628482,1567839.0080000001
7718,2012-02-08,24.2293098,2093412.3669999999
7719,2012-02-09,23.05642602,1992075.208
7720,2012-02-10,18.21537792,1573808.6519999998
7721,2012-02-11,20.91170806,1806771.576
7722,2012-02-12,23.05642601,1992075.208
7723,2012-02-13,21.14192402,1826662.235
7724,2012-02-14,28.62181904,2472925.165
7725,2012-02-15,26.08179791,2253467.339
7726,2012-02-16,24.90749828,2152007.852
7727,2012-02-17,23.83485613,2059331.57
7728,2012-02-18,24.94714187,2155433.057
7729,2012-02-19,24.65661102,2130331.192
7730,2012-02-20,24.69908629,2134001.056
7731,2012-02-21,24.01863247,2075209.845
7732,2012-02-22,23.3483727,2017299.4009999998
7733,2012-02-23,22.74918822,1965529.8630000001
7734,2012-02-24,26.90921616,2324956.276
7735,2012-02-25,23.44436681,2025593.292
7736,2012-02-26,23.70884616,2048444.3090000001
7737,2012-02-27,19.403557100000004,1676467.334
7738,2012-02-28,17.20758562,1486735.3969999999
7739,2012-02-29,21.75725256,1879826.621
7740,2012-03-01,19.98376807,1726597.561
7741,2012-03-02,25.24645358,2181293.589
7742,2012-03-03,13.65240489,1179567.7820000001
7743,2012-03-04,16.32069925,1410108.415
7744,2012-03-05,21.123233199999998,1825047.3490000002
7745,2012-03-06,20.95729817,1810710.562
7746,2012-03-07,17.55134786,1516436.455
7747,2012-03-08,14.221571300000003,1228743.76
7748,2012-03-09,12.43506207,1074389.363
7749,2012-03-10,14.40392991,1244499.544
7750,2012-03-11,18.30061162,1581172.844
7751,2012-03-12,27.42996297,2369948.801
7752,2012-03-13,22.58013665,1950923.8069999998
7753,2012-03-14,16.93007626,1462758.5880000002
7754,2012-03-15,11.26727326,973492.4098
7755,2012-03-16,9.201842474,795039.1898
7756,2012-03-17,16.57554933,1432127.4619999998
7757,2012-03-18,10.4758174,905110.6236
7758,2012-03-19,2.497262703,215763.4975
7759,2012-03-20,8.167711234,705690.2506
7760,2012-03-21,13.93698557,1204155.553
7761,2012-03-22,9.522955514,822783.3564
7762,2012-03-23,1.3501472469999998,116652.7221
7763,2012-03-24,5.839783276,504557.275
7764,2012-03-25,6.263403299999999,541158.0451
7765,2012-03-26,2.664332097,230198.2932
7766,2012-03-27,2.605716225,225133.8818
7767,2012-03-28,3.4138790269999997,294959.1479
7768,2012-03-29,7.270067197,628133.8058
7769,2012-03-30,4.639148981,400822.472
7770,2012-03-31,3.06643132,264939.666
7771,2012-04-01,3.349316617,289380.9557
7772,2012-04-02,4.692952185,405471.0688
7773,2012-04-03,2.091767305,180728.6952
7774,2012-04-04,3.1386412480000003,271178.6038
7775,2012-04-05,3.2858875339999996,283900.6829
7776,2012-04-06,3.780865359,326666.767
7777,2012-04-07,2.090066449,180581.7412
7778,2012-04-08,2.211262552,191053.0845
7779,2012-04-09,1.94196934,167786.151
7780,2012-04-10,0.577664905,49910.247789999994
7781,2012-04-11,-0.564352814,-48760.08313
7782,2012-04-12,1.053954575,91061.67528
7783,2012-04-13,0.856302061,73984.49807
7784,2012-04-14,2.2814884980000003,197120.6062
7785,2012-04-15,3.578966403,309222.6972
7786,2012-04-16,2.951464871,255006.5649
7787,2012-04-17,2.367571545,204558.1815
7788,2012-04-18,0.8395945020000001,72540.96497
7789,2012-04-19,0.602016158,52014.19605
7790,2012-04-20,4.116136823,355634.2215
7791,2012-04-21,12.65621459,1093496.9409999999
7792,2012-04-22,21.33023105,1842931.9619999998
7793,2012-04-23,6.883259074,594713.584
7794,2012-04-24,17.70255982,1529501.169
7795,2012-04-25,15.38680811,1329420.221
7796,2012-04-26,15.38057841,1328881.9740000002
7797,2012-04-27,12.47045608,1077447.405
7798,2012-04-28,12.39258476,1070719.3229999999
7799,2012-04-29,10.54774219,911324.9251
7800,2012-04-30,9.313977187,804727.6290000001
7801,2012-05-01,6.205636934,536167.0311
7802,2012-05-02,13.99560144,1209219.9640000002
7803,2012-05-03,5.238333455,452592.0105
7804,2012-05-04,6.987748237999999,603741.4478
7805,2012-05-05,1.119648115,96737.59714
7806,2012-05-06,7.864720977,679511.8924
7807,2012-05-07,5.068715543,437937.0229
7808,2012-05-08,2.401834929,207518.5379
7809,2012-05-09,14.79640186,1278409.12
7810,2012-05-10,10.73831457,927790.3788
7811,2012-05-11,9.063656261,783099.901
7812,2012-05-12,16.69249791,1442231.8190000001
7813,2012-05-13,16.43707995,1420163.708
7814,2012-05-14,16.52118099,1427430.0380000002
7815,2012-05-15,21.15948046,1828179.112
7816,2012-05-16,21.42990634,1851543.908
7817,2012-05-17,8.610586717999999,743954.6924
7818,2012-05-18,10.76068488,929723.1735
7819,2012-05-19,24.88342896,2149928.262
7820,2012-05-20,16.36911952,1414291.926
7821,2012-05-21,22.53794455,1947278.409
7822,2012-05-22,24.86190815,2148068.864
7823,2012-05-23,34.11868531,2947854.4110000003
7824,2012-05-24,25.35094009,2190321.224
7825,2012-05-25,28.83872609,2491665.935
7826,2012-05-26,29.80206521,2574898.434
7827,2012-05-27,24.92533789,2153549.194
7828,2012-05-28,24.32303856,2101510.531
7829,2012-05-29,33.42435623,2887864.3789999997
7830,2012-05-30,30.41965564,2628258.247
7831,2012-05-31,41.43122778,3579658.08
7832,2012-06-01,42.34444608,3658560.1410000003
7833,2012-06-02,34.76742426,3003905.4560000002
7834,2012-06-03,48.36092647,4178384.047
7835,2012-06-04,44.37589666,3834077.4710000004
7836,2012-06-05,28.06454351,2424776.559
7837,2012-06-06,21.88807293,1891129.501
7838,2012-06-07,23.79011551,2055465.98
7839,2012-06-08,25.41323716,2195703.691
7840,2012-06-09,39.48132972,3411186.8880000003
7841,2012-06-10,33.70752469,2912330.133
7842,2012-06-11,36.93281352,3190995.088
7843,2012-06-12,53.24331717,4600222.603
7844,2012-06-13,38.01791507,3284747.8619999997
7845,2012-06-14,35.60050493,3075883.626
7846,2012-06-15,21.85097674,1887924.39
7847,2012-06-16,24.18286901,2089399.8830000001
7848,2012-06-17,21.74592121,1878847.593
7849,2012-06-18,18.53875579,1601748.5
7850,2012-06-19,17.12942646,1479982.446
7851,2012-06-20,20.49205092,1770513.199
7852,2012-06-21,31.19553651,2695294.355
7853,2012-06-22,20.53650969,1774354.437
7854,2012-06-23,31.21252701,2696762.334
7855,2012-06-24,38.63805373,3338327.8419999997
7856,2012-06-25,114.2865084,9874354.327
7857,2012-06-26,125.93860659999999,10881095.61
7858,2012-06-27,139.7934741,12078156.17
7859,2012-06-28,130.72500459999998,11294640.39
7860,2012-06-29,121.9295094,10534709.61
7861,2012-06-30,111.363928,9621843.377
7862,2012-07-01,70.83289278,6119961.936000001
7863,2012-07-02,52.65829112,4549676.353
7864,2012-07-03,45.71358449,3949653.7
7865,2012-07-04,51.96764322,4490004.374
7866,2012-07-05,56.7172279,4900368.491
7867,2012-07-06,45.41201006,3923597.6689999998
7868,2012-07-07,48.41954234,4183448.458
7869,2012-07-08,35.69536733,3084079.7369999997
7870,2012-07-09,29.74967904,2570372.269
7871,2012-07-10,29.66359583,2562934.68
7872,2012-07-11,28.57113189,2468545.795
7873,2012-07-12,37.14207502,3209075.2810000004
7874,2012-07-13,43.02943059,3717742.8030000003
7875,2012-07-14,43.07020685,3721265.872
7876,2012-07-15,43.08011775,3722122.1739999996
7877,2012-07-16,49.89088569,4310572.524
7878,2012-07-17,71.82398239,6205592.079
7879,2012-07-18,81.56667664,7047360.862000001
7880,2012-07-19,75.57511507,6529689.942000001
7881,2012-07-20,69.97319329999999,6045683.901000001
7882,2012-07-21,53.60180844,4631196.249
7883,2012-07-22,42.910783,3707491.651
7884,2012-07-23,93.34903333,8065356.478999999
7885,2012-07-24,112.9952615,9762790.594
7886,2012-07-25,99.56089997,8602061.758
7887,2012-07-26,95.36122846,8239210.1389999995
7888,2012-07-27,78.17092038,6753967.521000001
7889,2012-07-28,56.27775044,4862397.638
7890,2012-07-29,37.76136445,3262581.889
7891,2012-07-30,31.76612169,2744592.914
7892,2012-07-31,30.09542774,2600244.957
7893,2012-08-01,38.64626591,3339037.374
7894,2012-08-02,30.2358793,2612379.971
7895,2012-08-03,35.198972999999995,3041191.268
7896,2012-08-04,29.5534433,2553417.501
7897,2012-08-05,31.58659288,2729081.625
7898,2012-08-06,40.46788866,3496425.58
7899,2012-08-07,32.24269422,2785768.7810000004
7900,2012-08-08,29.3594729,2536658.4590000003
7901,2012-08-09,31.76951972,2744886.5039999997
7902,2012-08-10,28.23812578,2439774.067
7903,2012-08-11,31.22696893,2698010.1160000004
7904,2012-08-12,39.06535524,3375246.693
7905,2012-08-13,35.0876878,3031576.2260000003
7906,2012-08-14,40.01595178,3457378.2339999997
7907,2012-08-15,47.26110014,4083359.0519999997
7908,2012-08-16,46.65766815,4031222.528
7909,2012-08-17,51.82379366,4477575.772
7910,2012-08-18,53.94104426,4660506.223999999
7911,2012-08-19,57.05278254,4929360.411
7912,2012-08-20,52.78175257,4560343.422
7913,2012-08-21,55.73973015,4815912.685
7914,2012-08-22,125.8833898,10876324.88
7915,2012-08-23,170.4161602,14723956.24
7916,2012-08-24,158.54517099999998,13698302.78
7917,2012-08-25,143.64824430000002,12411208.3
7918,2012-08-26,188.331096,16271806.7
7919,2012-08-27,724.7076678,62614742.5
7920,2012-08-28,935.1958522,80800921.63
7921,2012-08-29,902.0359774,77935908.45
7922,2012-08-30,779.3189758999999,67333159.52
7923,2012-08-31,704.6046934,60877845.51
7924,2012-09-01,640.7652128999999,55362114.39
7925,2012-09-02,562.8947343,48634105.04
7926,2012-09-03,486.25915419999995,42012790.92
7927,2012-09-04,411.8784448,35586297.63
7928,2012-09-05,369.0024894,31881815.09
7929,2012-09-06,412.9321088,35677334.2
7930,2012-09-07,441.8481402,38175679.32
7931,2012-09-08,415.52479960000005,35901342.69
7932,2012-09-09,378.5177963,32703937.6
7933,2012-09-10,358.0571764,30936140.04
7934,2012-09-11,314.57071329999997,27178909.63
7935,2012-09-12,290.9105713,25134673.36
7936,2012-09-13,261.6380318,22605525.95
7937,2012-09-14,235.541793,20350810.91
7938,2012-09-15,238.32109169999998,20590942.33
7939,2012-09-16,249.0596901,21518757.22
7940,2012-09-17,246.2730278,21277989.6
7941,2012-09-18,209.54806000000002,18104952.38
7942,2012-09-19,232.71520530000004,20106593.74
7943,2012-09-20,239.4407399,20687679.93
7944,2012-09-21,270.2953424,23353517.58
7945,2012-09-22,318.86496339999997,27549932.84
7946,2012-09-23,294.4717017,25442355.02
7947,2012-09-24,299.3232225,25861526.43
7948,2012-09-25,270.574264,23377616.41
7949,2012-09-26,308.580286,26661336.71
7950,2012-09-27,347.18577569999997,29996851.02
7951,2012-09-28,320.2442787,27669105.68
7952,2012-09-29,282.53614680000004,24411123.08
7953,2012-09-30,234.78658149999998,20285560.64
7954,2012-10-01,224.80999,19423583.14
7955,2012-10-02,229.8849352,19862058.4
7956,2012-10-03,218.48740469999998,18877311.77
7957,2012-10-04,222.4690364,19221324.74
7958,2012-10-05,240.0127374,20737100.51
7959,2012-10-06,271.4401903,23452432.44
7960,2012-10-07,306.6861697,26497685.06
7961,2012-10-08,339.81404910000003,29359933.85
7962,2012-10-09,323.1003139,27915867.12
7963,2012-10-10,299.3586207,25864584.83
7964,2012-10-11,275.62967000000003,23814403.48
7965,2012-10-12,258.1924393,22307826.76
7966,2012-10-13,207.45997739999999,17924542.05
7967,2012-10-14,190.75332230000004,16481087.04
7968,2012-10-15,163.72120869999998,14145512.43
7969,2012-10-16,129.0809294,11152592.3
7970,2012-10-17,132.6584783,11461692.53
7971,2012-10-18,135.2330465,11684135.21
7972,2012-10-19,164.08621519999997,14177048.99
7973,2012-10-20,149.93345359999998,12954250.39
7974,2012-10-21,100.737465,8703716.972000001
7975,2012-10-22,91.33655507,7891478.357999999
7976,2012-10-23,83.10484604,7180258.698
7977,2012-10-24,90.96192319,7859110.163
7978,2012-10-25,96.32371692,8322369.142000001
7979,2012-10-26,85.62221461,7397759.342
7980,2012-10-27,90.27835391,7800049.778
7981,2012-10-28,79.32030121,6853274.024
7982,2012-10-29,60.3468813,5213970.545
7983,2012-10-30,39.68492785,3428777.7660000003
7984,2012-10-31,35.36236121,3055308.008
7985,2012-11-01,37.55436831,3244697.422
7986,2012-11-02,34.56665782,2986559.236
7987,2012-11-03,28.23897529,2439847.465
7988,2012-11-04,30.65666765,2648736.085
7989,2012-11-05,39.02259445,3371552.1610000003
7990,2012-11-06,32.746734100000005,2829317.8260000004
7991,2012-11-07,31.91308613,2757290.642
7992,2012-11-08,26.72543983,2309078.001
7993,2012-11-09,15.54000225,1342656.1940000001
7994,2012-11-10,7.224193907,624170.3536
7995,2012-11-11,11.4518991,989444.0826
7996,2012-11-12,8.275881588999999,715036.1693
7997,2012-11-13,13.05859698,1128262.779
7998,2012-11-14,17.6345994,1523629.388
7999,2012-11-15,21.78188274,1881954.668
8000,2012-11-16,13.46551007,1163420.07
8001,2012-11-17,17.94806688,1550712.979
8002,2012-11-18,9.393264356,811578.0404
8003,2012-11-19,6.412349914,554027.0326
8004,2012-11-20,9.014951284,778891.7909
8005,2012-11-21,8.315808342999999,718485.8408
8006,2012-11-22,12.72445819,1099393.188
8007,2012-11-23,9.037038425,780800.1199
8008,2012-11-24,6.328532049,546785.169
8009,2012-11-25,8.403307400000001,726045.7594
8010,2012-11-26,14.44867098,1248365.173
8011,2012-11-27,10.42399757,900633.3903
8012,2012-11-28,18.92329908,1634973.041
8013,2012-11-29,11.15230477,963559.1322
8014,2012-11-30,12.39626594,1071037.377
8015,2012-12-01,12.72983839,1099858.037
8016,2012-12-02,11.3675149,982153.2875
8017,2012-12-03,11.88826171,1027145.812
8018,2012-12-04,9.095371131,785840.0657
8019,2012-12-05,4.761194589,411367.2125
8020,2012-12-06,12.77769279,1103992.6570000001
8021,2012-12-07,6.016763567999999,519848.3723
8022,2012-12-08,10.98778599,949344.7093
8023,2012-12-09,56.98340626,4923366.301
8024,2012-12-10,75.89764195,6557556.2639999995
8025,2012-12-11,62.92371433,5436608.918
8026,2012-12-12,133.0920095,11499149.62
8027,2012-12-13,151.39602040000003,13080616.16
8028,2012-12-14,114.34342659999999,9879272.058
8029,2012-12-15,52.96694474,4576344.025
8030,2012-12-16,56.10841571,4847767.117
8031,2012-12-17,49.59950338,4285397.092
8032,2012-12-18,37.33293056,3225565.2010000004
8033,2012-12-19,30.53858639,2638533.864
8034,2012-12-20,28.47995068,2460667.739
8035,2012-12-21,20.80863473,1797866.041
8036,2012-12-22,17.25713583,1491016.535
8037,2012-12-23,11.66172694,1007573.208
8038,2012-12-24,20.79617532,1796789.5480000002
8039,2012-12-25,9.774409111,844508.9472
8040,2012-12-26,15.49214678,1338521.482
8041,2012-12-27,23.85099673,2060726.118
8042,2012-12-28,12.22636486,1056357.924
8043,2012-12-29,12.84961865,1110207.0520000001
8044,2012-12-30,18.24256209,1576157.364
8045,2012-12-31,27.35747183,2363685.566
8046,2013-01-01,26.27803364,2270422.107
8047,2013-01-02,29.85784853,2579718.113
8048,2013-01-03,27.66470963,2390230.912
8049,2013-01-04,30.81042811,2662020.989
8050,2013-01-05,22.51359206,1945174.354
8051,2013-01-06,15.13677034,1307816.9579999999
8052,2013-01-07,24.37032623,2105596.1859999998
8053,2013-01-08,21.81728081,1885013.062
8054,2013-01-09,20.29355129,1753362.831
8055,2013-01-10,15.18915563,1312343.0459999999
8056,2013-01-11,15.19793474,1313101.562
8057,2013-01-12,5.275428523,455797.0244
8058,2013-01-13,15.33385561,1324845.125
8059,2013-01-14,5.089103672,439698.5573
8060,2013-01-15,11.75913689,1015989.428
8061,2013-01-16,8.162047865,705200.9355
8062,2013-01-17,13.32675752,1151431.85
8063,2013-01-18,0.537736917,46460.46963
8064,2013-01-19,7.569376263,653994.1091
8065,2013-01-20,15.74756474,1360589.593
8066,2013-01-21,13.90725287,1201586.648
8067,2013-01-22,6.821811516,589404.515
